tipnames	virus.subtype	host.class	host.order	collection.region.name	clade	tiplocation_lat	tiplocation_lon	cluster.number
H5N8.EPI_ISL_7623043.Charadriiformes.belgium.1.2021-01-11	H5N8	Charadriiformes_wild	Charadriiformes	western europe	2.3.4.4b	51.02337	3.62184999999999	profile002
H5N8.EPI_ISL_5057844.Anseriformes.germany.1.2020-10-28	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	54.2193672	9.69611669999995	profile002
H5N8.EPI_ISL_3138618.Anseriformes.sweden.1.2021-04-15	H5N8	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	61.0917012	14.6663653000001	profile002
H5N8.EPI_ISL_984673.Anseriformes.denmark.1.2020-11-04	H5N8	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	55.7051253	9.53321879999999	profile002
H5N8.EPI_ISL_2172533.Anseriformes.netherlands.1.2021-03-04	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	52.045155	5.87182340000004	profile002
H5N8.EPI_ISL_5095550.Anseriformes.germany.NA.2020-12-21	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	52.408418	12.562492	profile002
H5N8.EPI_ISL_984680.Charadriiformes.denmark.1.2020-11-04	H5N8	Charadriiformes_wild	Charadriiformes	northern europe	2.3.4.4b	55.7051253	9.53321879999999	profile002
H5N8.EPI_ISL_5062851.Charadriiformes.germany.1.2020-11-02	H5N8	Charadriiformes_wild	Charadriiformes	western europe	2.3.4.4b	53.6126505	12.4295953	profile002
H5N8.EPI_ISL_5102449.Accipitriformes.germany.1.2020-10-29	H5N8	Accipitriformes_wild	Accipitriformes	western europe	2.3.4.4b	54.2193672	9.69611669999995	profile002
H5N8.EPI_ISL_5098139.Anseriformes.germany.1.2021-01-18	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	52.6367036	9.8450765	profile002
H5N8.EPI_ISL_5863497.Anseriformes.georgia.1.2020-10-27	H5N8	Anseriformes_wild	Anseriformes	western asia	2.3.4.4b	42.315407	43.356892	profile002
H5N3.EPI_ISL_5863749.Anseriformes.georgia.289.2020-10-20	H5N3	Anseriformes_wild	Anseriformes	western asia	2.3.4.4b	42.315407	43.356892	profile002
H5N8.EPI_ISL_5863615.Anseriformes.georgia.1.2020-10-20	H5N8	Anseriformes_wild	Anseriformes	western asia	2.3.4.4b	42.315407	43.356892	profile002
H5N8.EPI_ISL_779129.Galliformes.poland.1.2020-12-01	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	52.5373228	21.076828799999902	profile002
H5N8.EPI_ISL_2932616.Galliformes.kazakhstan.1.2020-09-19	H5N8	Galliformes_domestic	Galliformes	central asia	2.3.4.4b	53.2804	69.3762	profile002
H5N8.EPI_ISL_683752.Anseriformes.italy.NA.2020-11-21	H5N8	Anseriformes_wild	Anseriformes	southern europe	2.3.4.4b	41.87194	12.56738	profile002
H5N8.EPI_ISL_644134.Galliformes.russia.1.2020-08-17	H5N8	Galliformes_domestic	Galliformes	central asia	2.3.4.4b	54.9885	73.3242	profile002
H5N8.EPI_ISL_14823812.Anseriformes.china.1.2020-11-09	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	32.1277675	114.0791925	profile002
H5N5.EPI_ISL_641378.Anseriformes.netherlands.36.2020-11-07	H5N5	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	51.9053885	4.4038395	profile002
H5N8.EPI_ISL_1575131.Charadriiformes.netherlands.1.2020-11-06	H5N8	Charadriiformes_wild	Charadriiformes	western europe	2.3.4.4b	51.9053885	4.4038395	profile002
H5N8.EPI_ISL_984690.Falconiformes.denmark.1.2020-11-06	H5N8	Falconiformes_wild	Falconiformes	northern europe	2.3.4.4b	55.7051253	9.53321879999999	profile002
H5N8.EPI_ISL_653919.Anseriformes.netherlands.1.2020-10-27	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	52.3910158	4.91127089999998	profile002
H5N8.EPI_ISL_984694.Anseriformes.denmark.1.2020-11-09	H5N8	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	56.8307416	9.49305279999999	profile002
H5N8.EPI_ISL_1240998.Anseriformes.russia.1.2020-08-29	H5N8	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	55.0084	82.9357	profile002
H5N8.EPI_ISL_1139172.Anseriformes.netherlands.1.2020-11-26	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	51.9053885	4.4038395	profile002
H5N8.EPI_ISL_644145.Galliformes.russia.1.2020-08-06	H5N8	Galliformes_domestic	Galliformes	central asia	2.3.4.4b	55.1512	61.4291	profile002
H5N8.EPI_ISL_626650.Anseriformes.russia.1.2020-08-17	H5N8	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	54.9885	73.3242	profile002
H5N8.EPI_ISL_1139085.Anseriformes.netherlands.1.2020-11-01	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	53.1641642	5.78175420000002	profile002
H5N8.EPI_ISL_637098.Anseriformes.russia.1.2020-07-31	H5N8	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	55.1512	61.4291	profile002
H5N8.EPI_ISL_710539.Galliformes.netherlands.1.2020-12-06	H5N8	Galliformes_domestic	Galliformes	western europe	2.3.4.4b	53.1641642	5.78175420000002	profile002
H5N8.EPI_ISL_654838.Galliformes.russia.1.2020-08-27	H5N8	Galliformes_domestic	Galliformes	central asia	2.3.4.4b	55.4312	65.3549	profile002
H5N8.EPI_ISL_654839.Anseriformes.russia.1.2020-08-27	H5N8	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	55.4312	65.3549	profile002
H5N8.EPI_ISL_1139097.Anseriformes.netherlands.1.2020-11-04	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	52.0901422	5.10966489999998	profile002
H5N8.EPI_ISL_5060031.Anseriformes.germany.1.2020-11-03	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	54.2193672	9.69611669999995	profile002
H5N2.EPI_ISL_1005680.Anseriformes.russia.284.2020-08-29	H5N2	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	55.0084	82.9357	profile002
H5N8.EPI_ISL_5863929.Anseriformes.georgia.1.2020-10-12	H5N8	Anseriformes_wild	Anseriformes	western asia	2.3.4.4b	42.315407	43.356892	profile002
H5N8.EPI_ISL_626651.Anseriformes.russia.1.2020-08-20	H5N8	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	55.4312	65.3549	profile002
H5N8.EPI_ISL_813979.Falconiformes.ireland.1.2020-11-01	H5N8	Falconiformes_wild	Falconiformes	northern europe	2.3.4.4b	53.41291	-8.24388999999996	profile002
H5N8.EPI_ISL_5095649.Galliformes.germany.1.2021-01-28	H5N8	Galliformes_domestic	Galliformes	western europe	2.3.4.4b	53.6126505	12.4295953	profile002
H5N8.EPI_ISL_11388317.Falconiformes.united_kingdom.1.2021-03-30	H5N8	Falconiformes_wild	Falconiformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile002
H5N8.EPI_ISL_5058630.Anseriformes.germany.NA.2020-10-31	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	54.2193672	9.69611669999995	profile002
H5N8.EPI_ISL_5098142.Anseriformes.germany.1.2021-01-18	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	50.118346	7.30895269999996	profile002
H5N8.EPI_ISL_17212363.Galliformes.united_kingdom.NA.2020-11-01	H5N8	Galliformes_domestic	Galliformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile002
H5N8.EPI_ISL_1719914.Anseriformes.bulgaria.1.2021-02-04	H5N8	Anseriformes_domestic	Anseriformes	eastern europe	2.3.4.4b	43.4082397	24.6203049000001	profile002
H5N8.EPI_ISL_1719909.Anseriformes.lithuania.1.2021-02-26	H5N8	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	54.7732578	25.5867112999999	profile002
H5N8.EPI_ISL_1719913.Galliformes.bulgaria.1.2021-02-01	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	43.4082397	24.6203049000001	profile002
H5N8.EPI_ISL_1575132.Charadriiformes.netherlands.1.2020-11-06	H5N8	Charadriiformes_wild	Charadriiformes	western europe	2.3.4.4b	51.9053885	4.4038395	profile002
H5N8.EPI_ISL_2932612.Anseriformes.kazakhstan.1.2020-09-22	H5N8	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	53.2804	69.3762	profile002
H5N8.EPI_ISL_2932682.Columbiformes.kazakhstan.1.2020-09-15	H5N8	Columbiformes_wild	Columbiformes	central asia	2.3.4.4b	53.2804	69.3762	profile002
H5N8.EPI_ISL_2932617.Passeriformes.kazakhstan.1.2020-09-15	H5N8	Passeriformes_wild	Passeriformes	central asia	2.3.4.4b	53.2804	69.3762	profile002
H5N8.EPI_ISL_984692.Anseriformes.denmark.1.2020-11-07	H5N8	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	55.7051253	9.53321879999999	profile002
H5N8.EPI_ISL_5098135.Falconiformes.germany.1.2020-12-21	H5N8	Falconiformes_wild	Falconiformes	western europe	2.3.4.4b	52.6367036	9.8450765	profile002
H5N8.EPI_ISL_5098147.Anseriformes.germany.1.2020-12-14	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	52.6367036	9.8450765	profile002
H5N8.EPI_ISL_7590312.Anseriformes.belgium.1.2021-01-11	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	50.63333	5.56665999999996	profile002
H5N8.EPI_ISL_2172517.Anseriformes.netherlands.1.2021-01-05	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	53.1641642	5.78175420000002	profile002
H5N8.EPI_ISL_2172525.Anseriformes.netherlands.1.2021-01-19	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	51.9053885	4.4038395	profile002
H5N8.EPI_ISL_2932683.Galliformes.kazakhstan.1.2020-10-09	H5N8	Galliformes_domestic	Galliformes	central asia	2.3.4.4b	53.2804	69.3762	profile002
H5N8.EPI_ISL_5062078.Charadriiformes.germany.1.2020-11-06	H5N8	Charadriiformes_wild	Charadriiformes	western europe	2.3.4.4b	54.2193672	9.69611669999995	profile002
H5N8.EPI_ISL_7591058.Anseriformes.belgium.1.2021-04-20	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	51.30054	3.15300000000002	profile002
H5N8.EPI_ISL_2172608.Anseriformes.netherlands.1.2021-03-09	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	51.9053885	4.4038395	profile002
H5N8.EPI_ISL_18361537.Galliformes.denmark.NA.2021-04-24	H5N8	Galliformes_wild	Galliformes	northern europe	2.3.4.4b	56.26392	9.50178500000004	profile002
H5N8.EPI_ISL_1139023.Strigiformes.netherlands.1.2020-11-02	H5N8	Strigiformes_wild	Strigiformes	western europe	2.3.4.4b	53.1641642	5.78175420000002	profile002
H5N8.EPI_ISL_7598788.Anseriformes.belgium.1.2020-12-03	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	51.30054	3.15300000000002	profile002
H5N8.EPI_ISL_1123360.Anseriformes.united_kingdom.1.2020-12-01	H5N8	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile002
H5N8.EPI_ISL_5057856.Falconiformes.germany.1.2020-10-26	H5N8	Falconiformes_wild	Falconiformes	western europe	2.3.4.4b	54.2193672	9.69611669999995	profile002
H5N8.EPI_ISL_1139103.Falconiformes.netherlands.1.2020-11-01	H5N8	Falconiformes_wild	Falconiformes	western europe	2.3.4.4b	53.1641642	5.78175420000002	profile002
H5N8.EPI_ISL_1139037.Anseriformes.netherlands.1.2020-10-31	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	51.9053885	4.4038395	profile002
H5N8.EPI_ISL_1139045.Anseriformes.netherlands.1.2020-11-06	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	52.3910158	4.91127089999998	profile002
H5N8.EPI_ISL_722173.Anseriformes.france.NA.2020-12-03	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	46.227638	2.21374900000001	profile002
H5N8.EPI_ISL_5057876.Anseriformes.germany.NA.2020-11-01	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	54.2193672	9.69611669999995	profile002
H5N8.EPI_ISL_984686.Anseriformes.denmark.1.2020-11-05	H5N8	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	55.7051253	9.53321879999999	profile002
H5N8.EPI_ISL_7597827.Podicipediformes.belgium.1.2020-11-24	H5N8	Podicipediformes_wild	Podicipediformes	western europe	2.3.4.4b	51.02337	3.62184999999999	profile002
H5N8.EPI_ISL_1139166.Anseriformes.netherlands.1.2020-11-24	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	52.4387814	6.50164110000003	profile002
H5N8.EPI_ISL_1139041.Anseriformes.netherlands.1.2020-11-03	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	52.0901422	5.10966489999998	profile002
H5N8.EPI_ISL_995172.Galliformes.united_kingdom.1.2020-12-31	H5N8	Galliformes_domestic	Galliformes	northern europe	2.3.4.4b	54.7877149	-6.49231450000002	profile002
H5N8.EPI_ISL_1139038.Anseriformes.netherlands.1.2020-11-02	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	50.9738973	5.34196769999994	profile002
H5N8.EPI_ISL_775266.Charadriiformes.netherlands.1.2020-12-17	H5N8	Charadriiformes_wild	Charadriiformes	western europe	2.3.4.4b	52.5279781	5.59535080000001	profile002
H5N8.EPI_ISL_3128522.Anseriformes.sweden.1.2021-04-06	H5N8	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	58.1599159	12.1360549	profile002
H5N8.EPI_ISL_1139022.Anseriformes.netherlands.1.2020-10-29	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	53.1641642	5.78175420000002	profile002
H5N8.EPI_ISL_2081527.Carnivora.united_kingdom.1.2020-12-08	H5N8	Carnivora_wild	Carnivora	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile002
H5N8.EPI_ISL_1139098.Anseriformes.netherlands.1.2020-11-10	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	52.045155	5.87182340000004	profile002
H5N8.EPI_ISL_766056.Falconiformes.united_kingdom.1.2020-12-14	H5N8	Falconiformes_wild	Falconiformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile002
H5N8.EPI_ISL_1139050.Charadriiformes.netherlands.1.2020-11-01	H5N8	Charadriiformes_wild	Charadriiformes	western europe	2.3.4.4b	51.9053885	4.4038395	profile002
H5N8.EPI_ISL_3127850.Anseriformes.sweden.1.2021-03-29	H5N8	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	61.0917012	14.6663653000001	profile002
H5N8.EPI_ISL_766053.Galliformes.united_kingdom.1.2020-12-04	H5N8	Galliformes_domestic	Galliformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile002
H5N8.EPI_ISL_653921.Galliformes.netherlands.1.2020-11-21	H5N8	Galliformes_domestic	Galliformes	western europe	2.3.4.4b	52.0901422	5.10966489999998	profile002
H5N8.EPI_ISL_2081528.Carnivora.united_kingdom.1.2020-12-08	H5N8	Carnivora_wild	Carnivora	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile002
H5N8.EPI_ISL_5057875.Anseriformes.germany.1.2020-10-30	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	54.2193672	9.69611669999995	profile002
H5N8.EPI_ISL_8650948.Galliformes.netherlands.1.2020-10-28	H5N8	Galliformes_domestic	Galliformes	western europe	2.3.4.4b	52.045155	5.87182340000004	profile002
H5N8.EPI_ISL_5058090.Charadriiformes.germany.1.2020-11-02	H5N8	Charadriiformes_wild	Charadriiformes	western europe	2.3.4.4b	53.5538148	9.99157519999994	profile002
H5N8.EPI_ISL_14822757.Charadriiformes.china.NA.2021-05-24	H5N8	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	31.2255567	121.4802765	profileNA
H5N1.EPI_ISL_6829533.Galliformes.japan.22.2021-11-12	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N1.EPI_ISL_18373226.Anseriformes.south_korea.NA.2022-01-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_17606862.Anseriformes.south_korea.22.2022-02-21	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.4606	128.2132	profile001
H5N1.EPI_ISL_17606828.Anseriformes.south_korea.22.2021-12-13	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N1.EPI_ISL_17606834.Galliformes.south_korea.22.2021-12-20	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N1.EPI_ISL_17606864.Galliformes.south_korea.22.2022-04-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.4606	128.2132	profile001
H5N1.EPI_ISL_18373259.Pelecaniformes.south_korea.NA.2022-03-14	H5N1	Pelecaniformes_wild	Pelecaniformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_12572655.Anseriformes.china.22.2021-12-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	23.2600355	113.25139	profile001
H5N1.EPI_ISL_15923322.Falconiformes.japan.22.2022-09-25	H5N1	Falconiformes_wild	Falconiformes	eastern asia	2.3.4.4b	35.4769011	139.6294307	profile001
H5N1.EPI_ISL_15576617.Anseriformes.japan.22.2022-10-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_17606846.Galliformes.south_korea.22.2022-01-30	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_17606855.Anseriformes.south_korea.22.2022-02-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_17606840.Anseriformes.south_korea.22.2022-01-21	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_17606860.Galliformes.south_korea.22.2022-02-12	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_18373220.Anseriformes.south_korea.NA.2021-12-01	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_17606853.Galliformes.south_korea.22.2022-02-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N1.EPI_ISL_17606817.Anseriformes.south_korea.22.2022-01-13	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_18373236.Anseriformes.south_korea.NA.2022-01-25	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_17606856.Galliformes.south_korea.22.2022-02-08	H5N1	Galliformes_wild	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_17606818.Anseriformes.south_korea.22.2022-02-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N1.EPI_ISL_17606848.Galliformes.south_korea.22.2022-02-02	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_17606836.Anseriformes.south_korea.22.2021-12-27	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N1.EPI_ISL_12572656.Anseriformes.china.22.2022-02-22	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	26.424084	106.673534	profile001
H5N1.EPI_ISL_12572659.Anseriformes.china.22.2022-01-10	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_6959592.Anseriformes.south_korea.22.2021-10-26	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_17606837.Anseriformes.south_korea.22.2021-12-29	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N1.EPI_ISL_17606845.Anseriformes.south_korea.22.2022-01-29	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N1.EPI_ISL_17606844.Anseriformes.south_korea.22.2022-01-25	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N1.EPI_ISL_17606850.Galliformes.south_korea.22.2022-02-04	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N1.EPI_ISL_17606822.Anseriformes.south_korea.22.2021-11-17	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N1.EPI_ISL_18373218.Anseriformes.south_korea.NA.2021-11-16	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_17606823.Galliformes.south_korea.22.2021-11-21	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_17606865.Anseriformes.south_korea.22.2021-11-14	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_17606816.Anseriformes.south_korea.22.2021-11-15	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N1.EPI_ISL_17606826.Galliformes.south_korea.22.2021-12-05	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N1.EPI_ISL_china_20230847.Anseriformes.china.22.2021-12-02	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	32.1277675	114.0791925	profile001
H5N1.EPI_ISL_17606821.Anseriformes.south_korea.22.2021-11-16	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N1.EPI_ISL_17606824.Anseriformes.south_korea.22.2021-11-22	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N1.EPI_ISL_18373217.Anseriformes.south_korea.NA.2021-11-15	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_17606833.Galliformes.south_korea.22.2021-12-17	H5N1	Galliformes_wild	Galliformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N1.EPI_ISL_6959593.Galliformes.south_korea.22.2021-11-08	H5N1	Galliformes_wild	Galliformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_17606819.Anseriformes.south_korea.22.2021-11-10	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_17606830.Galliformes.south_korea.22.2021-12-14	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_17606835.Galliformes.south_korea.22.2021-12-23	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.487002	127.282234	profile001
H5N1.EPI_ISL_17606832.Galliformes.south_korea.22.2021-12-16	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.487002	127.282234	profile001
H5N1.EPI_ISL_18373247.Gruiformes.south_korea.NA.2022-02-25	H5N1	Gruiformes_wild	Gruiformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_18373235.Anseriformes.south_korea.NA.2022-01-28	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_18373255.Anseriformes.south_korea.NA.2022-03-11	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_18373243.Anseriformes.south_korea.NA.2022-02-15	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_18373257.Anseriformes.south_korea.NA.2022-03-14	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_18245816.Anseriformes.poland.NA.2022-04-07	H5N1	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	51.919438	19.145136	profile001
H5N1.EPI_ISL_china_20230838.Anseriformes.china.22.2021-10-16	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.852843	105.7008601	profile001
H5N1.EPI_ISL_china_2023086.Anseriformes.china.22.2021-11-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N2.EPI_ISL_9012576.Anseriformes.netherlands.301.2021-12-23	H5N2	Anseriformes_wild	Anseriformes	western europe	EA_nonGsGD	52.132633	5.29126599999995	profile001
H10N3.EPI_ISL_1096144.environment.china.NA.2019-06-18	H10N3	unknown	environment	eastern asia	NA	29.1557051	113.7157613	profile001
H3N2.EPI_ISL_9572786.Anseriformes.viet_nam.NA.2020-04-03	H3N2	Anseriformes_wild	Anseriformes	south-eastern asia	NA	14.058324	108.277199	profile001
H3N2.EPI_ISL_9572782.Anseriformes.viet_nam.NA.2020-09-04	H3N2	Anseriformes_wild	Anseriformes	south-eastern asia	NA	14.058324	108.277199	profile001
H10N9.EPI_ISL_13985214.Charadriiformes.china.NA.2020-09-27	H10N9	Charadriiformes_wild	Charadriiformes	eastern asia	NA	41.7315285	123.2575966	profile001
H3N2.EPI_ISL_337569.Anseriformes.russia.NA.2018-09-29	H3N2	Anseriformes_wild	Anseriformes	central asia	NA	55.0084	82.9357	profile001
H10N7.EPI_ISL_4071629.Anseriformes.bangladesh.NA.2020-01-28	H10N7	Anseriformes_wild	Anseriformes	southern asia	NA	23.684994	90.356331	profile001
H12N5.EPI_ISL_400284.Anseriformes.russia.NA.2019-09-01	H12N5	Anseriformes_wild	Anseriformes	central asia	NA	54.9885	73.3242	profile001
H10N7.EPI_ISL_4071623.environment.bangladesh.NA.2020-01-27	H10N7	unknown	environment	southern asia	NA	23.684994	90.356331	profile001
H7N7.EPI_ISL_14835573.Anseriformes.south_korea.NA.2021-03-15	H7N7	Anseriformes_wild	Anseriformes	eastern asia	NA	35.907757	127.766922	profile001
H3N8.EPI_ISL_18414924.Anseriformes.mongolia.NA.2022-05-01	H3N8	Anseriformes_wild	Anseriformes	eastern asia	NA	46.862496	103.846656	profile001
H12N5.EPI_ISL_337402.Anseriformes.russia.NA.2018-09-29	H12N5	Anseriformes_wild	Anseriformes	central asia	NA	55.0084	82.9357	profile001
H5N3.EPI_ISL_502616.Anseriformes.belgium.NA.2016-09-25	H5N3	Anseriformes_wild	Anseriformes	western europe	NA	50.503887	4.46993599999996	profile001
H6N8.EPI_ISL_362148.Anseriformes.hungary.NA.2019-03-14	H6N8	Anseriformes_wild	Anseriformes	eastern europe	NA	47.162494	19.5033040000001	profile001
