tipnames	virus.subtype	host.class	host.order	collection.region.name	clade	tiplocation_lat	tiplocation_lon	cluster.number
H5N8.EPI_ISL_710508.Anseriformes.united_kingdom.1.2020-10-30	H5N8	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile003
H5N8.EPI_ISL_668457.Anseriformes.sweden.1.2020-11-12	H5N8	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	55.9902572	13.5957691999999	profile003
H5N8.EPI_ISL_1665272.Anseriformes.italy.1.2020-11-17	H5N8	Anseriformes_wild	Anseriformes	southern europe	2.3.4.4b	40.3532912	18.1740146	profile003
H5N8.EPI_ISL_1114758.Galliformes.russia.1.2021-01-29	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	47.2357	39.7015	profile003
H5N8.EPI_ISL_615073.Anseriformes.kazakhstan.1.2020-09-19	H5N8	Anseriformes_domestic	Anseriformes	central asia	2.3.4.4b	53.2804	69.3762	profile003
H5N8.EPI_ISL_2932619.Anseriformes.kazakhstan.1.2020-09-23	H5N8	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	51.2105	71.4676	profile003
H5N8.EPI_ISL_2111625.Anseriformes.poland.1.2021-02-15	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	54.2944252	18.1531164	profile003
H5N8.EPI_ISL_1399235.Galliformes.czech_republic.1.2021-03-06	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	50.4451309	14.7807932000001	profile003
H5N8.EPI_ISL_1080480.Anseriformes.czech_republic.1.2021-02-14	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	50.659424	14.7632424	profile003
H5N8.EPI_ISL_1114745.Galliformes.russia.1.2020-10-17	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	36.891328	27.283453	profile003
H5N8.EPI_ISL_644127.Anseriformes.russia.1.2020-08-17	H5N8	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	54.9885	73.3242	profile003
H5N8.EPI_ISL_644126.Galliformes.russia.1.2020-08-17	H5N8	Galliformes_domestic	Galliformes	central asia	2.3.4.4b	54.9885	73.3242	profile003
H5N8.EPI_ISL_5863358.Anseriformes.georgia.1.2020-10-02	H5N8	Anseriformes_wild	Anseriformes	western asia	2.3.4.4b	42.315407	43.356892	profile003
H5N3.EPI_ISL_5863749.Anseriformes.georgia.289.2020-10-20	H5N3	Anseriformes_wild	Anseriformes	western asia	2.3.4.4b	42.315407	43.356892	profile003
H5N8.EPI_ISL_5863557.Anseriformes.georgia.1.2020-10-23	H5N8	Anseriformes_wild	Anseriformes	western asia	2.3.4.4b	42.315407	43.356892	profile003
H5N8.EPI_ISL_683751.Anseriformes.italy.1.2020-11-21	H5N8	Anseriformes_wild	Anseriformes	southern europe	2.3.4.4b	45.7223889	11.3879145	profile003
H5N8.EPI_ISL_1665263.Anseriformes.slovenia.1.2020-11-17	H5N8	Anseriformes_wild	Anseriformes	southern europe	2.3.4.4b	46.151241	14.995463	profile003
H5N8.EPI_ISL_683752.Anseriformes.italy.NA.2020-11-21	H5N8	Anseriformes_wild	Anseriformes	southern europe	2.3.4.4b	41.87194	12.56738	profile003
H5N8.EPI_ISL_3128523.Pelecaniformes.greece.1.2021-03-22	H5N8	Pelecaniformes_wild	Pelecaniformes	southern europe	2.3.4.4b	41.08831	23.542815	profile003
H5N8.EPI_ISL_1191587.Galliformes.czech_republic.1.2021-01-22	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	48.9457789	14.4416055	profile003
H5N8.EPI_ISL_739684.Anseriformes.russia.1.2020-09-15	H5N8	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	55.0084	82.9357	profile003
H5N8.EPI_ISL_14823812.Anseriformes.china.1.2020-11-09	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	32.1277675	114.0791925	profile003
H5N8.EPI_ISL_623074.Galliformes.iraq.1.2020-05-12	H5N8	Galliformes_domestic	Galliformes	western asia	2.3.4.4b	36.3489	44.1577	profile003
H5N8.EPI_ISL_13632084.Galliformes.kazakhstan.1.2020-08-01	H5N8	Galliformes_domestic	Galliformes	central asia	2.3.4.4b	43.255058	76.912628	profile003
H5N8.EPI_ISL_14874401.Galliformes.kazakhstan.1.2020-08-01	H5N8	Galliformes_domestic	Galliformes	central asia	2.3.4.4b	48.019573	66.923684	profile003
H5N8.EPI_ISL_631824.Anseriformes.south_korea.10.2020-10-21	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile006
H5N8.EPI_ISL_17086223.Anseriformes.japan.NA.2020-11-30	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile006
H5N8.EPI_ISL_666687.Anseriformes.south_korea.10.2020-10-24	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile006
H5N8.EPI_ISL_17805853.environment.japan.10.2020-11-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16405650.environment.japan.10.2020-11-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805848.environment.japan.10.2020-11-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16405655.environment.japan.10.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805860.environment.japan.10.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16405665.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805826.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16405651.environment.japan.10.2020-11-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805910.environment.japan.10.2020-11-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16405666.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805870.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16405664.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805877.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16405670.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805828.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16405671.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805894.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16405673.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805824.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16405675.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805844.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H3N6.EPI_ISL_17805885.environment.japan.NA.2020-12-14	H3N6	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H3N6.EPI_ISL_16390404.environment.japan.NA.2020-12-14	H3N6	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805901.NA.japan.10.2020-12-18	H5N8	unknown	NA	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16718466.Anseriformes.japan.10.2020-12-18	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_16405660.environment.japan.10.2020-11-23	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805898.environment.japan.10.2020-11-23	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_985179.Anseriformes.south_korea.10.2020-11-26	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile006
H5N8.EPI_ISL_16405656.environment.japan.10.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805837.environment.japan.10.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16405659.environment.japan.10.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805839.environment.japan.10.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_2820261.Anseriformes.china.10.2020-10-15	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.2313805	121.4137827	profile006
H5N8.EPI_ISL_2820479.Anseriformes.china.10.2020-10-16	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.2313805	121.4137827	profile006
H5N8.EPI_ISL_708707.Galliformes.japan.10.2020-12-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile006
H5N8.EPI_ISL_17086224.environment.japan.NA.2020-11-05	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile006
H5N8.EPI_ISL_708715.Galliformes.japan.10.2020-12-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile006
H5N8.EPI_ISL_1273421.Galliformes.japan.10.2020-11-07	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile006
H5N8.EPI_ISL_1273418.Galliformes.japan.10.2020-11-04	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile006
H5N8.EPI_ISL_681295.Galliformes.japan.10.2020-11-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile006
H5N8.EPI_ISL_1009702.Anseriformes.south_korea.10.2020-12-01	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile006
H5N8.EPI_ISL_1273423.Galliformes.japan.10.2020-11-10	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile006
H5N8.EPI_ISL_17086225.environment.japan.NA.2020-11-11	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile006
H5N8.EPI_ISL_1273413.Galliformes.japan.10.2020-11-25	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.680578	135.1652915	profile006
H5N8.EPI_ISL_17086228.environment.japan.NA.2020-11-25	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.680578	135.1652915	profile006
H5N8.EPI_ISL_985180.Galliformes.south_korea.10.2020-12-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.4919	128.8889	profile006
H5N8.EPI_ISL_738060.Galliformes.japan.10.2020-12-18	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.0702703	134.5548438	profile006
H5N8.EPI_ISL_17086335.environment.japan.NA.2020-12-19	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.0702703	134.5548438	profile006
H5N8.EPI_ISL_17086221.Accipitriformes.japan.NA.2020-12-20	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	34.6850869	135.8050002	profile006
H5N8.EPI_ISL_17086222.Anseriformes.japan.NA.2020-11-30	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile006
H5N8.EPI_ISL_985232.Anseriformes.japan.10.2021-02-08	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	37.9161924	139.0364126	profile006
H5N8.EPI_ISL_4061713.Anseriformes.japan.10.2021-02-08	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	37.7607226	140.4733561	profile006
H5N8.EPI_ISL_4030493.environment.japan.NA.2020-12-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	35.5011326	134.2350914	profile006
H5N8.EPI_ISL_1041177.Falconiformes.japan.10.2021-02-15	H5N8	Falconiformes_wild	Falconiformes	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile006
H5N8.EPI_ISL_1241004.Strigiformes.japan.10.2021-02-16	H5N8	Strigiformes_wild	Strigiformes	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile006
H5N8.EPI_ISL_16405678.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H4N6.EPI_ISL_13418524.environment.japan.NA.2019-12-23	H4N6	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805814.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_17805820.NA.japan.10.2021-02-05	H5N8	unknown	NA	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16718463.Gruiformes.japan.10.2021-02-05	H5N8	Gruiformes_wild	Gruiformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17086342.environment.japan.NA.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	37.9161924	139.0364126	profile006
H5N8.EPI_ISL_1273441.Accipitriformes.japan.10.2021-03-03	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile006
H5N8.EPI_ISL_759850.Galliformes.japan.10.2020-12-23	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.6072668	140.1062907	profile006
H5N8.EPI_ISL_854598.Galliformes.japan.10.2021-01-10	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.6072668	140.1062907	profile006
H5N8.EPI_ISL_759852.Galliformes.japan.10.2020-12-23	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.6072668	140.1062907	profile006
H5N8.EPI_ISL_16405667.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805841.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_4061714.Accipitriformes.japan.10.2021-02-03	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	44	143	profile006
H5N8.EPI_ISL_854603.Galliformes.japan.10.2021-01-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.4232984	136.7606537	profile006
H5N8.EPI_ISL_17086336.Galliformes.japan.NA.2021-01-02	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.4232984	136.7606537	profile006
H5N8.EPI_ISL_978901.Galliformes.japan.10.2021-02-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.2869206	140.4245143	profile006
H5N8.EPI_ISL_17086340.Galliformes.japan.NA.2021-02-02	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.2869206	140.4245143	profile006
H5N8.EPI_ISL_978898.Galliformes.japan.10.2021-02-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.2869206	140.4245143	profile006
H5N8.EPI_ISL_4071019.Anseriformes.japan.10.2020-11-05	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_16405668.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805849.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16405669.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805918.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_1009705.Anseriformes.south_korea.10.2020-12-01	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.5184	126.8	profile006
H5N8.EPI_ISL_4061712.Anseriformes.japan.10.2021-02-17	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.2590428	140.8307874	profile006
H5N8.EPI_ISL_16405654.environment.japan.10.2020-11-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_697771.Anseriformes.japan.10.2020-10-24	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44	143	profile006
H5N8.EPI_ISL_16405677.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805845.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_681281.Anseriformes.japan.10.2020-11-16	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	37.9161924	139.0364126	profile006
H5N8.EPI_ISL_4061715.Falconiformes.japan.10.2021-01-28	H5N8	Falconiformes_wild	Falconiformes	eastern asia	2.3.4.4b	44	143	profile006
H5N8.EPI_ISL_16405674.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805816.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_1009696.Anseriformes.south_korea.10.2020-11-10	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile006
H5N8.EPI_ISL_503360.Galliformes.slovakia.NA.2020-01-03	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	48.669026	19.699024	profile006
H5N8.EPI_ISL_525442.Galliformes.poland.10.2020-01-09	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	51.919438	19.145136	profile006
H5N8.EPI_ISL_525455.Anseriformes.poland.10.2020-02-24	H5N8	Anseriformes_domestic	Anseriformes	eastern europe	2.3.4.4b	51.919438	19.145136	profile006
H5N8.EPI_ISL_525440.Galliformes.poland.10.2020-01-02	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	51.2493519	23.1011392	profile006
H5N8.EPI_ISL_16405661.environment.japan.10.2020-11-23	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805861.environment.japan.10.2020-11-23	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16405672.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile006
H5N8.EPI_ISL_17805874.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile006
H5N8.EPI_ISL_16405676.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile043
H5N8.EPI_ISL_17805914.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile043
H5N8.EPI_ISL_738051.Galliformes.japan.16.2020-12-15	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile009
H5N8.EPI_ISL_732931.Galliformes.japan.16.2020-12-15	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.5588035	133.5311675	profile009
H5N8.EPI_ISL_732933.Galliformes.japan.16.2020-12-15	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.5588035	133.5311675	profile009
H5N8.EPI_ISL_17086334.Galliformes.japan.NA.2020-12-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.5588035	133.5311675	profile009
H5N8.EPI_ISL_710435.Galliformes.japan.16.2020-12-06	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3852029	132.4552927	profile009
H5N8.EPI_ISL_17086231.environment.japan.NA.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.3852029	132.4552927	profile009
H5N8.EPI_ISL_710437.Galliformes.japan.16.2020-12-06	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3852029	132.4552927	profile009
H5N8.EPI_ISL_710450.Galliformes.japan.16.2020-12-05	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.6850869	135.8050002	profile009
H5N8.EPI_ISL_17086230.environment.japan.NA.2020-12-06	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.6850869	135.8050002	profile009
H5N8.EPI_ISL_718116.Galliformes.japan.16.2020-12-10	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.6551456	133.9195019	profile009
H5N8.EPI_ISL_732929.Galliformes.japan.16.2020-12-13	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile009
H5N8.EPI_ISL_732930.Galliformes.japan.16.2020-12-13	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile009
H5N8.EPI_ISL_718115.Galliformes.japan.16.2020-12-09	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.2395578	131.609272	profile009
H5N8.EPI_ISL_738053.Galliformes.japan.16.2020-12-18	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile009
H5N8.EPI_ISL_17086348.environment.japan.NA.2020-12-19	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile009
H5N8.EPI_ISL_732936.Galliformes.japan.16.2020-12-13	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile009
H5N8.EPI_ISL_732941.Galliformes.japan.16.2020-12-13	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile009
H5N8.EPI_ISL_718120.Galliformes.japan.16.2020-12-09	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.2305113	135.1708083	profile009
H5N8.EPI_ISL_17086303.environment.japan.NA.2020-12-10	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.2305113	135.1708083	profile009
H5N8.EPI_ISL_1273438.Galliformes.japan.16.2021-03-13	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile009
H5N8.EPI_ISL_17086353.environment.japan.NA.2021-03-13	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile009
H5N8.EPI_ISL_1273440.Galliformes.japan.16.2021-03-13	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile009
H5N8.EPI_ISL_14770166.Anseriformes.china.16.2020-11-23	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.674306	117.059933	profile009
H5N8.EPI_ISL_681282.Galliformes.japan.16.2020-11-24	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.5903547	130.4017155	profile009
H5N8.EPI_ISL_17086227.environment.japan.NA.2020-11-25	H5N8	unknown	environment	eastern asia	2.3.4.4b	33.5903547	130.4017155	profile009
H5N8.EPI_ISL_1009681.Galliformes.south_korea.16.2020-12-29	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile009
H5N8.EPI_ISL_710448.Galliformes.japan.16.2020-12-02	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile009
H5N8.EPI_ISL_854610.Galliformes.japan.16.2020-12-29	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile009
H5N8.EPI_ISL_759856.Galliformes.japan.16.2020-12-22	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile009
H5N8.EPI_ISL_732943.Galliformes.japan.16.2020-12-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.2771489	136.2463682	profile009
H5N8.EPI_ISL_732944.Galliformes.japan.16.2020-12-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.2771489	136.2463682	profile009
H5N8.EPI_ISL_17086333.environment.japan.NA.2020-12-12	H5N8	unknown	environment	eastern asia	2.3.4.4b	35.2771489	136.2463682	profile009
H5N8.EPI_ISL_1184518.Accipitriformes.japan.16.2021-02-24	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	36.6959518	137.2136768	profile009
H5N8.EPI_ISL_978906.Galliformes.japan.16.2021-01-22	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.6959518	137.2136768	profile009
H5N8.EPI_ISL_17086339.Galliformes.japan.NA.2021-01-23	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.6959518	137.2136768	profile009
H5N8.EPI_ISL_17086354.Anseriformes.japan.NA.2021-01-29	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.0702703	134.5548438	profile009
H5N8.EPI_ISL_17086220.Accipitriformes.japan.NA.2020-12-08	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile009
H5N8.EPI_ISL_17086344.Falconiformes.japan.NA.2020-12-04	H5N8	Falconiformes_wild	Falconiformes	eastern asia	2.3.4.4b	34.6551456	133.9195019	profile009
H5N8.EPI_ISL_710442.Galliformes.japan.16.2020-12-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile009
H5N8.EPI_ISL_17086229.environment.japan.NA.2020-12-02	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile009
H5N8.EPI_ISL_854605.Galliformes.japan.16.2021-01-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile009
H5N8.EPI_ISL_16718460.Accipitriformes.japan.16.2021-02-01	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile009
