tipnames	virus.subtype	host.class	host.order	collection.region.name	clade	tiplocation_lat	tiplocation_lon	cluster.number
H5N8.EPI_ISL_16405661.environment.japan.10.2020-11-23	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile037
H5N8.EPI_ISL_17805861.environment.japan.10.2020-11-23	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile037
H3N8.EPI_ISL_17805864.environment.japan.NA.2020-11-30	H3N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profileNA
H3N2.EPI_ISL_16390399.environment.japan.NA.2020-11-23	H3N2	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profileNA
H3N8.EPI_ISL_17805889.environment.japan.NA.2020-12-07	H3N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profileNA
H3N8.EPI_ISL_16405645.environment.japan.NA.2020-12-07	H3N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profileNA
H3N6.EPI_ISL_17805930.environment.japan.NA.2020-11-30	H3N6	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profileNA
H3N6.EPI_ISL_16390403.environment.japan.NA.2020-11-30	H3N6	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profileNA
H3N8.EPI_ISL_17805925.environment.japan.NA.2020-12-07	H3N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profileNA
H3N8.EPI_ISL_16405646.environment.japan.NA.2020-12-07	H3N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profileNA
H4N6.EPI_ISL_1184534.Anseriformes.russia.NA.2020-09-06	H4N6	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	52.7977	128.706	profileNA
H2N9.EPI_ISL_9957423.Anseriformes.bangladesh.NA.2021-03-01	H2N9	Anseriformes_wild	Anseriformes	southern asia	2.3.4.4b	23.684994	90.356331	profileNA
H3N8.EPI_ISL_400279.Anseriformes.russia.NA.2019-10-12	H3N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	51.8335	107.5846	profileNA
H4N2.EPI_ISL_9572813.Anseriformes.viet_nam.NA.2020-01-29	H4N2	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	14.058324	108.277199	profileNA
H5N1.EPI_ISL_17267427.Passeriformes.japan.15.2022-12-12	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile023
H5N1.EPI_ISL_18066453.Passeriformes.japan.NA.2023-02-17	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	33.5903547	130.4017155	profile023
H5N1.EPI_ISL_18007230.Passeriformes.japan.NA.2023-04-18	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile023
H5N1.EPI_ISL_17857959.Carnivora.japan.NA.2023-02-20	H5N1	Carnivora_wild	Carnivora	eastern asia	2.3.4.4b	44	143	profile023
H5N1.EPI_ISL_18066451.Anseriformes.japan.NA.2023-02-09	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile023
H5N1.EPI_ISL_17766057.Carnivora.japan.15.2023-04-12	H5N1	Carnivora_wild	Carnivora	eastern asia	2.3.4.4b	44	143	profile023
H5N1.EPI_ISL_17317373.Passeriformes.japan.15.2022-12-19	H5N1	Passeriformes_wild	Passeriformes	eastern asia	2.3.4.4b	44	143	profile023
H5N1.EPI_ISL_18284477.Galliformes.japan.NA.2023-03-14	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	39.9725899	141.2125163	profileNA
H3N8.EPI_ISL_368635.Anseriformes.mongolia.NA.2018-09-03	H3N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	46.862496	103.846656	profileNA
H3N8.EPI_ISL_368661.Anseriformes.mongolia.NA.2018-09-04	H3N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	46.862496	103.846656	profileNA
H6N1.EPI_ISL_278509.Anseriformes.china.NA.2016-11-28	H6N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profileNA
H11N3.EPI_ISL_239577.Anseriformes.japan.NA.2016-11-28	H11N3	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.6933937	138.6869138	profileNA
H5N6.EPI_ISL_6914131.Galliformes.china.61.2021-06-10	H5N6	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	29.56301	106.551557	profile018
H5N6.EPI_ISL_11208198.Anseriformes.china.61.2021-11-02	H5N6	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	24.9494565	103.9504529	profile018
H5N6.EPI_ISL_18231265.Anseriformes.laos.NA.2022-01-18	H5N6	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	19.85627	102.495496	profile018
H5N6.EPI_ISL_18231288.environment.laos.NA.2022-07-26	H5N6	unknown	environment	south-eastern asia	2.3.4.4b	19.85627	102.495496	profile018
H5N6.EPI_ISL_18231287.Galliformes.laos.NA.2022-07-13	H5N6	Galliformes_domestic	Galliformes	south-eastern asia	2.3.4.4b	19.85627	102.495496	profile018
H5N6.EPI_ISL_18231284.Anseriformes.laos.NA.2022-07-13	H5N6	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	19.85627	102.495496	profile018
H5N6.EPI_ISL_18231286.Galliformes.laos.NA.2022-07-13	H5N6	Galliformes_domestic	Galliformes	south-eastern asia	2.3.4.4b	19.85627	102.495496	profile018
H5N6.EPI_ISL_18231282.Anseriformes.laos.NA.2022-07-13	H5N6	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	19.85627	102.495496	profile018
H5N6.EPI_ISL_6757630.Anseriformes.china.61.2021-04	H5N6	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.632278	104.086793	profile018
H5N6.EPI_ISL_6760682.Galliformes.china.61.2021-07	H5N6	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	30.632278	104.086793	profile018
H5N6.EPI_ISL_3090099.Primates.china.61.2021-07-03	H5N6	Primates_wild	Primates	eastern asia	2.3.4.4b	30.632278	104.086793	profile018
H5N6.EPI_ISL_18058056.Anseriformes.china.NA.2021-05-01	H5N6	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.632278	104.086793	profileNA
H3N2.EPI_ISL_15723920.environment.china.NA.2019-12-10	H3N2	unknown	environment	eastern asia	2.3.4.4b	23.2600355	113.25139	profileNA
H5N6.EPI_ISL_6760686.Galliformes.china.291.2021-06	H5N6	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	38.3905141	114.8555706	profile070
H7N9.EPI_ISL_1520374.Galliformes.china.NA.2021-02-10	H7N9	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	28.4560996	117.9215965	profileNA
H7N9.EPI_ISL_1495970.Galliformes.china.NA.2021-02-10	H7N9	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	24.9494565	103.9504529	profileNA
H7N9.EPI_ISL_1495150.Galliformes.china.NA.2021-02-10	H7N9	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	24.9494565	103.9504529	profileNA
H7N9.EPI_ISL_1374066.Galliformes.china.NA.2019-04-01	H7N9	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	38.3905141	114.8555706	profileNA
H7N9.EPI_ISL_1374065.Galliformes.china.NA.2019-04-01	H7N9	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	38.852843	105.7008601	profileNA
H7N9.EPI_ISL_1374070.Galliformes.china.NA.2019-12-01	H7N9	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	41.7315285	123.2575966	profileNA
H7N9.EPI_ISL_379677.Anseriformes.china.NA.2017-04-18	H7N9	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	22.826617	108.344126	profileNA
H7N9.EPI_ISL_379667.Galliformes.china.NA.2017-05-01	H7N9	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	38.3905141	114.8555706	profileNA
H7N9.EPI_ISL_269516.NA.china.NA.2017-05-13	H7N9	unknown	NA	eastern asia	2.3.4.4b	38.3905141	114.8555706	profileNA
H7N9.EPI_ISL_379670.Galliformes.china.NA.2017-05-27	H7N9	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.223126	108.95546	profileNA
H7N9.EPI_ISL_379668.Galliformes.china.NA.2017-05-07	H7N9	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	32.1277675	114.0791925	profileNA
H7N9.EPI_ISL_269521.environment.china.NA.2017-05-05	H7N9	unknown	environment	eastern asia	2.3.4.4b	34.223126	108.95546	profileNA
H7N9.EPI_ISL_274206.Galliformes.china.NA.2017-04-24	H7N9	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.8785506	120.0512758	profileNA
H7N9.EPI_ISL_379672.Galliformes.china.NA.2017-06-06	H7N9	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	38.852843	105.7008601	profileNA
H5N6.EPI_ISL_6757629.Anseriformes.china.290.2021-03	H5N6	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	23.2600355	113.25139	profile046
H5N6.EPI_ISL_6772738.Galliformes.china.127.2021-08	H5N6	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	23.2600355	113.25139	profile030
H5N6.EPI_ISL_6772739.Galliformes.china.127.2021-08	H5N6	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	23.2600355	113.25139	profile030
H5N6.EPI_ISL_340798.environment.china.NA.2018-04-24	H5N6	unknown	environment	eastern asia	2.3.4.4b	23.2600355	113.25139	profileNA
H5N6.EPI_ISL_283971.Galliformes.china.NA.2017-07-15	H5N6	Galliformes_wild	Galliformes	eastern asia	2.3.4.4b	22.826617	108.344126	profileNA
H5N6.EPI_ISL_372807.Anseriformes.china.NA.2016-04-10	H5N6	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.86166	104.195397	profileNA
H5N6.EPI_ISL_221712.Anseriformes.china.NA.2016-01-01	H5N6	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	23.2600355	113.25139	profileNA
H5N6.EPI_ISL_221710.Anseriformes.china.NA.2016-01-01	H5N6	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	23.2600355	113.25139	profileNA
H5N6.EPI_ISL_6795279.Anseriformes.china.NA.2019-01-01	H5N6	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.86166	104.195397	profileNA
H5N6.EPI_ISL_221711.Anseriformes.china.NA.2016-01-01	H5N6	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	23.2600355	113.25139	profileNA
H5N6.EPI_ISL_7983813.Primates.china.73.2021-12-22	H5N6	Primates_wild	Primates	eastern asia	2.3.4.4b	29.9488786	121.1430935	profile027
H5N6.EPI_ISL_8517996.environment.china.73.2021-12-23	H5N6	unknown	environment	eastern asia	2.3.4.4b	29.9488786	121.1430935	profile027
H5N6.EPI_ISL_8518268.Galliformes.china.73.2021-12-23	H5N6	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	29.9488786	121.1430935	profile027
H5N6.EPI_ISL_8518000.environment.china.73.2021-12-23	H5N6	unknown	environment	eastern asia	2.3.4.4b	29.9488786	121.1430935	profile027
H5N6.EPI_ISL_11208199.Anseriformes.china.73.2021-12-03	H5N6	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	29.9488786	121.1430935	profile027
H5N6.EPI_ISL_11208197.Anseriformes.china.73.2021-12-01	H5N6	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	27.2498042	113.6176643	profile050
H5N6.EPI_ISL_china_1.Galliformes.china.314.2022-02-28	H5N6	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.674306	117.059933	profile050
H5N6.EPI_ISL_3770740.Primates.china.73.2021-07-14	H5N6	Primates_wild	Primates	eastern asia	2.3.4.4b	22.826617	108.344126	profile068
H5N6.EPI_ISL_8517998.environment.china.73.2021-12-23	H5N6	unknown	environment	eastern asia	2.3.4.4b	29.9488786	121.1430935	profile049
H5N6.EPI_ISL_18000337.NA.china.NA.2022-02-27	H5N6	unknown	NA	eastern asia	2.3.4.4b	29.1557051	113.7157613	profileNA
H5N6.EPI_ISL_11208195.Anseriformes.china.73.2021-12-02	H5N6	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	26.424084	106.673534	profile080
H5N6.EPI_ISL_3770721.Primates.china.287.2021-02-27	H5N6	Primates_wild	Primates	eastern asia	2.3.4.4h	22.826617	108.344126	profile067
H9N2.EPI_ISL_4062000.NA.china.NA.2019-12-15	H9N2	unknown	NA	eastern asia	NA	36.674306	117.059933	profileNA
H12N5.EPI_ISL_18300245.Anseriformes.china.NA.2019-10-28	H12N5	Anseriformes_wild	Anseriformes	eastern asia	NA	36.674306	117.059933	profileNA
NA.EPI_ISL_14767420.Anseriformes.united_states.NA.2019-10-05	NA	Anseriformes_wild	Anseriformes	northern america	NA	63.588753	-154.4930619	profileNA
H4N1.EPI_ISL_1634472.environment.japan.NA.2018-12-17	H4N1	unknown	environment	eastern asia	NA	31.5965535	130.5571158	profileNA
H10N4.EPI_ISL_483056.NA.south_korea.NA.2018-11-05	H10N4	unknown	NA	eastern asia	NA	35.907757	127.766922	profileNA
H5N3.EPI_ISL_369323.Anseriformes.south_korea.NA.2017-04-20	H5N3	Anseriformes_wild	Anseriformes	eastern asia	NA	35.907757	127.766922	profileNA
H5N1.EPI_ISL_16698060.Galliformes.japan.15.2022-11-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44	143	profile096
H5N1.EPI_ISL_18284461.Galliformes.japan.NA.2022-10-28	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44	143	profileNA
H4N2.EPI_ISL_17811775.Anseriformes.china.NA.2019-11-09	H4N2	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.230393	121.473704	profileNA
H5N2.EPI_ISL_4032270.Galliformes.taiwan.NA.2018-05-07	H5N2	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	22.6558442	120.4703258	profileNA
H5N2.EPI_ISL_4032283.Galliformes.taiwan.NA.2018-05-09	H5N2	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	25.091075	121.5598345	profileNA
H5N2.EPI_ISL_4032573.Anseriformes.taiwan.NA.2018-12-17	H5N2	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	24.9934099	121.2969674	profileNA
H5N2.EPI_ISL_4032218.Galliformes.taiwan.NA.2018-12-18	H5N2	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	23.4643073	120.3961486	profileNA
NA.EPI_ISL_399748.Anseriformes.cambodia.NA.2018-04-10	NA	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	12.565679	104.990963	profileNA
H5N6.EPI_ISL_14749474.Anseriformes.china.NA.2016-11-29	H5N6	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.230393	121.473704	profileNA
H5N6.EPI_ISL_243687.Galliformes.japan.NA.2017-01-24	H5N6	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profileNA
H5N6.EPI_ISL_243673.Galliformes.japan.NA.2017-01-24	H5N6	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profileNA
H6N2.EPI_ISL_364044.Anseriformes.china.NA.2016-03-09	H6N2	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profileNA
H6N2.EPI_ISL_364042.Anseriformes.china.NA.2016-03-09	H6N2	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profileNA
H3N8.EPI_ISL_4031063.Galliformes.india.NA.2014-11-28	H3N8	Galliformes_domestic	Galliformes	southern asia	2.3.4.4b	10.5143884	76.6412712	profileNA
H5N1.EPI_ISL_6829533.Galliformes.japan.22.2021-11-12	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile009
H5N1.EPI_ISL_15063429.Galliformes.japan.NA.2021-11-13	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile009
H5N1.EPI_ISL_12572656.Anseriformes.china.22.2022-02-22	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	26.424084	106.673534	profile009
H5N1.EPI_ISL_12572655.Anseriformes.china.22.2021-12-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	23.2600355	113.25139	profile009
H5N1.EPI_ISL_17371283.Anseriformes.indonesia.NA.2022-04-04	H5N1	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	-3.6898944	116.1832068	profile009
H5N1.EPI_ISL_15923322.Falconiformes.japan.22.2022-09-25	H5N1	Falconiformes_wild	Falconiformes	eastern asia	2.3.4.4b	35.4769011	139.6294307	profile009
H5N1.EPI_ISL_15576617.Anseriformes.japan.22.2022-10-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44	143	profile009
H5N1.EPI_ISL_16831299.Galliformes.japan.NA.2022-04-19	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile009
H5N1.EPI_ISL_17606817.Anseriformes.south_korea.22.2022-01-13	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.5184	126.8	profile009
H5N1.EPI_ISL_17606818.Anseriformes.south_korea.22.2022-02-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile009
H5N1.EPI_ISL_17606853.Galliformes.south_korea.22.2022-02-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile009
H5N1.EPI_ISL_17606841.Galliformes.south_korea.22.2022-01-21	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile009
H5N1.EPI_ISL_18373236.Anseriformes.south_korea.NA.2022-01-25	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile009
H5N1.EPI_ISL_17606843.Galliformes.south_korea.22.2022-01-24	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile009
H5N1.EPI_ISL_18373246.Pelecaniformes.south_korea.NA.2022-02-15	H5N1	Pelecaniformes_wild	Pelecaniformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile009
H5N1.EPI_ISL_17606842.Galliformes.south_korea.22.2022-01-21	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile009
H5N1.EPI_ISL_17606855.Anseriformes.south_korea.22.2022-02-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile009
H5N1.EPI_ISL_17606857.Galliformes.south_korea.22.2022-02-09	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile009
H5N1.EPI_ISL_17606859.Galliformes.south_korea.22.2022-02-13	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile009
H5N1.EPI_ISL_17606852.Anseriformes.south_korea.22.2022-02-07	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile009
H5N1.EPI_ISL_18373220.Anseriformes.south_korea.NA.2021-12-01	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile009
H5N1.EPI_ISL_17606839.Anseriformes.south_korea.22.2022-01-14	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile009
H5N1.EPI_ISL_17606838.Anseriformes.south_korea.22.2022-01-06	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile009
H5N1.EPI_ISL_17606864.Galliformes.south_korea.22.2022-04-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.4606	128.2132	profile009
H5N1.EPI_ISL_17606845.Anseriformes.south_korea.22.2022-01-29	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile009
H5N1.EPI_ISL_18373226.Anseriformes.south_korea.NA.2022-01-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile009
H5N1.EPI_ISL_17606862.Anseriformes.south_korea.22.2022-02-21	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.4606	128.2132	profile009
H5N1.EPI_ISL_15063431.Galliformes.japan.NA.2022-01-04	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.8500369	132.7715164	profile009
H5N1.EPI_ISL_17606816.Anseriformes.south_korea.22.2021-11-15	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile009
H5N1.EPI_ISL_17606835.Galliformes.south_korea.22.2021-12-23	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.487002	127.282234	profile009
H5N1.EPI_ISL_17606830.Galliformes.south_korea.22.2021-12-14	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile009
H5N1.EPI_ISL_18373255.Anseriformes.south_korea.NA.2022-03-11	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile009
H5N1.EPI_ISL_18373261.Anseriformes.south_korea.NA.2022-03-24	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile009
H5N1.EPI_ISL_18373219.Anseriformes.south_korea.NA.2021-11-22	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile009
H5N1.EPI_ISL_17606819.Anseriformes.south_korea.22.2021-11-10	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile009
H5N1.EPI_ISL_15063424.Anseriformes.japan.NA.2021-12-05	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.6072668	140.1062907	profileNA
H5N1.EPI_ISL_17606820.Anseriformes.south_korea.22.2021-11-11	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile033
H5N1.EPI_ISL_17606823.Galliformes.south_korea.22.2021-11-21	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.8	127.7	profile033
H5N1.EPI_ISL_17606826.Galliformes.south_korea.22.2021-12-05	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.8679	126.991	profile034
H5N1.EPI_ISL_china_20230847.Anseriformes.china.22.2021-12-02	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	32.1277675	114.0791925	profile034
H5N1.EPI_ISL_17606824.Anseriformes.south_korea.22.2021-11-22	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile009
H5N1.EPI_ISL_17606833.Galliformes.south_korea.22.2021-12-17	H5N1	Galliformes_wild	Galliformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile009
H5N1.EPI_ISL_china_20230833.Anseriformes.china.22.2021-10-15	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.852843	105.7008601	profile009
H5N1.EPI_ISL_china_20230836.Anseriformes.china.22.2021-10-16	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.852843	105.7008601	profile009
H5N1.EPI_ISL_china_2023086.Anseriformes.china.22.2021-11-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile009
H5N1.EPI_ISL_18245816.Anseriformes.poland.NA.2022-04-07	H5N1	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	51.919438	19.145136	profileNA
H5N1.EPI_ISL_11633613.Anseriformes.china.19.2021-12-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_11633707.Anseriformes.china.NA.2021-12-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_china_20230819.Anseriformes.china.19.2021-11-16	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_11633708.Anseriformes.china.NA.2021-12-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_china_2023085.Anseriformes.china.19.2021-11-04	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_13243698.Anseriformes.bangladesh.19.2021-12-22	H5N1	Anseriformes_wild	Anseriformes	southern asia	2.3.4.4b	23.684994	90.356331	profile001
H5N1.EPI_ISL_14886367.Anseriformes.bangladesh.19.2021-12-19	H5N1	Anseriformes_wild	Anseriformes	southern asia	2.3.4.4b	23.684994	90.356331	profile001
H5N1.EPI_ISL_14886825.Anseriformes.bangladesh.19.2021-12-19	H5N1	Anseriformes_wild	Anseriformes	southern asia	2.3.4.4b	23.684994	90.356331	profile001
H5N1.EPI_ISL_11633614.Anseriformes.china.19.2021-12-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_china_26.Podicipediformes.china.19.2022-07-15	H5N1	Podicipediformes_wild	Podicipediformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_45.Charadriiformes.china.19.2022-07-22	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_40.Podicipediformes.china.19.2022-07-21	H5N1	Podicipediformes_wild	Podicipediformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_43.Charadriiformes.china.19.2022-07-21	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_27.Charadriiformes.china.19.2022-07-23	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_37.Anseriformes.china.19.2022-06-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_31.Charadriiformes.china.19.2022-06-20	H5N1	Charadriiformes_wild	Charadriiformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_34.Anseriformes.china.19.2022-06-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_38.Anseriformes.china.19.2022-06-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.085841	120.3403854	profile001
H5N1.EPI_ISL_china_20230840.Anseriformes.china.19.2021-12-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.852843	105.7008601	profile001
H5N1.EPI_ISL_china_20230846.Anseriformes.china.19.2021-12-02	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	32.1277675	114.0791925	profile001
