tipnames	virus.subtype	host.class	host.order	collection.region.name	clade	tiplocation_lat	tiplocation_lon	cluster.number
H5N8.EPI_ISL_4061714.Accipitriformes.japan.10.2021-02-03	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N8.EPI_ISL_1041180.Anseriformes.japan.10.2021-02-13	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	37.9161924	139.0364126	profile001
H5N8.EPI_ISL_4061713.Anseriformes.japan.10.2021-02-08	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	37.7607226	140.4733561	profile001
H5N8.EPI_ISL_1041177.Falconiformes.japan.10.2021-02-15	H5N8	Falconiformes_wild	Falconiformes	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile001
H5N8.EPI_ISL_1273441.Accipitriformes.japan.10.2021-03-03	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile001
H5N8.EPI_ISL_17086222.Anseriformes.japan.NA.2020-11-30	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_985232.Anseriformes.japan.10.2021-02-08	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	37.9161924	139.0364126	profile001
H5N8.EPI_ISL_4030493.environment.japan.NA.2020-12-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	35.5011326	134.2350914	profile001
H5N8.EPI_ISL_1041176.Strigiformes.japan.10.2021-02-16	H5N8	Strigiformes_wild	Strigiformes	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile001
H5N8.EPI_ISL_17805820.NA.japan.10.2021-02-05	H5N8	unknown	NA	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16718464.Gruiformes.japan.10.2021-02-05	H5N8	Gruiformes_wild	Gruiformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17086342.environment.japan.NA.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	37.9161924	139.0364126	profile001
H5N8.EPI_ISL_16405678.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805814.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_759850.Galliformes.japan.10.2020-12-23	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.6072668	140.1062907	profile001
H5N8.EPI_ISL_759853.Galliformes.japan.10.2020-12-23	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.6072668	140.1062907	profile001
H5N8.EPI_ISL_854596.Galliformes.japan.10.2021-01-10	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.6072668	140.1062907	profile001
H5N8.EPI_ISL_854600.Galliformes.japan.10.2021-01-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.4232984	136.7606537	profile001
H5N8.EPI_ISL_17086336.Galliformes.japan.NA.2021-01-02	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.4232984	136.7606537	profile001
H5N8.EPI_ISL_1009679.Anseriformes.south_korea.10.2020-12-28	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N8.EPI_ISL_1273414.Galliformes.japan.10.2021-02-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.2869206	140.4245143	profile001
H5N8.EPI_ISL_17086340.Galliformes.japan.NA.2021-02-02	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.2869206	140.4245143	profile001
H5N8.EPI_ISL_985204.Anseriformes.south_korea.10.2020-12-23	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N8.EPI_ISL_17086221.Accipitriformes.japan.NA.2020-12-20	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	34.6850869	135.8050002	profile001
H5N8.EPI_ISL_1009696.Anseriformes.south_korea.10.2020-11-10	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N8.EPI_ISL_4071019.Anseriformes.japan.10.2020-11-05	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_4061712.Anseriformes.japan.10.2021-02-17	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.2590428	140.8307874	profile001
H5N8.EPI_ISL_1041172.Accipitriformes.japan.16.2021-02-10	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	36.6959518	137.2136768	profile001
H5N8.EPI_ISL_1184508.Galliformes.japan.16.2021-02-24	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_5260457.Anseriformes.china.16.2021-01-23	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.674306	117.059933	profile001
H5N8.EPI_ISL_985179.Anseriformes.south_korea.10.2020-11-26	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N8.EPI_ISL_16405673.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805824.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16405676.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805914.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_17805901.NA.japan.10.2020-12-18	H5N8	unknown	NA	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16718466.Anseriformes.japan.10.2020-12-18	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_16405677.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_681273.Galliformes.japan.10.2020-11-19	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_1273412.Galliformes.japan.10.2020-11-25	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.680578	135.1652915	profile001
H5N8.EPI_ISL_17086228.environment.japan.NA.2020-11-25	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.680578	135.1652915	profile001
H5N8.EPI_ISL_17086224.environment.japan.NA.2020-11-05	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_1273424.Galliformes.japan.10.2020-11-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_1273430.Galliformes.japan.10.2020-11-19	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_1273421.Galliformes.japan.10.2020-11-07	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_681281.Anseriformes.japan.10.2020-11-16	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	37.9161924	139.0364126	profile001
H5N8.EPI_ISL_4105052.Anseriformes.japan.NA.2020-01-01	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	37.9161924	139.0364126	profile001
H5N8.EPI_ISL_4061715.Falconiformes.japan.10.2021-01-28	H5N8	Falconiformes_wild	Falconiformes	eastern asia	2.3.4.4b	44	143	profile001
H5N8.EPI_ISL_985180.Galliformes.south_korea.10.2020-12-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.4919	128.8889	profile001
H5N8.EPI_ISL_16405652.environment.japan.10.2020-11-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805853.environment.japan.10.2020-11-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_17086223.Anseriformes.japan.NA.2020-11-30	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_16405656.environment.japan.10.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805922.environment.japan.10.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16405658.environment.japan.10.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805837.environment.japan.10.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16405669.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile025
H5N8.EPI_ISL_17805918.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile025
H5N8.EPI_ISL_697771.Anseriformes.japan.10.2020-10-24	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N8.EPI_ISL_2820250.Anseriformes.china.10.2020-10-15	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.2313805	121.4137827	profile001
H5N8.EPI_ISL_2820262.Anseriformes.china.10.2020-10-16	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.2313805	121.4137827	profile001
H5N8.EPI_ISL_2820501.Anseriformes.china.10.2020-10-16	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.2313805	121.4137827	profile001
H5N8.EPI_ISL_17805870.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16405651.environment.japan.10.2020-11-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805910.environment.japan.10.2020-11-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16405672.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805874.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16405674.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile026
H5N8.EPI_ISL_17805816.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile026
H5N8.EPI_ISL_419239.Anseriformes.hungary.10.2020-01-10	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	47.162494	19.5033040000001	profile001
H5N8.EPI_ISL_525441.Galliformes.poland.10.2020-01-02	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	51.2493519	23.1011392	profile001
H5N8.EPI_ISL_525439.Galliformes.poland.10.2020-01-01	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	52.279986	17.3522938999999	profile001
H5N8.EPI_ISL_813972.Anseriformes.hungary.10.2020-05-11	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	46.7717387	21.1293796	profile001
H5N8.EPI_ISL_804047.Anseriformes.hungary.10.2020-04-09	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	46.710833	20.144575	profile001
H5N8.EPI_ISL_804045.Anseriformes.hungary.10.2020-04-08	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	46.5661437	19.4272464000001	profile001
H5N8.EPI_ISL_811128.Galliformes.hungary.10.2020-04-14	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	46.5661437	19.4272464000001	profile001
H5N8.EPI_ISL_813971.Galliformes.hungary.10.2020-05-05	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	46.7717387	21.1293796	profile001
H5N8.EPI_ISL_808250.Anseriformes.hungary.10.2020-04-11	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	46.5661437	19.4272464000001	profile001
H5N8.EPI_ISL_405391.Galliformes.czech_republic.10.2020-01-17	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	49.4490052	15.6405933999999	profile001
H5N8.EPI_ISL_417414.Accipitriformes.germany.10.2020-03-20	H5N8	Accipitriformes_wild	Accipitriformes	western europe	2.3.4.4b	51.1045407	13.2017384000001	profile001
H5N8.EPI_ISL_503361.Galliformes.slovakia.NA.2020-01-03	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	48.669026	19.699024	profile001
H5N8.EPI_ISL_417415.Galliformes.germany.10.2020-03-20	H5N8	Galliformes_domestic	Galliformes	western europe	2.3.4.4b	52.6367036	9.8450765	profile001
H5N8.EPI_ISL_525445.Galliformes.poland.10.2020-01-25	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	51.919438	19.145136	profile001
H5N8.EPI_ISL_419220.Galliformes.hungary.10.2020-01-09	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	47.162494	19.5033040000001	profile001
H5N8.EPI_ISL_405813.Accipitriformes.poland.10.2020-01-06	H5N8	Accipitriformes_wild	Accipitriformes	eastern europe	2.3.4.4b	51.2493519	23.1011392	profile001
H5N8.EPI_ISL_402134.Galliformes.poland.NA.2019-12-30	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	51.919438	19.145136	profile001
H5N1.EPI_ISL_6829533.Galliformes.japan.22.2021-11-12	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N1.EPI_ISL_15063429.Galliformes.japan.NA.2021-11-13	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N1.EPI_ISL_17606831.Anseriformes.south_korea.22.2021-12-15	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N1.EPI_ISL_6959592.Anseriformes.south_korea.22.2021-10-26	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_12572661.Anseriformes.china.22.2022-02-22	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	26.424084	106.673534	profile001
H5N1.EPI_ISL_15923322.Falconiformes.japan.22.2022-09-25	H5N1	Falconiformes_wild	Falconiformes	eastern asia	2.3.4.4b	35.4769011	139.6294307	profile001
H5N1.EPI_ISL_15576617.Anseriformes.japan.22.2022-10-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_18284466.Galliformes.japan.NA.2022-10-28	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.6551456	133.9195019	profile001
H5N1.EPI_ISL_16832031.Galliformes.japan.NA.2022-05-14	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_12572655.Anseriformes.china.22.2021-12-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	23.2600355	113.25139	profile001
H5N1.EPI_ISL_17606836.Anseriformes.south_korea.22.2021-12-27	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N1.EPI_ISL_17371282.Anseriformes.indonesia.NA.2022-04-04	H5N1	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	-3.6898944	116.1832068	profile001
H5N1.EPI_ISL_18438033.Anseriformes.indonesia.NA.2023-07-24	H5N1	Anseriformes_wild	Anseriformes	south-eastern asia	2.3.4.4b	-3.6898944	116.1832068	profile001
H5N1.EPI_ISL_12572659.Anseriformes.china.22.2022-01-10	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_17606820.Anseriformes.south_korea.22.2021-11-11	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N1.EPI_ISL_18373218.Anseriformes.south_korea.NA.2021-11-16	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_17606823.Galliformes.south_korea.22.2021-11-21	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_17606865.Anseriformes.south_korea.22.2021-11-14	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_china_20230847.Anseriformes.china.22.2021-12-02	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	32.1277675	114.0791925	profile001
H5N1.EPI_ISL_17606816.Anseriformes.south_korea.22.2021-11-15	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N1.EPI_ISL_17606827.Galliformes.south_korea.22.2021-12-11	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_17606832.Galliformes.south_korea.22.2021-12-16	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.487002	127.282234	profile001
H5N1.EPI_ISL_15063426.Galliformes.japan.NA.2021-12-12	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	40.822072	140.7473647	profile001
H5N1.EPI_ISL_15063423.Galliformes.japan.NA.2021-11-17	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.680578	135.1652915	profile001
H5N1.EPI_ISL_15063424.Anseriformes.japan.NA.2021-12-05	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.6072668	140.1062907	profile001
H5N1.EPI_ISL_china_2023089.Anseriformes.china.22.2021-11-18	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_18245816.Anseriformes.poland.NA.2022-04-07	H5N1	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	51.919438	19.145136	profile001
H5N1.EPI_ISL_china_20230835.Anseriformes.china.22.2021-10-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.852843	105.7008601	profile001
H5N1.EPI_ISL_china_20230836.Anseriformes.china.22.2021-10-16	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.852843	105.7008601	profile001
H5N1.EPI_ISL_8215689.Anseriformes.china.NA.2021-05-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.2255567	121.4802765	profile001
H14N3.EPI_ISL_400267.Anseriformes.russia.NA.2019-09-07	H14N3	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	55.0084	82.9357	profile001
H4N6.EPI_ISL_403716.Anseriformes.russia.NA.2019-09-29	H4N6	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	42.4411	47.2776	profile001
H5N8.EPI_ISL_738051.Galliformes.japan.16.2020-12-15	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_710435.Galliformes.japan.16.2020-12-06	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3852029	132.4552927	profile001
H5N8.EPI_ISL_710437.Galliformes.japan.16.2020-12-06	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3852029	132.4552927	profile001
H5N8.EPI_ISL_17086231.environment.japan.NA.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.3852029	132.4552927	profile001
H5N8.EPI_ISL_710451.Galliformes.japan.16.2020-12-05	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.6850869	135.8050002	profile001
H5N8.EPI_ISL_17086230.environment.japan.NA.2020-12-06	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.6850869	135.8050002	profile001
H5N8.EPI_ISL_710453.Galliformes.japan.16.2020-12-05	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.6850869	135.8050002	profile001
H5N8.EPI_ISL_718117.Galliformes.japan.16.2020-12-10	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.6551456	133.9195019	profile001
H5N8.EPI_ISL_718119.Galliformes.japan.16.2020-12-10	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.6551456	133.9195019	profile001
H5N8.EPI_ISL_732928.Galliformes.japan.16.2020-12-13	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_732929.Galliformes.japan.16.2020-12-13	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_14770166.Anseriformes.china.16.2020-11-23	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.674306	117.059933	profile001
H5N8.EPI_ISL_738056.Galliformes.japan.16.2020-12-18	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_17086348.environment.japan.NA.2020-12-19	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_854606.Galliformes.japan.16.2021-01-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17086337.environment.japan.NA.2021-01-13	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805822.NA.japan.16.2021-02-01	H5N8	unknown	NA	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16718460.Accipitriformes.japan.16.2021-02-01	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_985183.Galliformes.south_korea.16.2020-12-07	H5N8	Galliformes_wild	Galliformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N8.EPI_ISL_17086344.Falconiformes.japan.NA.2020-12-04	H5N8	Falconiformes_wild	Falconiformes	eastern asia	2.3.4.4b	34.6551456	133.9195019	profile001
H5N8.EPI_ISL_710449.Galliformes.japan.16.2020-12-02	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_732945.Galliformes.japan.16.2020-12-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.2771489	136.2463682	profile001
H5N8.EPI_ISL_718112.Galliformes.japan.16.2020-12-09	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.2395578	131.609272	profile001
H5N8.EPI_ISL_718121.Galliformes.japan.16.2020-12-09	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.2305113	135.1708083	profile001
H5N8.EPI_ISL_17086303.environment.japan.NA.2020-12-10	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.2305113	135.1708083	profile001
H5N8.EPI_ISL_759854.Galliformes.japan.16.2020-12-22	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_985192.Galliformes.south_korea.16.2020-12-14	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N8.EPI_ISL_1009700.Anseriformes.south_korea.16.2020-11-26	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N8.EPI_ISL_1009699.Anseriformes.south_korea.16.2020-11-25	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N8.EPI_ISL_985203.Anseriformes.south_korea.16.2020-12-23	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N8.EPI_ISL_985202.Anseriformes.south_korea.16.2020-12-23	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N8.EPI_ISL_1009697.NA.south_korea.16.2020-11-23	H5N8	unknown	NA	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N8.EPI_ISL_1009703.Anseriformes.south_korea.16.2020-12-01	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N8.EPI_ISL_1009704.Anseriformes.south_korea.16.2020-12-01	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N8.EPI_ISL_1009681.Galliformes.south_korea.16.2020-12-29	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N8.EPI_ISL_17086333.environment.japan.NA.2020-12-12	H5N8	unknown	environment	eastern asia	2.3.4.4b	35.2771489	136.2463682	profile001
H5N8.EPI_ISL_15613490.Anseriformes.japan.NA.2021-01-24	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_732940.Galliformes.japan.16.2020-12-13	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N8.EPI_ISL_1273437.Galliformes.japan.16.2021-03-13	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile001
H5N8.EPI_ISL_17086353.environment.japan.NA.2021-03-13	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.3813638	139.7303175	profile001
H5N8.EPI_ISL_1273410.Galliformes.japan.16.2020-11-24	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	33.5903547	130.4017155	profile001
H5N8.EPI_ISL_17086227.environment.japan.NA.2020-11-25	H5N8	unknown	environment	eastern asia	2.3.4.4b	33.5903547	130.4017155	profile001
H5N8.EPI_ISL_1184517.Accipitriformes.japan.16.2021-02-24	H5N8	Accipitriformes_wild	Accipitriformes	eastern asia	2.3.4.4b	36.6959518	137.2136768	profile001
H5N8.EPI_ISL_978907.Galliformes.japan.16.2021-01-22	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.6959518	137.2136768	profile001
H5N8.EPI_ISL_17086354.Anseriformes.japan.NA.2021-01-29	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.0702703	134.5548438	profile001
H5N8.EPI_ISL_17086339.Galliformes.japan.NA.2021-01-23	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.6959518	137.2136768	profile001
