tipnames	virus.subtype	host.class	host.order	collection.region.name	clade	tiplocation_lat	tiplocation_lon	cluster.number
H5N8.EPI_ISL_1114740.Galliformes.russia.1.2020-10-17	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	36.891328	27.283453	profile001
H5N8.EPI_ISL_1114738.Galliformes.russia.1.2020-10-17	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	36.891328	27.283453	profile001
H5N8.EPI_ISL_5115618.Galliformes.germany.1.2021-03-04	H5N8	Galliformes_domestic	Galliformes	western europe	2.3.4.4b	52.408418	12.562492	profile001
H5N8.EPI_ISL_5115614.Galliformes.germany.1.2021-02-26	H5N8	Galliformes_domestic	Galliformes	western europe	2.3.4.4b	52.5234051	13.4113999	profile001
H5N8.EPI_ISL_1697190.Galliformes.czech_republic.1.2021-04-02	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	50.5327778	13.6294444	profile001
H5N8.EPI_ISL_1080579.Anseriformes.czech_republic.1.2021-02-14	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	50.659424	14.7632424	profile001
H5N8.EPI_ISL_1399240.Anseriformes.czech_republic.1.2021-03-02	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	50.4451309	14.7807932000001	profile001
H5N8.EPI_ISL_5863650.Anseriformes.georgia.1.2020-12-29	H5N8	Anseriformes_wild	Anseriformes	western asia	2.3.4.4b	42.315407	43.356892	profile001
H5N8.EPI_ISL_623074.Galliformes.iraq.1.2020-05-12	H5N8	Galliformes_domestic	Galliformes	western asia	2.3.4.4b	36.3489	44.1577	profile001
H5N8.EPI_ISL_13632084.Galliformes.kazakhstan.1.2020-08-01	H5N8	Galliformes_domestic	Galliformes	central asia	2.3.4.4b	43.255058	76.912628	profile001
H5N8.EPI_ISL_14874401.Galliformes.kazakhstan.1.2020-08-01	H5N8	Galliformes_domestic	Galliformes	central asia	2.3.4.4b	48.019573	66.923684	profile001
H5N8.EPI_ISL_631824.Anseriformes.south_korea.10.2020-10-21	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N8.EPI_ISL_16405674.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805816.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_2820259.Anseriformes.china.10.2020-10-15	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.2313805	121.4137827	profile001
H5N8.EPI_ISL_985179.Anseriformes.south_korea.10.2020-11-26	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N8.EPI_ISL_1009696.Anseriformes.south_korea.10.2020-11-10	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N8.EPI_ISL_1009705.Anseriformes.south_korea.10.2020-12-01	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N8.EPI_ISL_985193.Galliformes.south_korea.10.2020-12-14	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.4919	128.8889	profile001
H5N8.EPI_ISL_708704.Galliformes.japan.10.2020-12-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_17086226.environment.japan.NA.2020-11-15	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_681293.Galliformes.japan.10.2020-11-10	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_17086225.environment.japan.NA.2020-11-11	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_1273423.Galliformes.japan.10.2020-11-10	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_708713.Galliformes.japan.10.2020-12-01	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_1273426.Galliformes.japan.10.2020-11-12	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_681273.Galliformes.japan.10.2020-11-19	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_1273418.Galliformes.japan.10.2020-11-04	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_17086224.environment.japan.NA.2020-11-05	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_681284.Galliformes.japan.10.2020-11-25	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.680578	135.1652915	profile001
H5N8.EPI_ISL_17086228.environment.japan.NA.2020-11-25	H5N8	unknown	environment	eastern asia	2.3.4.4b	34.680578	135.1652915	profile001
H5N8.EPI_ISL_1273419.Galliformes.japan.10.2020-11-04	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_681288.Galliformes.japan.10.2020-11-07	H5N8	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.3429904	134.0376604	profile001
H5N8.EPI_ISL_681281.Anseriformes.japan.10.2020-11-16	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	37.9161924	139.0364126	profile001
H5N8.EPI_ISL_4061715.Falconiformes.japan.10.2021-01-28	H5N8	Falconiformes_wild	Falconiformes	eastern asia	2.3.4.4b	44	143	profile001
H5N8.EPI_ISL_1009702.Anseriformes.south_korea.10.2020-12-01	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N8.EPI_ISL_2820288.Anseriformes.china.10.2020-10-16	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.2313805	121.4137827	profile001
H5N8.EPI_ISL_2820501.Anseriformes.china.10.2020-10-16	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.2313805	121.4137827	profile001
H5N8.EPI_ISL_14819896.Anseriformes.china.NA.2020-10-16	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.2313805	121.4137827	profile001
H5N8.EPI_ISL_682297.environment.japan.10.2020-11-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_16405667.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805841.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_4071019.Anseriformes.japan.10.2020-11-05	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_16405659.environment.japan.10.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805861.environment.japan.10.2020-11-23	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16405660.environment.japan.10.2020-11-23	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805898.environment.japan.10.2020-11-23	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16405666.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805870.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_17805849.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16405668.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_16405652.environment.japan.10.2020-11-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805853.environment.japan.10.2020-11-09	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16405655.environment.japan.10.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805860.environment.japan.10.2020-11-16	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16405662.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805845.environment.japan.10.2020-12-21	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16405665.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805826.environment.japan.10.2020-11-30	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_16405670.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N8.EPI_ISL_17805828.environment.japan.10.2020-12-07	H5N8	unknown	environment	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N8.EPI_ISL_697771.Anseriformes.japan.10.2020-10-24	H5N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N8.EPI_ISL_525440.Galliformes.poland.10.2020-01-02	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	51.2493519	23.1011392	profile001
H5N8.EPI_ISL_405813.Accipitriformes.poland.10.2020-01-06	H5N8	Accipitriformes_wild	Accipitriformes	eastern europe	2.3.4.4b	51.2493519	23.1011392	profile001
H5N8.EPI_ISL_417415.Galliformes.germany.10.2020-03-20	H5N8	Galliformes_domestic	Galliformes	western europe	2.3.4.4b	52.6367036	9.8450765	profile001
H5N8.EPI_ISL_846584.Anseriformes.hungary.10.2020-04-17	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	46.5661437	19.4272464000001	profile001
H5N8.EPI_ISL_833488.Galliformes.hungary.10.2020-04-18	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	46.5661437	19.4272464000001	profile001
H5N8.EPI_ISL_811135.Galliformes.hungary.10.2020-04-23	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	46.710833	20.144575	profile001
H5N8.EPI_ISL_833583.Anseriformes.hungary.10.2020-04-22	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	46.710833	20.144575	profile001
H5N8.EPI_ISL_846586.Galliformes.hungary.10.2020-06-05	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	46.5661437	19.4272464000001	profile001
H5N8.EPI_ISL_813971.Galliformes.hungary.10.2020-05-05	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	46.7717387	21.1293796	profile001
H5N8.EPI_ISL_808250.Anseriformes.hungary.10.2020-04-11	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	46.5661437	19.4272464000001	profile001
H5N8.EPI_ISL_811144.Anseriformes.hungary.10.2020-04-30	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	46.7717387	21.1293796	profile001
H5N8.EPI_ISL_813972.Anseriformes.hungary.10.2020-05-11	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	46.7717387	21.1293796	profile001
H5N8.EPI_ISL_833485.Anseriformes.hungary.10.2020-04-14	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	46.710833	20.144575	profile001
H5N8.EPI_ISL_811146.Galliformes.hungary.10.2020-04-30	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	46.710833	20.144575	profile001
H5N8.EPI_ISL_810963.Anseriformes.hungary.10.2020-04-14	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	46.5661437	19.4272464000001	profile001
H5N8.EPI_ISL_410291.Galliformes.germany.10.2020-02-06	H5N8	Galliformes_domestic	Galliformes	western europe	2.3.4.4b	48.6616037	9.35013359999994	profile001
H5N8.EPI_ISL_525445.Galliformes.poland.10.2020-01-25	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	51.919438	19.145136	profile001
H5N8.EPI_ISL_525441.Galliformes.poland.10.2020-01-02	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	51.2493519	23.1011392	profile001
H5N8.EPI_ISL_525439.Galliformes.poland.10.2020-01-01	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	52.279986	17.3522938999999	profile001
H5N8.EPI_ISL_419314.Galliformes.germany.10.2020-03-27	H5N8	Galliformes_domestic	Galliformes	western europe	2.3.4.4b	51.80211	11.0531599999999	profile001
H5N8.EPI_ISL_419220.Galliformes.hungary.10.2020-01-09	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	47.162494	19.5033040000001	profile001
H5N8.EPI_ISL_419239.Anseriformes.hungary.10.2020-01-10	H5N8	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	47.162494	19.5033040000001	profile001
H5N8.EPI_ISL_525448.Galliformes.poland.10.2020-02-07	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	51.919438	19.145136	profile001
H5N8.EPI_ISL_405391.Galliformes.czech_republic.10.2020-01-17	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	49.4490052	15.6405933999999	profile001
H5N8.EPI_ISL_525446.Galliformes.poland.10.2020-01-27	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	51.919438	19.145136	profile001
H5N8.EPI_ISL_503364.Galliformes.slovakia.NA.2020-01-03	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	48.669026	19.699024	profile001
H5N8.EPI_ISL_404993.Anseriformes.germany.10.2020-01-16	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	52.408418	12.562492	profile001
H5N8.EPI_ISL_418266.Galliformes.czech_republic.10.2020-02-17	H5N8	Galliformes_domestic	Galliformes	eastern europe	2.3.4.4b	49.9444479	16.2856916000001	profile001
H5N8.EPI_ISL_525463.Anseriformes.poland.10.2020-03-03	H5N8	Anseriformes_domestic	Anseriformes	eastern europe	2.3.4.4b	51.919438	19.145136	profile001
H5N8.EPI_ISL_525453.Anseriformes.poland.10.2020-02-22	H5N8	Anseriformes_domestic	Anseriformes	eastern europe	2.3.4.4b	51.919438	19.145136	profile001
H5N8.EPI_ISL_419312.Anseriformes.germany.10.2020-03-26	H5N8	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	51.1045407	13.2017384000001	profile001
H5N8.EPI_ISL_415197.Galliformes.germany.10.2020-03-12	H5N8	Galliformes_domestic	Galliformes	western europe	2.3.4.4b	51.1045407	13.2017384000001	profile001
H5N8.EPI_ISL_417414.Accipitriformes.germany.10.2020-03-20	H5N8	Accipitriformes_wild	Accipitriformes	western europe	2.3.4.4b	51.1045407	13.2017384000001	profile001
H12N5.EPI_ISL_400270.Anseriformes.russia.NA.2019-09-07	H12N5	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	55.0084	82.9357	profile001
H5N1.EPI_ISL_14760747.Galliformes.italy.2.2021-12-15	H5N1	Galliformes_domestic	Galliformes	southern europe	2.3.4.4b	41.87194	12.56738	profile001
H3N8.EPI_ISL_16166665.Anseriformes.china.NA.2019-10-08	H3N8	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.674306	117.059933	profile001
H5N1.EPI_ISL_6829533.Galliformes.japan.22.2021-11-12	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N1.EPI_ISL_15063429.Galliformes.japan.NA.2021-11-13	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	31.5965535	130.5571158	profile001
H5N1.EPI_ISL_6959592.Anseriformes.south_korea.22.2021-10-26	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_15732766.Anseriformes.japan.22.2022-10-23	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44	143	profile001
H5N1.EPI_ISL_15923322.Falconiformes.japan.22.2022-09-25	H5N1	Falconiformes_wild	Falconiformes	eastern asia	2.3.4.4b	35.4769011	139.6294307	profile001
H5N1.EPI_ISL_17606843.Galliformes.south_korea.22.2022-01-24	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_17606852.Anseriformes.south_korea.22.2022-02-07	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_17606860.Galliformes.south_korea.22.2022-02-12	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_17606815.Anseriformes.south_korea.22.2021-11-09	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N1.EPI_ISL_17606853.Galliformes.south_korea.22.2022-02-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N1.EPI_ISL_17606817.Anseriformes.south_korea.22.2022-01-13	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_17606855.Anseriformes.south_korea.22.2022-02-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_18373236.Anseriformes.south_korea.NA.2022-01-25	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_18373246.Pelecaniformes.south_korea.NA.2022-02-15	H5N1	Pelecaniformes_wild	Pelecaniformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_17606846.Galliformes.south_korea.22.2022-01-30	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_17606842.Galliformes.south_korea.22.2022-01-21	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N1.EPI_ISL_17606859.Galliformes.south_korea.22.2022-02-13	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_16831299.Galliformes.japan.NA.2022-04-19	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_12572656.Anseriformes.china.22.2022-02-22	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	26.424084	106.673534	profile001
H5N1.EPI_ISL_12572659.Anseriformes.china.22.2022-01-10	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	30.9894798	112.8721355	profile001
H5N1.EPI_ISL_17606845.Anseriformes.south_korea.22.2022-01-29	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.7197	127.1244	profile001
H5N1.EPI_ISL_18373228.Anseriformes.south_korea.NA.2022-01-19	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_17606862.Anseriformes.south_korea.22.2022-02-21	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.4606	128.2132	profile001
H5N1.EPI_ISL_17606837.Anseriformes.south_korea.22.2021-12-29	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N1.EPI_ISL_17606864.Galliformes.south_korea.22.2022-04-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.4606	128.2132	profile001
H5N1.EPI_ISL_18373259.Pelecaniformes.south_korea.NA.2022-03-14	H5N1	Pelecaniformes_wild	Pelecaniformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_18373250.Anseriformes.south_korea.NA.2022-03-04	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_12572654.Anseriformes.china.22.2021-12-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	23.2600355	113.25139	profile001
H5N1.EPI_ISL_18245816.Anseriformes.poland.NA.2022-04-07	H5N1	Anseriformes_wild	Anseriformes	eastern europe	2.3.4.4b	51.919438	19.145136	profile001
H5N1.EPI_ISL_17606823.Galliformes.south_korea.22.2021-11-21	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_18373264.NA.south_korea.NA.2021-12-22	H5N1	unknown	NA	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_china_20230847.Anseriformes.china.22.2021-12-02	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	32.1277675	114.0791925	profile001
H5N1.EPI_ISL_17606865.Anseriformes.south_korea.22.2021-11-14	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_17606826.Galliformes.south_korea.22.2021-12-05	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.8679	126.991	profile001
H5N1.EPI_ISL_18373223.Anseriformes.south_korea.NA.2021-12-07	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_16831015.Anseriformes.japan.NA.2022-01-27	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.204824	138.252924	profile001
H5N1.EPI_ISL_6959593.Galliformes.south_korea.22.2021-11-08	H5N1	Galliformes_wild	Galliformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_17606835.Galliformes.south_korea.22.2021-12-23	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.487002	127.282234	profile001
H5N1.EPI_ISL_17606819.Anseriformes.south_korea.22.2021-11-10	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	36.8	127.7	profile001
H5N1.EPI_ISL_15063423.Galliformes.japan.NA.2021-11-17	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	34.680578	135.1652915	profile001
H5N1.EPI_ISL_15063426.Galliformes.japan.NA.2021-12-12	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	40.822072	140.7473647	profile001
H5N1.EPI_ISL_17606825.Galliformes.south_korea.22.2021-12-04	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	36.5184	126.8	profile001
H5N1.EPI_ISL_17606816.Anseriformes.south_korea.22.2021-11-15	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N1.EPI_ISL_18373241.Anseriformes.south_korea.NA.2022-02-08	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	35.907757	127.766922	profile001
H5N1.EPI_ISL_15613494.Anseriformes.japan.NA.2021-11-09	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.9076736	131.4202411	profile001
H5N1.EPI_ISL_china_20230834.Anseriformes.china.22.2021-10-10	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	38.852843	105.7008601	profile001
H5N1.EPI_ISL_17606833.Galliformes.south_korea.22.2021-12-17	H5N1	Galliformes_wild	Galliformes	eastern asia	2.3.4.4b	44.4957481	11.2946868	profile001
H5N1.EPI_ISL_15063425.Galliformes.japan.NA.2021-12-07	H5N1	Galliformes_domestic	Galliformes	eastern asia	2.3.4.4b	35.8617292	139.6454822	profile001
H5N1.EPI_ISL_8215689.Anseriformes.china.NA.2021-05-20	H5N1	Anseriformes_wild	Anseriformes	eastern asia	2.3.4.4b	31.2255567	121.4802765	profile001
H4N6.EPI_ISL_403726.Anseriformes.russia.NA.2019-08-31	H4N6	Anseriformes_wild	Anseriformes	central asia	2.3.4.4b	54.9885	73.3242	profile001
H5N1.EPI_ISL_10576444.Anseriformes.belgium.3.2022-01-23	H5N1	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	50.63333	5.56665999999996	profile001
H5N1.EPI_ISL_11211731.Anseriformes.bangladesh.19.2021-12-22	H5N1	Anseriformes_wild	Anseriformes	southern asia	2.3.4.4b	23.684994	90.356331	profile001
H5N1.EPI_ISL_13243696.Anseriformes.bangladesh.NA.2021-12-22	H5N1	Anseriformes_wild	Anseriformes	southern asia	2.3.4.4b	23.684994	90.356331	profile001
H5N1.EPI_ISL_13243350.Anseriformes.bangladesh.19.2022-03-09	H5N1	Anseriformes_wild	Anseriformes	southern asia	2.3.4.4b	23.684994	90.356331	profile001
H5N1.EPI_ISL_13369775.Galliformes.united_kingdom.2.2021-11-23	H5N1	Galliformes_domestic	Galliformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile001
H5N1.EPI_ISL_17584736.Anseriformes.france.NA.2021-12-18	H5N1	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	46.227638	2.21374900000001	profile001
H5N1.EPI_ISL_9261751.Anseriformes.netherlands.2.2022-01-14	H5N1	Anseriformes_wild	Anseriformes	western europe	2.3.4.4b	52.3910158	4.91127089999998	profile001
H5N1.EPI_ISL_9029959.Anseriformes.united_kingdom.2.2021-11-18	H5N1	Anseriformes_domestic	Anseriformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile001
H5N1.EPI_ISL_13370616.Anseriformes.united_kingdom.NA.2021-12-21	H5N1	Anseriformes_domestic	Anseriformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile001
H5N1.EPI_ISL_13370513.Anseriformes.united_kingdom.2.2021-12-04	H5N1	Anseriformes_domestic	Anseriformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile001
H5N1.EPI_ISL_9161618.Galliformes.belgium.NA.2021-12-27	H5N1	Galliformes_domestic	Galliformes	western europe	2.3.4.4b	50.503887	4.46993599999996	profile001
H5N1.EPI_ISL_14864641.Carnivora.united_kingdom.2.2022-01-01	H5N1	Carnivora_wild	Carnivora	northern europe	2.3.4.4b	56.3953367	-3.43466100000001	profile001
H5N1.EPI_ISL_13369765.Anseriformes.united_kingdom.2.2021-11-19	H5N1	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	56.3953367	-3.43466100000001	profile001
H5N1.EPI_ISL_13369744.Anseriformes.united_kingdom.2.2021-11-08	H5N1	Anseriformes_wild	Anseriformes	northern europe	2.3.4.4b	52.0190289	-0.770427400000017	profile001
