tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N1.2344b.EPI_ISL_17606820.anseriformes.south_korea.22.2021-11-11	H5N1	2021-11-11	2021.86	2021-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-11-11	profile001	anseriformes	126.897223705092	34.8733358026855
H5N1.2344b.EPI_ISL_17606847.anseriformes.south_korea.22.2022-01-31	H5N1	2022-01-31	2022.08	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2022-01-31	profile001	anseriformes	127.830446360213	36.737850075983
H5N1.2344b.EPI_ISL_6959592.anseriformes.south_korea.22.2021-10-26	H5N1	2021-10-26	2021.82	2021-10-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / Chungcheongnam-do / NA / NA	2021-10-26	profile001	anseriformes	126.847825775926	36.5298116066164
H5N1.2344b.EPI_ISL_17606818.anseriformes.south_korea.22.2022-02-08	H5N1	2022-02-08	2022.1	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2022-02-08	profile001	anseriformes	127.181023197189	37.5315346337798
H5N1.2344b.EPI_ISL_17606862.anseriformes.south_korea.22.2022-02-21	H5N1	2022-02-21	2022.14	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeongsangnam-do	kr.kn	35.3225325644814	128.261669154089	Asia / Korea / GN / NA / NA	2022-02-21	profile001	anseriformes	128.261669154089	35.3225325644814
H5N5.2344b.EPI_ISL_1093424.anseriformes.sweden.36.2021-02-01	H5N5	2021-02-01	2021.08	2021-02-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	kalmar	se.ka	57.1855292476939	16.1305148015024	Europe / Sweden / Kalmar Lan / Vasterviks Kommun / NA	2021-02-01	profile001	anseriformes	16.1305148015024	57.1855292476939
H5N5.2344b.EPI_ISL_3294584.anseriformes.sweden.36.2021-03-30	H5N5	2021-03-30	2021.24	2021-03-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	södermanland	se.sd	59.0743595934023	16.6929745153277	Europe / Sweden / Sodermanlands Lan / Oxelosunds Kummun / NA	2021-03-30	profile001	anseriformes	16.6929745153277	59.0743595934023
H5N5.2344b.EPI_ISL_1305779.anseriformes.sweden.36.2021-03-10	H5N5	2021-03-10	2021.19	2021-03-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	skåne	se.sn	55.9474024317265	13.595146733816	Europe / Sweden / Skane Lan / Skurups Kommun / NA	2021-03-10	profile001	anseriformes	13.595146733816	55.9474024317265
H5N5.2344b.EPI_ISL_2234821.anseriformes.italy.44.2021-01-08	H5N5	2021-01-08	2021.02	2021-01-01	southern europe	italy	ita	42.7080607219025	12.208345049127	lazio	na	41.979336323661	12.7721450906831	Europe / Romania / NA / NA / NA	2021-01-08	profile001	anseriformes	12.7721450906831	41.979336323661
H5N6.2344b.EPI_ISL_6759148.anseriformes.china.61.2021-06	H5N6	NA	NA	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-06	profile001	anseriformes	102.711402322843	30.6066264180489
H5N6.2344b.EPI_ISL_11208198.anseriformes.china.61.2021-11-02	H5N6	2021-11-02	2021.84	2021-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	yunnan	cn.yn	24.9645779206387	101.495556215566	Asia / China / Yunnan / NA / NA	2021-11-02	profile001	anseriformes	101.495556215566	24.9645779206387
H5N6.2344b.EPI_ISL_11208195.anseriformes.china.73.2021-12-02	H5N6	2021-12-02	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guizhou	cn.gz	26.8128279303549	106.867407716617	Asia / China / Guizhou / NA / NA	2021-12-02	profile001	anseriformes	106.867407716617	26.8128279303549
H5N2.2344b.EPI_ISL_china_9.anseriformes.china.101.2022-01-26	H5N2	2022-01-26	2022.07	2022-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2022-01-26	profile001	anseriformes	111.713471439142	27.5978523947888
H5N6.2344b.EPI_ISL_11208200.anseriformes.china.126.2021-12-08	H5N6	2021-12-08	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong / NA / NA	2021-12-08	profile001	anseriformes	113.398153372919	23.33624359406
H5N6.2344b.EPI_ISL_11208196.anseriformes.china.126.2021-12-01	H5N6	2021-12-01	2021.92	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan / NA / NA	2021-12-01	profile001	anseriformes	111.713471439142	27.5978523947888
H5N8.2344b.EPI_ISL_1307716.anseriformes.sweden.168.2021-03-02	H5N8	2021-03-02	2021.16	2021-03-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	stockholm	se.st	59.4623673036598	18.1712252623315	Europe / Sweden / Stockholms Lan / Sodertalje Kommun / NA	2021-03-02	profile001	anseriformes	18.1712252623315	59.4623673036598
H5N6.2344b.EPI_ISL_6772898.anseriformes.china.209.2021-08	H5N6	NA	NA	2021-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-08	profile001	anseriformes	113.398153372919	23.33624359406
H5N6.2344b.EPI_ISL_11208193.anseriformes.china.213.2021-10-19	H5N6	2021-10-19	2021.8	2021-10-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi / NA / NA	2021-10-19	profile001	anseriformes	108.782865094166	23.82591453975
H5N3.2344b.EPI_ISL_5863749.anseriformes.united_states.289.2020-10-20	H5N3	2020-10-20	2020.8	2020-10-01	northern america	united states	usa	44.75294654392	-103.651025114044	georgia	us.ga	32.6403385373358	-83.4405725551842	Asia / Georgia / NA / NA / NA	2020-10-20	profile001	anseriformes	-83.4405725551842	32.6403385373358
H5N6.2344b.EPI_ISL_6757629.anseriformes.china.290.2021-03	H5N6	NA	NA	2021-03-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-03	profile001	anseriformes	113.398153372919	23.33624359406
H5N6.NA.EPI_ISL_18058055.anseriformes.china.NA.2021-05-01	H5N6	2021-05-01	2021.33	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	NA	2021-05-01	profile001	anseriformes	102.711402322843	30.6066264180489
H5N8.NA.EPI_ISL_16208969.anseriformes.china.NA.2020-11-16	H5N8	2020-11-16	2020.87	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanghai	cn.sh	31.1960430849676	121.454488171451	NA	2020-11-16	profile001	anseriformes	121.454488171451	31.1960430849676
H5N8.NA.EPI_ISL_8215685.anseriformes.china.NA.2021-05-17	H5N8	2021-05-17	2021.37	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	xizang	cn.xz	31.7354796576819	88.2546629070738	NA	2021-05-17	profile001	anseriformes	88.2546629070738	31.7354796576819
H5N8.NA.EPI_ISL_5095550.anseriformes.germany.NA.2020-12-21	H5N8	2020-12-21	2020.97	2020-12-01	western europe	germany	deu	51.0533277435649	10.373650933319	brandenburg	de.br	52.4686720071996	13.4043192497063	NA	2020-12-21	profile001	anseriformes	13.4043192497063	52.4686720071996
H5N8.NA.EPI_ISL_5115969.anseriformes.germany.NA.2021-03-05	H5N8	2021-03-05	2021.17	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	mecklenburg-vorpommern	de.mv	53.7551744161606	12.5509509363277	NA	2021-03-05	profile001	anseriformes	12.5509509363277	53.7551744161606
H5N8.NA.EPI_ISL_5058262.anseriformes.germany.NA.2020-11-02	H5N8	2020-11-02	2020.84	2020-11-01	western europe	germany	deu	51.0533277435649	10.373650933319	schleswig-holstein	de.sh	54.1814850326718	9.81577342948134	NA	2020-11-02	profile001	anseriformes	9.81577342948134	54.1814850326718
H5N8.NA.EPI_ISL_722175.anseriformes.france.NA.2020-12-05	H5N8	2020-12-05	2020.93	2020-12-01	western europe	france	fra	46.5103009447381	2.5780749353201	NA	NA	NA	NA	NA	2020-12-05	profile001	anseriformes	2.5780749353201	46.5103009447381
H5N1.NA.EPI_ISL_17371282.anseriformes.indonesia.NA.2022-04-04	H5N1	2022-04-04	2022.25	2022-04-01	south-eastern asia	indonesia	idn	-2.28622572968828	117.242699644596	kalimantan selatan	id.ks	-2.99309303653839	115.439680623362	NA	2022-04-04	profile001	anseriformes	115.439680623362	-2.99309303653839
H5N8.NA.EPI_ISL_683752.anseriformes.italy.NA.2020-11-21	H5N8	2020-11-21	2020.89	2020-11-01	southern europe	italy	ita	42.7080607219025	12.208345049127	NA	NA	NA	NA	NA	2020-11-21	profile001	anseriformes	12.208345049127	42.7080607219025
H5N8.NA.EPI_ISL_17086338.anseriformes.japan.NA.2021-01-21	H5N8	2021-01-21	2021.05	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	chiba	jp.ch	35.5094511865639	140.198261340312	NA	2021-01-21	profile001	anseriformes	140.198261340312	35.5094511865639
H5N8.NA.EPI_ISL_17086346.anseriformes.japan.NA.2021-01-24	H5N8	2021-01-24	2021.06	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	NA	2021-01-24	profile001	anseriformes	131.298614512671	32.1919114758892
H5N1.NA.EPI_ISL_16831015.anseriformes.japan.NA.2022-01-27	H5N1	2022-01-27	2022.07	2022-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	NA	2022-01-27	profile001	anseriformes	137.574137168765	37.3996665395305
H5N1.NA.EPI_ISL_18373227.anseriformes.south_korea.NA.2022-01-18	H5N1	2022-01-18	2022.05	2022-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2022-01-18	profile001	anseriformes	127.784630688405	36.341057964317
H5N1.NA.EPI_ISL_17414661.anseriformes.nigeria.NA.2021-12-28	H5N1	2021-12-28	2021.99	2021-12-01	western africa	nigeria	nga	9.58907159716497	8.08769036750384	NA	NA	NA	NA	NA	2021-12-28	profile001	anseriformes	8.08769036750384	9.58907159716497
H5N1.NA.EPI_ISL_18245816.anseriformes.poland.NA.2022-04-07	H5N1	2022-04-07	2022.26	2022-04-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	NA	NA	NA	NA	NA	2022-04-07	profile001	anseriformes	19.4236724631525	52.1141994014432
H5N8.NA.EPI_ISL_3298195.anseriformes.sweden.NA.2021-03-23	H5N8	2021-03-23	2021.22	2021-03-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	NA	NA	NA	NA	NA	2021-03-23	profile001	anseriformes	16.2835241791686	62.374013544985
H5N8.2344b.EPI_ISL_5260465.pelecaniformes.china.1.2021-01-26	H5N8	2021-01-26	2021.07	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangsu	cn.js	32.9645721858222	119.470797338049	Asia / China / Jiangsu / NA / NA	2021-01-26	profile001	pelecaniformes	119.470797338049	32.9645721858222
H5N8.2344b.EPI_ISL_2932682.columbiformes.kazakhstan.1.2020-09-15	H5N8	2020-09-15	2020.7	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	north kazakhstan	kz.nk	53.8421826489217	69.2722074369824	Asia / Kazakhstan / North Kazakhstan / Petropavlovsk city / NA	2020-09-15	profile001	columbiformes	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_2932617.passeriformes.kazakhstan.1.2020-09-15	H5N8	2020-09-15	2020.7	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	north kazakhstan	kz.nk	53.8421826489217	69.2722074369824	Asia / Kazakhstan / North Kazakhstan / Petropavlovsk city / NA	2020-09-15	profile001	passeriformes	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_7596571.passeriformes.belgium.1.2020-11-13	H5N8	2020-11-13	2020.87	2020-11-01	western europe	belgium	bel	50.64017310615	4.66939027974939	vlaanderen	na	51.0391095671615	4.2420548599892	Europe / Belgium / Provincie West-Vlaanderen / Oudenburg / NA	2020-11-13	profile001	passeriformes	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_2254497.passeriformes.sweden.1.2021-03-16	H5N8	2021-03-16	2021.2	2021-03-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	gotland	se.gt	57.5128828372686	18.541723046906	Europe / Sweden / Ostergotlands Lan / Mjolby Kommun / NA	2021-03-16	profile001	passeriformes	18.541723046906	57.5128828372686
H5N8.2344b.EPI_ISL_11388317.falconiformes.united_kingdom.1.2021-03-30	H5N8	2021-03-30	2021.24	2021-03-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	NA	NA	NA	NA	Europe / United Kingdom / Lancashire / England / NA	2021-03-30	profile001	falconiformes	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_813979.falconiformes.ireland.1.2020-11-01	H5N8	2020-11-01	2020.83	2020-11-01	northern europe	ireland	irl	53.1625189533631	-8.16313556364258	NA	NA	NA	NA	Europe / Ireland / NA / NA / NA	2020-11-01	profile001	falconiformes	-8.16313556364258	53.1625189533631
H5N3.2344b.EPI_ISL_2234831.falconiformes.united_kingdom.64.2021-01-25	H5N3	2021-01-25	2021.07	2021-01-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	NA	NA	NA	NA	Europe / United Kingdom / NA / NA / NA	2021-01-25	profile001	falconiformes	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_16718465.gruiformes.japan.1.2021-01-16	H5N8	2021-01-16	2021.04	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / NA / NA / NA	2021-01-16	profile001	gruiformes	130.419711465505	30.9949222722596
H5N1.NA.EPI_ISL_18373247.gruiformes.south_korea.NA.2022-02-25	H5N1	2022-02-25	2022.15	2022-02-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	NA	NA	NA	NA	NA	2022-02-25	profile001	gruiformes	127.784630688405	36.341057964317
H5N8.2344b.EPI_ISL_1038924.na.russia.1.2020-12-12	H5N8	2020-12-12	2020.95	2020-12-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	astrakhan'	ru.as	47.1064465901659	47.3587677312838	Europe / Russia / Astrakhan Oblast / NA / NA	2020-12-12	profile001	na	47.3587677312838	47.1064465901659
H5N6.2344b.EPI_ISL_3090099.na.china.61.2021-07-03	H5N6	2021-07-03	2021.5	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	sichuan	cn.sc	30.6066264180489	102.711402322843	Asia / China / Sichuan Province / NA / NA	2021-07-03	profile001	na	102.711402322843	30.6066264180489
H5N6.2344b.EPI_ISL_3770740.na.china.73.2021-07-14	H5N6	2021-07-14	2021.53	2021-07-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangxi	cn.gx	23.82591453975	108.782865094166	Asia / China / Guangxi Zhuang Autonomous Region / NA / NA	2021-07-14	profile001	na	108.782865094166	23.82591453975
H5N6.2344b.EPI_ISL_16208999.na.china.126.2021-09-19	H5N6	2021-09-19	2021.72	2021-09-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-09-19	profile001	na	113.398153372919	23.33624359406
H5N6.2344b.EPI_ISL_16466440.na.china.126.2022-11-11	H5N6	2022-11-11	2022.86	2022-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hunan	cn.hn	27.5978523947888	111.713471439142	Asia / China / Hunan Province / Changsha city / NA	2022-11-11	profile001	na	111.713471439142	27.5978523947888
H5N8.2344b.EPI_ISL_2555536.charadriiformes.china.1.2020-11-16	H5N8	2020-11-16	2020.87	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Jiangxi Province / NA / NA	2020-11-16	profile001	charadriiformes	112.277189482252	30.9806813015582
H5N8.2344b.EPI_ISL_5260416.charadriiformes.china.1.2021-02-22	H5N8	2021-02-22	2021.14	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2021-02-22	profile001	charadriiformes	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_5260417.charadriiformes.china.1.2021-05-16	H5N8	2021-05-16	2021.37	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	xizang	cn.xz	31.7354796576819	88.2546629070738	Asia / China / Tibet / NA / NA	2021-05-16	profile001	charadriiformes	88.2546629070738	31.7354796576819
H5N8.2344b.EPI_ISL_5062851.charadriiformes.germany.1.2020-11-02	H5N8	2020-11-02	2020.84	2020-11-01	western europe	germany	deu	51.0533277435649	10.373650933319	mecklenburg-vorpommern	de.mv	53.7551744161606	12.5509509363277	Europe / Germany / Mecklenburg-Vorpommern / Vorpommern-RÃ¼gen / NA	2020-11-02	profile001	charadriiformes	12.5509509363277	53.7551744161606
H5N8.2344b.EPI_ISL_984680.charadriiformes.denmark.1.2020-11-04	H5N8	2020-11-04	2020.84	2020-11-01	northern europe	denmark	dnk	55.9512996898935	10.0707816763207	syddanmark	dk.sd	55.3568797999445	9.45020901930698	Europe / Denmark / Region Syddanmark / Tonder Kommune / NA	2020-11-04	profile001	charadriiformes	9.45020901930698	55.3568797999445
H5N8.2344b.EPI_ISL_7623043.charadriiformes.belgium.1.2021-01-11	H5N8	2021-01-11	2021.03	2021-01-01	western europe	belgium	bel	50.64017310615	4.66939027974939	vlaanderen	na	51.0391095671615	4.2420548599892	Europe / Belgium / Provincie Oost-Vlaanderen / Merelbeke / NA	2021-01-11	profile001	charadriiformes	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_3026043.charadriiformes.sweden.1.2021-06-17	H5N8	2021-06-17	2021.46	2021-06-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	gotland	se.gt	57.5128828372686	18.541723046906	Europe / Sweden / Gotlands Lan / Gotlands Kommun / NA	2021-06-17	profile001	charadriiformes	18.541723046906	57.5128828372686
H5N8.2344b.EPI_ISL_1093426.charadriiformes.sweden.1.2021-02-07	H5N8	2021-02-07	2021.1	2021-02-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	skåne	se.sn	55.9474024317265	13.595146733816	Europe / Sweden / Skane Lan / Malmo Kommun / NA	2021-02-07	profile001	charadriiformes	13.595146733816	55.9474024317265
H5N8.NA.EPI_ISL_8215684.charadriiformes.china.NA.2021-05-17	H5N8	2021-05-17	2021.37	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	xizang	cn.xz	31.7354796576819	88.2546629070738	NA	2021-05-17	profile001	charadriiformes	88.2546629070738	31.7354796576819
H5N8.2344b.EPI_ISL_7778762.galliformes.estonia.1.2021-02-18	H5N8	2021-02-18	2021.13	2021-02-01	northern europe	estonia	est	58.6717397518952	25.5522615433491	NA	NA	NA	NA	Europe / Estonia / NA / NA / NA	2021-02-18	profile001	galliformes	25.5522615433491	58.6717397518952
H5N8.2344b.EPI_ISL_3128523.pelecaniformes.greece.1.2021-03-22	H5N8	2021-03-22	2021.22	2021-03-01	southern europe	greece	grc	39.0148672656421	22.9963034984317	macedonia and thrace	gr.mh	40.9283505289806	23.8878976832222	Europe / Greece / Serres / NA / NA	2021-03-22	profile001	pelecaniformes	23.8878976832222	40.9283505289806
H5N5.2344b.EPI_ISL_16209274.pelecaniformes.russia.44.2021-04-01	H5N5	2021-04-01	2021.25	2021-04-01	eastern europe	russia	rus	66.0376616061812	95.7970903417469	dagestan	ru.da	43.0199724243525	46.8879064209307	Europe / Russia / Republic of Dagestan / NA / NA	2021-04-01	profile001	pelecaniformes	46.8879064209307	43.0199724243525
H5N8.2344b.EPI_ISL_3102059.galliformes.bulgaria.1.2021-05-05	H5N8	2021-05-05	2021.34	2021-05-01	eastern europe	bulgaria	bgr	42.7584172195881	25.2179149681535	plovdiv	bg.pd	42.2564257629518	24.8255765075979	Europe / Bulgaria / Trilistnik, Plovdiv / NA / NA	2021-05-05	profile001	galliformes	24.8255765075979	42.2564257629518
H5N8.2344b.EPI_ISL_1719913.galliformes.bulgaria.1.2021-02-01	H5N8	2021-02-01	2021.08	2021-02-01	eastern europe	bulgaria	bgr	42.7584172195881	25.2179149681535	pleven	bg.pv	43.4863324718956	24.6106292568625	Europe / Bulgaria / Slavyanovo / NA / NA	2021-02-01	profile001	galliformes	24.6106292568625	43.4863324718956
H5N8.2344b.EPI_ISL_16215736.galliformes.china.1.2020-12	H5N8	NA	NA	2020-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	Asia / China / NA / NA / NA	2020-12	profile001	galliformes	103.513718494908	36.6848135465548
H5N8.2344b.EPI_ISL_china_4.galliformes.china.1.2021-06-26	H5N8	2021-06-26	2021.48	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	anhui	cn.ah	31.8128943962267	117.235219497068	Asia / China / Anhui / NA / NA	2021-06-26	profile001	galliformes	117.235219497068	31.8128943962267
H5N8.2344b.EPI_ISL_5115614.galliformes.germany.1.2021-02-26	H5N8	2021-02-26	2021.15	2021-02-01	western europe	germany	deu	51.0533277435649	10.373650933319	berlin	de.be	52.5015246825321	13.4019638192194	Europe / Germany / Berlin / Berlin,Stadt / NA	2021-02-26	profile001	galliformes	13.4019638192194	52.5015246825321
H5N8.2344b.EPI_ISL_5143417.galliformes.germany.1.2021-03-10	H5N8	2021-03-10	2021.19	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	brandenburg	de.br	52.4686720071996	13.4043192497063	Europe / Germany / Brandenburg / MÃ¤rkisch-Oderland / NA	2021-03-10	profile001	galliformes	13.4043192497063	52.4686720071996
H5N8.2344b.EPI_ISL_5102578.galliformes.germany.1.2021-02-12	H5N8	2021-02-12	2021.12	2021-02-01	western europe	germany	deu	51.0533277435649	10.373650933319	mecklenburg-vorpommern	de.mv	53.7551744161606	12.5509509363277	Europe / Germany / Mecklenburg-Vorpommern / Mecklenburgische Seenplatte / NA	2021-02-12	profile001	galliformes	12.5509509363277	53.7551744161606
H5N8.2344b.EPI_ISL_5143554.galliformes.germany.1.2021-03-09	H5N8	2021-03-09	2021.18	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	niedersachsen	de.ni	52.7642105761026	9.16783937293005	Europe / Germany / Lower Saxony / Cuxhaven / NA	2021-03-09	profile001	galliformes	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5102130.galliformes.germany.1.2021-03-01	H5N8	2021-03-01	2021.16	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	nordrhein-westfalen	de.nw	51.4777551092159	7.5539349720828	Europe / Germany / North Rhine-Westphalia / Paderborn / NA	2021-03-01	profile001	galliformes	7.5539349720828	51.4777551092159
H5N8.2344b.EPI_ISL_5115967.galliformes.germany.1.2021-03-05	H5N8	2021-03-05	2021.17	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	schleswig-holstein	de.sh	54.1814850326718	9.81577342948134	Europe / Germany / Schleswig-Holstein / Vechta PlÃ¶n / NA	2021-03-05	profile001	galliformes	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_5116093.galliformes.germany.1.2021-03-05	H5N8	2021-03-05	2021.17	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	sachsen	de.sn	51.0528694457593	13.3447264729352	Europe / Germany / Saxony / Mittelsachsen / NA	2021-03-05	profile001	galliformes	13.3447264729352	51.0528694457593
H5N8.2344b.EPI_ISL_5142488.galliformes.germany.1.2021-03-16	H5N8	2021-03-16	2021.2	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	sachsen-anhalt	de.st	52.0090264158216	11.7027467770331	Europe / Germany / Saxony-Anhalt / Altmarkkreis Salzwedel / NA	2021-03-16	profile001	galliformes	11.7027467770331	52.0090264158216
H5N8.2344b.EPI_ISL_7778771.galliformes.finland.1.2021-02-01	H5N8	2021-02-01	2021.08	2021-02-01	northern europe	finland	fin	64.2398144022788	26.1623842060791	NA	NA	NA	NA	Europe / Finland / NA / NA / NA	2021-02-01	profile001	galliformes	26.1623842060791	64.2398144022788
H5N8.2344b.EPI_ISL_1123350.galliformes.united_kingdom.1.2020-12-17	H5N8	2020-12-17	2020.96	2020-12-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	NA	NA	NA	NA	Europe / United Kingdom / Dorset / England / NA	2020-12-17	profile001	galliformes	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_623074.galliformes.iraq.1.2020-05-12	H5N8	2020-05-12	2020.36	2020-05-01	western asia	iraq	irq	33.017872044376	43.8055120134245	ninawa	iq.ni	35.9913317126514	42.4617230992077	Asia / Iraq / Muhafazat Ninawa / NA / NA	2020-05-12	profile001	galliformes	42.4617230992077	35.9913317126514
H5N8.2344b.EPI_ISL_1041160.galliformes.japan.1.2021-02-14	H5N8	2021-02-14	2021.12	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	chiba	jp.ch	35.5094511865639	140.198261340312	Asia / Japan / Chiba / NA / NA	2021-02-14	profile001	galliformes	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_985230.galliformes.japan.1.2021-02-06	H5N8	2021-02-06	2021.1	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	miyazaki	jp.mz	32.1919114758892	131.298614512671	Asia / Japan / Miyazaki / NA / NA	2021-02-06	profile001	galliformes	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_1041134.galliformes.japan.1.2021-02-08	H5N8	2021-02-08	2021.1	2021-02-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	tokushima	jp.ts	33.9191788356518	134.242093496813	Asia / Japan / Tokushima / NA / NA	2021-02-08	profile001	galliformes	134.242093496813	33.9191788356518
H5N8.2344b.EPI_ISL_1009688.galliformes.south_korea.1.2021-01-01	H5N8	2021-01-01	2021	2021-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2021-01-01	profile001	galliformes	126.897223705092	34.8733358026855
H5N8.2344b.EPI_ISL_985206.galliformes.south_korea.1.2020-12-25	H5N8	2020-12-25	2020.98	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2020-12-25	profile001	galliformes	126.847825775926	36.5298116066164
