tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,...1,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number
H5N8.NA.EPI_ISL_4137976.galliformes.egypt.NA.2020-04-09,H5N8,EPI_ISL_4137976,A/chicken/Egypt/AF12/2020,2020-04-09,2020.27,2020-04,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern africa,egypt,egy,26.5331366423868,29.7934978487062,NA,NA,NA,NA,A,2020-15,3720,2344b,NA,NA,NA,NA,NA,NA,2020-04-09,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_1139159.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-10-25,H5N8,EPI_ISL_1139159,A/greylag_goose/Netherlands/20017058-002/2020,2020-10-25,2020.81,2020-10,2020,Aves,anseriformes,anatidae,anser anser,greylag goose,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,utrecht,nl.ut,52.083727924893,5.16763788059654,A,2020-43,3818,2344b,Europe / Netherlands / Provincie Utrecht / Kockengen / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-10-25,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_1139095.pelecaniformes.netherlands.3_2_3_1_1_2_1_2.2020-11-01,H5N8,EPI_ISL_1139095,A/great_egret/Netherlands/20017754-002/2020,2020-11-01,2020.83,2020-11,2020,Aves,pelecaniformes,ardeidae,ardea alba,great egret,TRUE,wild,other,western europe,netherlands,nld,52.2573048104135,5.56251311224367,utrecht,nl.ut,52.083727924893,5.16763788059654,A,2020-44,3818,2344b,Europe / Netherlands / Provincie Utrecht / Haarzuilens / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-01,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_984684.anseriformes.denmark.3_2_3_1_1_2_1_2.2020-11-04,H5N8,EPI_ISL_984684,A/barnacle_goose/Denmark/14537-1/2020,2020-11-04,2020.84,2020-11,2020,Aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,northern europe,denmark,dnk,55.9512996898935,10.0707816763207,syddanmark,dk.sd,55.3568797999445,9.45020901930698,A,2020-45,3716,2344b,Europe / Denmark / Region Syddanmark / Vejle Kommune / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-04,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_984681.anseriformes.denmark.3_2_3_1_1_2_1_2.2020-11-04,H5N8,EPI_ISL_984681,A/barnacle_goose/Denmark/14534-1/2020,2020-11-04,2020.84,2020-11,2020,Aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,northern europe,denmark,dnk,55.9512996898935,10.0707816763207,syddanmark,dk.sd,55.3568797999445,9.45020901930698,A,2020-45,3716,2344b,Europe / Denmark / Region Syddanmark / Tonder Kommune / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-04,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_984675.anseriformes.denmark.3_2_3_1_1_2_1_2.2020-11-04,H5N8,EPI_ISL_984675,A/barnacle_goose/Denmark/14139-3/2020,2020-11-04,2020.84,2020-11,2020,Aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,northern europe,denmark,dnk,55.9512996898935,10.0707816763207,syddanmark,dk.sd,55.3568797999445,9.45020901930698,A,2020-45,3716,2344b,Europe / Denmark / Region Syddanmark / Tonder Kommune / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-04,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_984673.anseriformes.denmark.3_2_3_1_1_2_1_2.2020-11-04,H5N8,EPI_ISL_984673,A/barnacle_goose/Denmark/14139-2/2020,2020-11-04,2020.84,2020-11,2020,Aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,northern europe,denmark,dnk,55.9512996898935,10.0707816763207,syddanmark,dk.sd,55.3568797999445,9.45020901930698,A,2020-45,3716,2344b,Europe / Denmark / Region Syddanmark / Tonder Kommune / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-04,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_2234812.anseriformes.france.3_2_3_1_1_2_1_2.2021-01-27,H5N8,EPI_ISL_2234812,A/anser_anser/Spain/297-1_21VIR1230-5/2021,2021-01-27,2021.07,2021-01,2021,Aves,anseriformes,anatidae,anser anser,greylag goose,TRUE,wild,anseriformes-wild,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,A,2021-04,934,2344b,Europe / Spain / NA / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-01-27,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_1220094.anseriformes.poland.3_2_3_1_1_2_1_2.2020-12-09,H5N8,EPI_ISL_1220094,A/tundra_bean_goose/Poland/MB132/2020,2020-12-09,2020.94,2020-12,2020,Aves,anseriformes,anatidae,anser fabalis/serrirostris,taiga/tundra bean-goose,TRUE,wild,anseriformes-wild,eastern europe,poland,pol,52.1141994014432,19.4236724631525,pomorskie,na,54.1541828653429,17.9878737941344,A,2020-50,3831,2344b,Europe / Poland / West Pomeranian Voivodeship / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-09,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_1139165.charadriiformes.netherlands.3_2_3_1_1_2_1_2.2020-11-26,H5N8,EPI_ISL_1139165,A/common_snipe/Netherlands/20018931-003/2020,2020-11-26,2020.9,2020-11,2020,Aves,charadriiformes,scolopacidae,gallinago gallinago,common snipe,TRUE,wild,charadriiformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,utrecht,nl.ut,52.083727924893,5.16763788059654,A,2020-48,3818,2344b,Europe / Netherlands / Provincie Utrecht / Ameide / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-26,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_1139096.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-01,H5N8,EPI_ISL_1139096,A/wild_goose/Netherlands/20017755-002/2020,2020-11-01,2020.83,2020-11,2020,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,utrecht,nl.ut,52.083727924893,5.16763788059654,A,2020-44,3818,2344b,Europe / Netherlands / Provincie Utrecht / Haarzuilens / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-01,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_1139091.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-10,H5N8,EPI_ISL_1139091,A/muscovy_duck/Netherlands/20017611-002/2020,2020-11-10,2020.86,2020-11,2020,Aves,anseriformes,anatidae,cairina moschata,muscovy duck,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,fryslân,nl.fr,53.1100430768808,5.84863928632393,A,2020-46,3818,2344b,Europe / Netherlands / Provincie Friesland / Grou / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-10,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_1139089.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-12,H5N8,EPI_ISL_1139089,A/wild_duck/Netherlands/20017794-001/2020,2020-11-12,2020.86,2020-11,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,fryslân,nl.fr,53.1100430768808,5.84863928632393,A,2020-46,3818,2344b,Europe / Netherlands / Provincie Friesland / Grou / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-12,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_1139086.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-07,H5N8,EPI_ISL_1139086,A/greater_canada_goose/Netherlands/20017403-003/2020,2020-11-07,2020.85,2020-11,2020,Aves,anseriformes,anatidae,branta canadensis,canada goose,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-brabant,nl.nb,51.5616727876811,5.19541346074046,A,2020-45,3818,2344b,Europe / Netherlands / North Brabant / Rijswijk (NB) / (NB),3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-07,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_1139084.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-11-02,H5N8,EPI_ISL_1139084,A/eurasian_wigeon/Netherlands/20016896-025/2020,2020-11-02,2020.84,2020-11,2020,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,fryslân,nl.fr,53.1100430768808,5.84863928632393,A,2020-45,3818,2344b,Europe / Netherlands / Provincie Friesland / Holwerd / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-02,n8,FALSE,n8,profile002
H5N8.NA.EPI_ISL_4061481.galliformes.nigeria.NA.2021-02-10,H5N8,EPI_ISL_4061481,A/chicken/Nigeria/VRD21-43_21VIR2288-4/2021,2021-02-10,2021.11,2021-02,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western africa,nigeria,nga,9.58907159716497,8.08769036750384,NA,NA,NA,NA,A,2021-06,3815,2344b,NA,NA,NA,NA,NA,NA,2021-02-10,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_7590312.anseriformes.belgium.3_2_3_1_1_2_1_2.2021-01-11,H5N8,EPI_ISL_7590312,A/Branta_canadensis/Belgium/500/2021,2021-01-11,2021.03,2021-01,2021,Aves,anseriformes,anatidae,branta canadensis,canada goose,TRUE,wild,anseriformes-wild,western europe,belgium,bel,50.64017310615,4.66939027974939,wallonie,na,50.3127973408239,5.0143267931739,A,2021-02,3672,2344b,Europe / Belgium / Province de Liege / Amay / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-01-11,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_710512.anseriformes.united_kingdom.3_2_3_1_1_2_1_2.2020-11-19,H5N8,EPI_ISL_710512,A/whistling_duck/England/035643/2020,2020-11-19,2020.88,2020-11,2020,Aves,anseriformes,anatidae,dendrocygna sp.,whistling-duck sp.,TRUE,wild,anseriformes-wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2020-47,3733,2344b,Europe / United Kingdom / Gloucestershire / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-19,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_7598788.anseriformes.belgium.3_2_3_1_1_2_1_2.2020-12-03,H5N8,EPI_ISL_7598788,A/Anser_brachyrhynchus/Belgium/10009/2020,2020-12-03,2020.92,2020-12,2020,Aves,anseriformes,anatidae,anser brachyrhynchus,pink-footed goose,TRUE,wild,anseriformes-wild,western europe,belgium,bel,50.64017310615,4.66939027974939,vlaanderen,na,51.0391095671615,4.2420548599892,A,2020-49,3672,2344b,Europe / Belgium / Provincie West-Vlaanderen / De Panne / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-03,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_7596571.passeriformes.belgium.3_2_3_1_1_2_1_2.2020-11-13,H5N8,EPI_ISL_7596571,A/Pica_pica/Belgium/1005/2020,2020-11-13,2020.87,2020-11,2020,Aves,passeriformes,corvidae,pica pica,eurasian magpie,TRUE,wild,other,western europe,belgium,bel,50.64017310615,4.66939027974939,vlaanderen,na,51.0391095671615,4.2420548599892,A,2020-46,3672,2344b,Europe / Belgium / Provincie West-Vlaanderen / Oudenburg / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-13,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_5097280.galliformes.germany.3_2_3_1_1_2_1_2.2021-01-17,H5N8,EPI_ISL_5097280,A/turkey/Germany-NI/AI00621/2021,2021-01-17,2021.04,2021-01,2021,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,A,2021-02,709,2344b,Europe / Germany / Lower Saxony / Cuxhaven / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-01-17,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_5058090.charadriiformes.germany.3_2_3_1_1_2_1_2.2020-11-02,H5N8,EPI_ISL_5058090,A/herring_gull/Germany-HH/AI02182/2020,2020-11-02,2020.84,2020-11,2020,Aves,charadriiformes,laridae,larus argentatus,herring gull,TRUE,wild,charadriiformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,hamburg,de.hh,53.5463325421189,10.020950289547,A,2020-45,706,2344b,Europe / Germany / Hamburg / Hamburg / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-02,n8,FALSE,n8,profile002
H5N8.NA.EPI_ISL_5057876.anseriformes.germany.NA.2020-11-01,H5N8,EPI_ISL_5057876,A/Eurasian_wigeon/Germany-SH/AI02179/2020,2020-11-01,2020.83,2020-11,2020,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,A,2020-44,715,2344b,NA,NA,NA,NA,NA,NA,2020-11-01,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_5057875.anseriformes.germany.3_2_3_1_1_2_1_2.2020-10-30,H5N8,EPI_ISL_5057875,A/Eurasian_wigeon/Germany-SH/AI02176/2020,2020-10-30,2020.83,2020-10,2020,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,A,2020-44,715,2344b,Europe / Germany / Schleswig-Holstein / Nordfriesland / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-10-30,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_5057874.anseriformes.germany.3_2_3_1_1_2_1_2.2020-10-30,H5N8,EPI_ISL_5057874,A/barnacle_goose/Germany-SH/AI02172/2020,2020-10-30,2020.83,2020-10,2020,Aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,A,2020-44,715,2344b,Europe / Germany / Schleswig-Holstein / Nordfriesland / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-10-30,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_5057856.falconiformes.germany.3_2_3_1_1_2_1_2.2020-10-26,H5N8,EPI_ISL_5057856,A/peregrine_falcon/Germany-SH/AI02162/2020,2020-10-26,2020.82,2020-10,2020,Aves,falconiformes,falconidae,falco peregrinus,peregrine falcon,TRUE,wild,other,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,A,2020-44,715,2344b,Europe / Germany / Schleswig-Holstein / Nordfriesland / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-10-26,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_1123351.anseriformes.united_kingdom.3_2_3_1_1_2_1_2.2020-12-18,H5N8,EPI_ISL_1123351,A/duck/England/043628/2020,2020-12-18,2020.96,2020-12,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2020-51,3733,2344b,Europe / United Kingdom / Norfolk / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-18,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_766056.falconiformes.united_kingdom.3_2_3_1_1_2_1_2.2020-12-14,H5N8,EPI_ISL_766056,A/falcon/England/041976/2020,2020-12-14,2020.95,2020-12,2020,Aves,falconiformes,falconidae,falco sp.,falcon sp.,TRUE,wild,other,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2020-51,3733,2344b,Europe / United Kingdom / Derbyshire / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-14,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_5062078.charadriiformes.germany.3_2_3_1_1_2_1_2.2020-11-06,H5N8,EPI_ISL_5062078,A/Eurasian_oystercatcher/Germany-SH/AI02269/2020,2020-11-06,2020.85,2020-11,2020,Aves,charadriiformes,haematopodidae,haematopus ostralegus,eurasian oystercatcher,TRUE,wild,charadriiformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,A,2020-45,715,2344b,Europe / Germany / Schleswig-Holstein / Nordfriesland / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-06,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_7597827.podicipediformes.belgium.3_2_3_1_1_2_1_2.2020-11-24,H5N8,EPI_ISL_7597827,A/Podiceps_cristatus/Belgium/10015/2020,2020-11-24,2020.9,2020-11,2020,Aves,podicipediformes,podicipedidae,podiceps cristatus,great crested grebe,TRUE,wild,other,western europe,belgium,bel,50.64017310615,4.66939027974939,vlaanderen,na,51.0391095671615,4.2420548599892,A,2020-48,3672,2344b,Europe / Belgium / Provincie Oost-Vlaanderen / Gent (Blaarmeersen) / (Blaarmeersen),3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-24,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_5098135.falconiformes.germany.3_2_3_1_1_2_1_2.2020-12-21,H5N8,EPI_ISL_5098135,A/kestrel/Germany-NI/AI03672/2020,2020-12-21,2020.97,2020-12,2020,Aves,falconiformes,falconidae,falco naumanni/tinnunculus,lesser/eurasian kestrel,TRUE,wild,other,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,A,2020-52,709,2344b,Europe / Germany / Lower Saxony / Friesland / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-21,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_5096105.anseriformes.germany.3_2_3_1_1_2_1_2.2021-01-19,H5N8,EPI_ISL_5096105,A/domestic_duck/Germany-NI/AI00646/2021,2021-01-19,2021.05,2021-01,2021,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,A,2021-03,709,2344b,Europe / Germany / Lower Saxony / Wittmund / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-01-19,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_5095336.anseriformes.germany.3_2_3_1_1_2_1_2.2020-12-17,H5N8,EPI_ISL_5095336,A/wild_goose/Germany-NI/AI03473/2020,2020-12-17,2020.96,2020-12,2020,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,A,2020-51,709,2344b,"Europe / Germany / Lower Saxony / Wilhelmshaven, Stadt / NA",3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-17,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_5061390.anseriformes.germany.3_2_3_1_1_2_1_2.2020-11-03,H5N8,EPI_ISL_5061390,A/greylag_goose/Germany-SH/AI02207/2020,2020-11-03,2020.84,2020-11,2020,Aves,anseriformes,anatidae,anser anser,greylag goose,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,A,2020-45,715,2344b,Europe / Germany / Schleswig-Holstein / Nordfriesland / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-03,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_5058855.anseriformes.germany.3_2_3_1_1_2_1_2.2020-11-02,H5N8,EPI_ISL_5058855,A/wild_goose/Germany-SH/AI02194/2020,2020-11-02,2020.84,2020-11,2020,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,A,2020-45,715,2344b,Europe / Germany / Schleswig-Holstein / Rendsburg-EckernfÃ¶rde / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-02,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_3128152.anseriformes.sweden.3_2_3_1_1_2_1_2.2021-03-25,H5N8,EPI_ISL_3128152,A/Canada_goose/Sweden/SVA210331SZ/FB001326/W-2021/NA,2021-03-25,2021.23,2021-03,2021,Aves,anseriformes,anatidae,branta canadensis,canada goose,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,dalarna,se.ko,60.9480775654018,14.3747945686103,A,2021-12,3862,2344b,Europe / Sweden / Dalarnas Lan / Leksands Kommun / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-03-25,n8,FALSE,n8,profile002
H5N8.NA.EPI_ISL_1123354.galliformes.united_kingdom.NA.2020-12-28,H5N8,EPI_ISL_1123354,A/chicken/England/046491/2020,2020-12-28,2020.99,2020-12,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2020-53,3733,2344b,NA,NA,NA,NA,NA,NA,2020-12-28,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_766054.galliformes.united_kingdom.3_2_3_1_1_2_1_2.2020-12-04,H5N8,EPI_ISL_766054,A/turkey/England/039472/2020,2020-12-04,2020.92,2020-12,2020,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2020-49,3733,2344b,Europe / United Kingdom / Norfolk / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-04,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_766053.galliformes.united_kingdom.3_2_3_1_1_2_1_2.2020-12-04,H5N8,EPI_ISL_766053,A/turkey/England/039352/2020,2020-12-04,2020.92,2020-12,2020,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2020-49,3733,2344b,Europe / United Kingdom / Norfolk / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-04,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_710505.galliformes.united_kingdom.3_2_3_1_1_2_1_2.2020-12-02,H5N8,EPI_ISL_710505,A/turkey/England/038115/2020,2020-12-02,2020.92,2020-12,2020,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2020-49,3733,2344b,Europe / United Kingdom / North Yorkshire / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-02,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_710509.galliformes.united_kingdom.3_2_3_1_1_2_1_2.2020-11-10,H5N8,EPI_ISL_710509,A/chicken/England/033708/2020,2020-11-10,2020.86,2020-11,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,A,2020-46,3733,2344b,Europe / United Kingdom / Hertfordshire / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-10,n8,FALSE,n8,profile002
H5N8.2344b.EPI_ISL_5098147.anseriformes.germany.3_2_3_1_1_2_1_2.2020-12-14,H5N8,EPI_ISL_5098147,A/wild_goose/Germany-NI/AI03471/2020,2020-12-14,2020.95,2020-12,2020,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,A,2020-51,709,2344b,Europe / Germany / Lower Saxony / Friesland / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-14,n8,FALSE,n8,profile002
H5N8.NA.EPI_ISL_240678.anseriformes.russia.NA.2016-10-10,H5N8,EPI_ISL_240678,A/domestic_duck/Siberia/50K/2016,2016-10-10,2016.77,2016-10,2016,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,krasnoyarsk,ru.kx,65.951077439978,95.3658732364833,A,2016-41,2681,NA,NA,NA,NA,NA,NA,NA,2016-10-10,n8,FALSE,n8,profileNA
