tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,...1,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number
H4N2.NA.EPI_ISL_17811772.anseriformes.china.NA.2019-11-09,H4N2,EPI_ISL_17811772,A/Eastern_Spot-billed_Duck/Shanghai/NH19798/2019,2019-11-09,2019.85,2019-11,2019,Aves,anseriformes,anatidae,anas zonorhyncha,eastern spot-billed duck,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shanghai,cn.sh,31.1960430849676,121.454488171451,A,2019-45,514,NA,NA,NA,NA,NA,NA,NA,2019-11-09,n2,FALSE,n2,profileNA
H5N2.NA.EPI_ISL_6780573.anseriformes.japan.NA.2020-12-15,H5N2,EPI_ISL_6780573,A/duck/Tottori/311215/2020,2020-12-15,2020.95,2020-12,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tottori,jp.tt,35.3595547900768,133.863177571414,A,2020-51,1465,NA,NA,NA,NA,NA,NA,NA,2020-12-15,n2,FALSE,n2,profileNA
H4N2.NA.EPI_ISL_503345.anseriformes.mongolia.NA.2019-09-12,H4N2,EPI_ISL_503345,A/duck/Mongolia/296/2019,2019-09-12,2019.7,2019-09,2019,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2019-37,3801,NA,NA,NA,NA,NA,NA,NA,2019-09-12,n2,FALSE,n2,profileNA
H4N2.NA.EPI_ISL_503356.anseriformes.mongolia.NA.2019-09-20,H4N2,EPI_ISL_503356,A/duck/Mongolia/820/2019,2019-09-20,2019.72,2019-09,2019,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2019-38,3801,NA,NA,NA,NA,NA,NA,NA,2019-09-20,n2,FALSE,n2,profileNA
H9N2.NA.EPI_ISL_14835568.anseriformes.south_korea.NA.2021-03-02,H9N2,EPI_ISL_14835568,Anser_fabalis/South_Korea/KNU2021-39/2021,2021-03-02,2021.16,2021-03,2021,Aves,anseriformes,anatidae,anser fabalis/serrirostris,taiga/tundra bean-goose,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,2021-09,3775,NA,NA,NA,NA,NA,NA,NA,2021-03-02,n2,FALSE,n2,profileNA
H3N2.NA.EPI_ISL_14776042.anseriformes.bangladesh.NA.2020-10-22,H3N2,EPI_ISL_14776042,A/duck/Bangladesh/46090/2020,2020-10-22,2020.81,2020-10,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,A,2020-43,3676,NA,NA,NA,NA,NA,NA,NA,2020-10-22,n2,FALSE,n2,profileNA
H6N2.NA.EPI_ISL_16886900.anseriformes.south_korea.NA.2022-03-02,H6N2,EPI_ISL_16886900,A/Anser_albifrons/South_Korea/50/2022,2022-03-02,2022.16,2022-03,2022,Aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2022-09,3775,NA,NA,NA,NA,NA,NA,NA,2022-03-02,n2,FALSE,n2,profileNA
H6N2.NA.EPI_ISL_16886899.anseriformes.south_korea.NA.2022-03-02,H6N2,EPI_ISL_16886899,A/Anser_albifrons/South_Korea/41/2022,2022-03-02,2022.16,2022-03,2022,Aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2022-09,3775,NA,NA,NA,NA,NA,NA,NA,2022-03-02,n2,FALSE,n2,profileNA
H5N2.NA.EPI_ISL_16839585.NA.south_korea.NA.2018-01-05,H5N2,EPI_ISL_16839585,A/aquatic_bird/South_Korea/JB25/2018,2018-01-05,2018.01,2018-01,2018,Aves,NA,NA,NA,aves,FALSE,wild,other,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2018-01,3775,NA,NA,NA,NA,NA,NA,NA,2018-01-05,n2,FALSE,n2,profileNA
H5N2.NA.EPI_ISL_369324.anseriformes.south_korea.NA.2017-10-26,H5N2,EPI_ISL_369324,A/mallard/Korea/A21-2/2017,2017-10-26,2017.82,2017-10,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2017-43,3775,NA,NA,NA,NA,NA,NA,NA,2017-10-26,n2,FALSE,n2,profileNA
H5N2.NA.EPI_ISL_14867043.anseriformes.japan.NA.2020-09-01,H5N2,EPI_ISL_14867043,A/Northern_Pintail/Tottori/NIES1378/2020,2020-09-01,2020.67,2020-09,2020,Aves,anseriformes,anatidae,anas acuta,northern pintail,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tottori,jp.tt,35.3595547900768,133.863177571414,A,2020-36,1465,NA,NA,NA,NA,NA,NA,NA,2020-09-01,n2,FALSE,n2,profileNA
H5N2.NA.EPI_ISL_369328.anseriformes.south_korea.NA.2017-11-15,H5N2,EPI_ISL_369328,A/mallard/Korea/A46-1-4/2017,2017-11-15,2017.87,2017-11,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2017-46,3775,NA,NA,NA,NA,NA,NA,NA,2017-11-15,n2,FALSE,n2,profileNA
H5N2.NA.EPI_ISL_369327.anseriformes.south_korea.NA.2017-11-15,H5N2,EPI_ISL_369327,A/spot-billed_duck/Korea/A45-1/2017,2017-11-15,2017.87,2017-11,2017,Aves,anseriformes,anatidae,anas zonorhyncha,eastern spot-billed duck,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2017-46,3775,NA,NA,NA,NA,NA,NA,NA,2017-11-15,n2,FALSE,n2,profileNA
H3N2.NA.EPI_ISL_337398.anseriformes.russia.NA.2018-09-15,H3N2,EPI_ISL_337398,A/mallard/Buryatia/114/2018,2018-09-15,2018.7,2018-09,2018,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,russia,rus,66.0376616061812,95.7970903417469,buryat,ru.bu,53.5593936765214,109.267398204686,A,2018-37,2655,NA,NA,NA,NA,NA,NA,NA,2018-09-15,n2,FALSE,n2,profileNA
H9N2.NA.EPI_ISL_14835569.anseriformes.south_korea.NA.2021-03-08,H9N2,EPI_ISL_14835569,Anas_platyrhynchos/South_Korea/KNU2021-41/2021,2021-03-08,2021.18,2021-03,2021,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,2021-10,3775,NA,NA,NA,NA,NA,NA,NA,2021-03-08,n2,FALSE,n2,profileNA
H6N2.NA.EPI_ISL_243648.anseriformes.netherlands.NA.2011-01-11,H6N2,EPI_ISL_243648,A/greater_white-fronted_goose/Netherlands/3/2011,2011-01-11,2011.03,2011-01,2011,Aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,A,2011-02,3818,NA,NA,NA,NA,NA,NA,NA,2011-01-11,n2,FALSE,n2,profileNA
H5N2.NA.EPI_ISL_369335.NA.south_korea.NA.2017-12-06,H5N2,EPI_ISL_369335,A/wild_bird_feces/Korea/H49/2017,2017-12-06,2017.93,2017-12,2017,Aves,NA,NA,NA,aves,FALSE,wild,other,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2017-49,3775,NA,NA,NA,NA,NA,NA,NA,2017-12-06,n2,FALSE,n2,profileNA
H5N2.NA.EPI_ISL_369326.anseriformes.south_korea.NA.2017-11-13,H5N2,EPI_ISL_369326,A/mallard/Korea/A42-4/2017,2017-11-13,2017.87,2017-11,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2017-46,3775,NA,NA,NA,NA,NA,NA,NA,2017-11-13,n2,FALSE,n2,profileNA
H5N2.NA.EPI_ISL_369325.anseriformes.south_korea.NA.2017-11-06,H5N2,EPI_ISL_369325,A/mallard/Korea/A32-3/2017,2017-11-06,2017.85,2017-11,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2017-45,3775,NA,NA,NA,NA,NA,NA,NA,2017-11-06,n2,FALSE,n2,profileNA
H6N2.NA.EPI_ISL_243406.anseriformes.netherlands.NA.2011-11-04,H6N2,EPI_ISL_243406,A/gadwall_duck/Netherlands/1/2011,2011-11-04,2011.84,2011-11,2011,Aves,anseriformes,anatidae,mareca strepera,gadwall,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,A,2011-44,3818,NA,NA,NA,NA,NA,NA,NA,2011-11-04,n2,FALSE,n2,profileNA
H9N2.NA.EPI_ISL_9593366.anseriformes.iran.NA.2019-10-01,H9N2,EPI_ISL_9593366,A/Greater_white-fronted_goose/Iran/C2682020/2019,2019-10-01,2019.75,2019-10,2019,Aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,southern asia,iran,irn,32.5092139996448,54.4699733871232,NA,NA,NA,NA,A,2019-40,3760,NA,NA,NA,NA,NA,NA,NA,2019-10-01,n2,FALSE,n2,profileNA
H9N2.NA.EPI_ISL_9593365.anseriformes.iran.NA.2019-10-01,H9N2,EPI_ISL_9593365,A/Greater_white-fronted_goose/Iran/C2392020/2019,2019-10-01,2019.75,2019-10,2019,Aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,southern asia,iran,irn,32.5092139996448,54.4699733871232,NA,NA,NA,NA,A,2019-40,3760,NA,NA,NA,NA,NA,NA,NA,2019-10-01,n2,FALSE,n2,profileNA
H9N2.NA.EPI_ISL_9593364.anseriformes.iran.NA.2019-10-01,H9N2,EPI_ISL_9593364,A/Eurasian_teal/Iran/C1632020/2019,2019-10-01,2019.75,2019-10,2019,Aves,anseriformes,anatidae,anas crecca,green-winged teal,TRUE,wild,anseriformes-wild,southern asia,iran,irn,32.5092139996448,54.4699733871232,NA,NA,NA,NA,A,2019-40,3760,NA,NA,NA,NA,NA,NA,NA,2019-10-01,n2,FALSE,n2,profileNA
H9N2.NA.EPI_ISL_9593362.anseriformes.iran.NA.2019-10-01,H9N2,EPI_ISL_9593362,A/Greater_white-fronted_goose/Iran/C2382020/2019,2019-10-01,2019.75,2019-10,2019,Aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,southern asia,iran,irn,32.5092139996448,54.4699733871232,NA,NA,NA,NA,A,2019-40,3760,NA,NA,NA,NA,NA,NA,NA,2019-10-01,n2,FALSE,n2,profileNA
NA.NA.EPI_ISL_209116.anseriformes.mongolia.NA.2015-08-30,NA,EPI_ISL_209116,A/duck/Mongolia/141/2015,2015-08-30,2015.66,2015-08,2015,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2015-35,3801,NA,NA,NA,NA,NA,NA,NA,2015-08-30,n2,FALSE,n2,profileNA
H10N2.NA.EPI_ISL_207031.anseriformes.mongolia.NA.2015-08-30,H10N2,EPI_ISL_207031,A/duck/Mongolia/66/2015,2015-08-30,2015.66,2015-08,2015,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2015-35,3801,NA,NA,NA,NA,NA,NA,NA,2015-08-30,n2,FALSE,n2,profileNA
H10N2.NA.EPI_ISL_18414927.anseriformes.mongolia.NA.2022-05-01,H10N2,EPI_ISL_18414927,A/duck/Mongolia/WKU-67/2022,2022-05-01,2022.33,2022-05,2022,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2022-17,3801,NA,NA,NA,NA,NA,NA,NA,2022-05-01,n2,FALSE,n2,profileNA
H10N2.NA.EPI_ISL_18414926.anseriformes.mongolia.NA.2022-05-01,H10N2,EPI_ISL_18414926,A/duck/Mongolia/WKU-66/2022,2022-05-01,2022.33,2022-05,2022,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2022-17,3801,NA,NA,NA,NA,NA,NA,NA,2022-05-01,n2,FALSE,n2,profileNA
H4N2.NA.EPI_ISL_18287397.anseriformes.thailand.NA.2018-11-01,H4N2,EPI_ISL_18287397,A/duck/Thailand/CU-22668/2018,2018-11-01,2018.83,2018-11,2018,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,thailand,tha,15.0747768902199,101.011931727975,NA,NA,NA,NA,A,2018-44,3870,NA,NA,NA,NA,NA,NA,NA,2018-11-01,n2,FALSE,n2,profileNA
H4N2.NA.EPI_ISL_18287395.anseriformes.thailand.NA.2018-11-01,H4N2,EPI_ISL_18287395,A/duck/Thailand/CU-22673/2018,2018-11-01,2018.83,2018-11,2018,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,thailand,tha,15.0747768902199,101.011931727975,NA,NA,NA,NA,A,2018-44,3870,NA,NA,NA,NA,NA,NA,NA,2018-11-01,n2,FALSE,n2,profileNA
H10N2.NA.EPI_ISL_368630.anseriformes.mongolia.NA.2015-08-30,H10N2,EPI_ISL_368630,A/duck/Mongolia/140/2015,2015-08-30,2015.66,2015-08,2015,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2015-35,3801,NA,NA,NA,NA,NA,NA,NA,2015-08-30,n2,FALSE,n2,profileNA
H6N2.NA.EPI_ISL_244552.anseriformes.china.NA.2014-12-22,H6N2,EPI_ISL_244552,A/Anser_fabalis/China/Anhui/L180/2014,2014-12-22,2014.97,2014-12,2014,Aves,anseriformes,anatidae,anser fabalis/serrirostris,taiga/tundra bean-goose,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,NA,NA,NA,NA,A,2014-52,3697,NA,NA,NA,NA,NA,NA,NA,2014-12-22,n2,FALSE,n2,profileNA
NA.NA.EPI_ISL_209117.anseriformes.mongolia.NA.2015-08-30,NA,EPI_ISL_209117,A/duck/Mongolia/154/2015,2015-08-30,2015.66,2015-08,2015,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2015-35,3801,NA,NA,NA,NA,NA,NA,NA,2015-08-30,n2,FALSE,n2,profileNA
