tipnames,virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,virus.species,week.date,...1,clade,collection.original,profile,profile.lab,genome,collection.tipdate,segment,cluster.segment,cluster.number
H5N8.2344b.EPI_ISL_732936.galliformes.japan.16.2020-12-13,H5N8,EPI_ISL_732936,a/chicken/miyazaki/f4t/2020,2020-12-13,2020.95,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2020-50,1448,2344b,Asia / Japan / Miyazaki / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-13,mp,mp,profile001
H5N8.2344b.EPI_ISL_732937.galliformes.japan.16.2020-12-13,H5N8,EPI_ISL_732937,a/chicken/miyazaki/f5t/2020,2020-12-13,2020.95,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2020-50,1448,2344b,Asia / Japan / Miyazaki / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-13,mp,mp,profile001
H5N8.2344b.EPI_ISL_732938.galliformes.japan.16.2020-12-13,H5N8,EPI_ISL_732938,a/chicken/miyazaki/f7t/2020,2020-12-13,2020.95,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2020-50,1448,2344b,Asia / Japan / Miyazaki / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-13,mp,mp,profile001
H5N8.2344b.EPI_ISL_732939.galliformes.japan.16.2020-12-13,H5N8,EPI_ISL_732939,a/chicken/miyazaki/g1t/2020,2020-12-13,2020.95,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2020-50,1448,2344b,Asia / Japan / Miyazaki / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-13,mp,mp,profile001
H5N8.2344b.EPI_ISL_732940.galliformes.japan.16.2020-12-13,H5N8,EPI_ISL_732940,a/chicken/miyazaki/g3t/2020,2020-12-13,2020.95,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2020-50,1448,2344b,Asia / Japan / Miyazaki / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-13,mp,mp,profile001
H5N8.2344b.EPI_ISL_732941.galliformes.japan.16.2020-12-13,H5N8,EPI_ISL_732941,a/chicken/miyazaki/g5t/2020,2020-12-13,2020.95,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2020-50,1448,2344b,Asia / Japan / Miyazaki / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-13,mp,mp,profile001
H5N8.2344b.EPI_ISL_732942.galliformes.japan.16.2020-12-13,H5N8,EPI_ISL_732942,a/chicken/miyazaki/g9t/2020,2020-12-13,2020.95,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2020-50,1448,2344b,Asia / Japan / Miyazaki / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-13,mp,mp,profile001
H5N8.2344b.EPI_ISL_732943.galliformes.japan.16.2020-12-12,H5N8,EPI_ISL_732943,a/chicken/shiga/4t/2020,2020-12-12,2020.95,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,shiga,jp.sh,35.2154079352044,136.13796072496,a,2020-50,1459,2344b,Asia / Japan / Shiga / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-12,mp,mp,profile001
H5N8.2344b.EPI_ISL_732944.galliformes.japan.16.2020-12-12,H5N8,EPI_ISL_732944,a/chicken/shiga/5t/2020,2020-12-12,2020.95,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,shiga,jp.sh,35.2154079352044,136.13796072496,a,2020-50,1459,2344b,Asia / Japan / Shiga / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-12,mp,mp,profile001
H5N8.2344b.EPI_ISL_732945.galliformes.japan.16.2020-12-12,H5N8,EPI_ISL_732945,a/chicken/shiga/6t/2020,2020-12-12,2020.95,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,shiga,jp.sh,35.2154079352044,136.13796072496,a,2020-50,1459,2344b,Asia / Japan / Shiga / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-12,mp,mp,profile001
H5N8.2344b.EPI_ISL_732946.galliformes.japan.16.2020-12-12,H5N8,EPI_ISL_732946,a/chicken/shiga/7t/2020,2020-12-12,2020.95,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,shiga,jp.sh,35.2154079352044,136.13796072496,a,2020-50,1459,2344b,Asia / Japan / Shiga / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-12,mp,mp,profile001
H5N8.2344b.EPI_ISL_4071019.anseriformes.japan.10.2020-11-05,H5N8,EPI_ISL_4071019,a/falcated_duck/kagoshima/ku-d3/2020,2020-11-05,2020.84,2020-11,anseriformes_wild,anseriformes,Anatidae,mareca falcata,falcated duck,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,a,2020-45,1441,2344b,Asia / Japan / Kagoshima / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,2020-11-05,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041108.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041108,a/duck/chiba/d2a-8c/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041120.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041120,a/duck/chiba/d2b-7c/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041121.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041121,a/duck/chiba/d2b-9c/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041124.galliformes.japan.1.2021-02-10,H5N8,EPI_ISL_1041124,a/chicken/chiba/i1c/2021,2021-02-10,2021.11,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-06,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-10,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041125.galliformes.japan.1.2021-02-10,H5N8,EPI_ISL_1041125,a/chicken/chiba/i1t/2021,2021-02-10,2021.11,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-06,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-10,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041126.galliformes.japan.1.2021-02-10,H5N8,EPI_ISL_1041126,a/chicken/chiba/i2t/2021,2021-02-10,2021.11,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-06,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-10,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041127.galliformes.japan.1.2021-02-10,H5N8,EPI_ISL_1041127,a/chicken/chiba/i3t/2021,2021-02-10,2021.11,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-06,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-10,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041128.galliformes.japan.1.2021-02-10,H5N8,EPI_ISL_1041128,a/chicken/chiba/j1c/2021,2021-02-10,2021.11,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-06,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-10,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041129.galliformes.japan.1.2021-02-10,H5N8,EPI_ISL_1041129,a/chicken/chiba/j1t/2021,2021-02-10,2021.11,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-06,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-10,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041130.galliformes.japan.1.2021-02-10,H5N8,EPI_ISL_1041130,a/chicken/chiba/j6c/2021,2021-02-10,2021.11,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-06,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-10,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041131.galliformes.japan.1.2021-02-10,H5N8,EPI_ISL_1041131,a/chicken/chiba/j6t/2021,2021-02-10,2021.11,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-06,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-10,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041132.galliformes.japan.1.2021-02-08,H5N8,EPI_ISL_1041132,a/chicken/tokushima/b1t/2020,2021-02-08,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tokushima,jp.ts,33.9191788356518,134.242093496813,a,2021-06,1463,2344b,Asia / Japan / Tokushima / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-08,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041133.galliformes.japan.1.2021-02-08,H5N8,EPI_ISL_1041133,a/chicken/tokushima/b2t/2020,2021-02-08,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tokushima,jp.ts,33.9191788356518,134.242093496813,a,2021-06,1463,2344b,Asia / Japan / Tokushima / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-08,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041134.galliformes.japan.1.2021-02-08,H5N8,EPI_ISL_1041134,a/chicken/tokushima/b3t/2020,2021-02-08,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tokushima,jp.ts,33.9191788356518,134.242093496813,a,2021-06,1463,2344b,Asia / Japan / Tokushima / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-08,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041135.galliformes.japan.1.2021-02-08,H5N8,EPI_ISL_1041135,a/chicken/tokushima/b4t/2020,2021-02-08,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tokushima,jp.ts,33.9191788356518,134.242093496813,a,2021-06,1463,2344b,Asia / Japan / Tokushima / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-08,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041136.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041136,a/duck/chiba/d1a-10t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041137.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041137,a/duck/chiba/d1a-1t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041138.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041138,a/duck/chiba/d1a-2t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041139.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041139,a/duck/chiba/d1a-3t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041140.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041140,a/duck/chiba/d1a-4t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041141.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041141,a/duck/chiba/d1a-5t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041142.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041142,a/duck/chiba/d1a-6t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041143.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041143,a/duck/chiba/d1a-7t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041144.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041144,a/duck/chiba/d1a-8t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041145.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041145,a/duck/chiba/d1a-9t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041146.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041146,a/duck/chiba/d1b-10t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041147.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041147,a/duck/chiba/d1b-1t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041148.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041148,a/duck/chiba/d1b-2t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041149.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041149,a/duck/chiba/d1b-3t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041150.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041150,a/duck/chiba/d1b-4t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041151.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041151,a/duck/chiba/d1b-5t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041152.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041152,a/duck/chiba/d1b-6t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041153.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041153,a/duck/chiba/d1b-7t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041154.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041154,a/duck/chiba/d1b-8t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041155.anseriformes.japan.1.2021-01-23,H5N8,EPI_ISL_1041155,a/duck/chiba/d1b-9t/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041158.galliformes.japan.1.2021-02-14,H5N8,EPI_ISL_1041158,a/chicken/chiba/k11c/2021,2021-02-14,2021.12,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-06,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-14,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041159.galliformes.japan.1.2021-02-14,H5N8,EPI_ISL_1041159,a/chicken/chiba/k11t/2021,2021-02-14,2021.12,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-06,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-14,mp,mp,profile001
H5N8.2344b.EPI_ISL_1041160.galliformes.japan.1.2021-02-14,H5N8,EPI_ISL_1041160,a/chicken/chiba/k5c/2021,2021-02-14,2021.12,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-06,1427,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-14,mp,mp,profile001
