tipnames,virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,virus.species,week.date,...1,clade,collection.original,profile,profile.lab,genome,collection.tipdate,segment,cluster.segment,cluster.number
H5N8.2.3.4.4b.EPI_ISL_985196.anseriformes.south_korea.1.2020-12-16,H5N8,EPI_ISL_985196,a/duck/korea/h471/2020,2020-12-16,2020.96,2020-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollanam-do,kr.cn,34.8733358026855,126.897223705092,a,2020-51,3775,2.3.4.4b,Asia / Korea / JN / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-12-16,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985197.anseriformes.south_korea.1.2020-12-20,H5N8,EPI_ISL_985197,a/duck/korea/h499/2020,2020-12-20,2020.97,2020-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,a,2020-51,3775,2.3.4.4b,Asia / Korea / GG / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-12-20,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985198.galliformes.south_korea.79.2020-12-21,H5N8,EPI_ISL_985198,a/chicken/korea/h491/2020,2020-12-21,2020.97,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,a,2020-52,3775,2.3.4.4b,Asia / Korea / GG / NA / NA,1_1_15_2_1_3_1_14,H5N8/2020/R4_Asia,79,2020-12-21,ns,ns,profile014
H5N8.2.3.4.4b.EPI_ISL_985199.galliformes.south_korea.1.2020-12-22,H5N8,EPI_ISL_985199,a/chicken/korea/h510/2020,2020-12-22,2020.97,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,a,2020-52,3775,2.3.4.4b,Asia / Korea / GG / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-12-22,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985200.anseriformes.south_korea.79.2020-12-22,H5N8,EPI_ISL_985200,a/duck/korea/h509/2020,2020-12-22,2020.97,2020-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongbuk-do,kr.gb,36.737850075983,127.830446360213,a,2020-52,3775,2.3.4.4b,Asia / Korea / CB / NA / NA,1_1_15_2_1_3_1_14,H5N8/2020/R4_Asia,79,2020-12-22,ns,ns,profile014
H5N8.2.3.4.4b.EPI_ISL_985201.anseriformes.south_korea.16.2020-12-22,H5N8,EPI_ISL_985201,a/duck/korea/h511/2020,2020-12-22,2020.97,2020-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollabuk-do,kr.cb,35.7159281817874,127.140659781938,a,2020-52,3775,2.3.4.4b,Asia / Korea / JB / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-22,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985202.anseriformes.south_korea.16.2020-12-23,H5N8,EPI_ISL_985202,a/duck/korea/h514/2020,2020-12-23,2020.98,2020-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollabuk-do,kr.cb,35.7159281817874,127.140659781938,a,2020-52,3775,2.3.4.4b,Asia / Korea / JB / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-23,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985203.anseriformes.south_korea.16.2020-12-23,H5N8,EPI_ISL_985203,a/duck/korea/h515/2020,2020-12-23,2020.98,2020-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollanam-do,kr.cn,34.8733358026855,126.897223705092,a,2020-52,3775,2.3.4.4b,Asia / Korea / JN / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-23,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985204.anseriformes.south_korea.10.2020-12-23,H5N8,EPI_ISL_985204,a/duck/korea/h516/2020,2020-12-23,2020.98,2020-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollanam-do,kr.cn,34.8733358026855,126.897223705092,a,2020-52,3775,2.3.4.4b,Asia / Korea / JN / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,2020-12-23,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985205.anseriformes.south_korea.1.2020-12-24,H5N8,EPI_ISL_985205,a/duck/korea/h524/2020,2020-12-24,2020.98,2020-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2020-52,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-12-24,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985206.galliformes.south_korea.1.2020-12-25,H5N8,EPI_ISL_985206,a/chicken/korea/h525/2020,2020-12-25,2020.98,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2020-52,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-12-25,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985207.galliformes.south_korea.1.2020-12-25,H5N8,EPI_ISL_985207,a/chicken/korea/h526/2020,2020-12-25,2020.98,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeongsangbuk-do,kr.kb,36.3474789243827,128.748576389097,a,2020-52,3775,2.3.4.4b,Asia / Korea / GB / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-12-25,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985208.anseriformes.south_korea.79.2020-12-27,H5N8,EPI_ISL_985208,a/duck/korea/h528/2020,2020-12-27,2020.99,2020-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollabuk-do,kr.cb,35.7159281817874,127.140659781938,a,2020-52,3775,2.3.4.4b,Asia / Korea / JB / NA / NA,1_1_15_2_1_3_1_14,H5N8/2020/R4_Asia,79,2020-12-27,ns,ns,profile014
H5N8.2.3.4.4b.EPI_ISL_985209.galliformes.south_korea.79.2020-12-28,H5N8,EPI_ISL_985209,a/chicken/korea/h531/2020,2020-12-28,2020.99,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,a,2020-53,3775,2.3.4.4b,Asia / Korea / GG / NA / NA,1_1_15_2_1_3_1_14,H5N8/2020/R4_Asia,79,2020-12-28,ns,ns,profile014
H5N8.2.3.4.4b.EPI_ISL_985210.galliformes.south_korea.79.2020-12-28,H5N8,EPI_ISL_985210,a/chicken/korea/h532/2020,2020-12-28,2020.99,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,a,2020-53,3775,2.3.4.4b,Asia / Korea / GG / NA / NA,1_1_15_2_1_3_1_14,H5N8/2020/R4_Asia,79,2020-12-28,ns,ns,profile014
H5N8.2.3.4.4b.EPI_ISL_985211.anseriformes.south_korea.1.2020-12-28,H5N8,EPI_ISL_985211,a/duck/korea/h538/2020,2020-12-28,2020.99,2020-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollabuk-do,kr.cb,35.7159281817874,127.140659781938,a,2020-53,3775,2.3.4.4b,Asia / Korea / JB / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-12-28,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985220.galliformes.japan.1.2021-02-06,H5N8,EPI_ISL_985220,a/chicken/chiba/g1c/2021,2021-02-06,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-05,1427,2.3.4.4b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-06,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985221.galliformes.japan.1.2021-02-06,H5N8,EPI_ISL_985221,a/chicken/chiba/g1t/2021,2021-02-06,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-05,1427,2.3.4.4b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-06,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985222.galliformes.japan.1.2021-02-06,H5N8,EPI_ISL_985222,a/chicken/chiba/g2c/2021,2021-02-06,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-05,1427,2.3.4.4b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-06,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985223.galliformes.japan.1.2021-02-06,H5N8,EPI_ISL_985223,a/chicken/chiba/g2t/2021,2021-02-06,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-05,1427,2.3.4.4b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-06,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985224.galliformes.japan.1.2021-02-07,H5N8,EPI_ISL_985224,a/chicken/chiba/h1c/2021,2021-02-07,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-05,1427,2.3.4.4b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-07,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985225.galliformes.japan.1.2021-02-07,H5N8,EPI_ISL_985225,a/chicken/chiba/h1t/2021,2021-02-07,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-05,1427,2.3.4.4b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-07,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985226.galliformes.japan.1.2021-02-07,H5N8,EPI_ISL_985226,a/chicken/chiba/h2c/2021,2021-02-07,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-05,1427,2.3.4.4b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-07,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985227.galliformes.japan.1.2021-02-07,H5N8,EPI_ISL_985227,a/chicken/chiba/h2t/2021,2021-02-07,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-05,1427,2.3.4.4b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-07,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985228.galliformes.japan.1.2021-02-06,H5N8,EPI_ISL_985228,a/chicken/miyazaki/k1t/2021,2021-02-06,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2021-05,1448,2.3.4.4b,Asia / Japan / Miyazaki / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-06,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985229.galliformes.japan.1.2021-02-06,H5N8,EPI_ISL_985229,a/chicken/miyazaki/k3t/2021,2021-02-06,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2021-05,1448,2.3.4.4b,Asia / Japan / Miyazaki / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-06,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985230.galliformes.japan.1.2021-02-06,H5N8,EPI_ISL_985230,a/chicken/miyazaki/k5t/2021,2021-02-06,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2021-05,1448,2.3.4.4b,Asia / Japan / Miyazaki / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-06,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985231.galliformes.japan.1.2021-02-06,H5N8,EPI_ISL_985231,a/chicken/miyazaki/k8t/2021,2021-02-06,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2021-05,1448,2.3.4.4b,Asia / Japan / Miyazaki / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-06,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985232.anseriformes.japan.10.2021-02-08,H5N8,EPI_ISL_985232,a/mallard_duck/niigata/150209c/2021,2021-02-08,2021.1,2021-02,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,niigata,jp.ni,37.5201743528051,138.914818034069,a,2021-06,1452,2.3.4.4b,Asia / Japan / Niigata / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,2021-02-08,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_985233.anseriformes.japan.10.2021-02-08,H5N8,EPI_ISL_985233,a/mallard_duck/niigata/150209t/2021,2021-02-08,2021.1,2021-02,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,niigata,jp.ni,37.5201743528051,138.914818034069,a,2021-06,1452,2.3.4.4b,Asia / Japan / Niigata / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,2021-02-08,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009679.anseriformes.south_korea.10.2020-12-28,H5N8,EPI_ISL_1009679,a/duck/korea/h007/2020,2020-12-28,2020.99,2020-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2020-53,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,2020-12-28,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009680.galliformes.south_korea.1.2020-12-28,H5N8,EPI_ISL_1009680,a/white_peacock/korea/h533/2020,2020-12-28,2020.99,2020-12,galliformes_domestic,galliformes,Phasianidae,pavo cristatus (domestic type),indian peafowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,a,2020-53,3775,2.3.4.4b,Asia / Korea / GG / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-12-28,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009681.galliformes.south_korea.16.2020-12-29,H5N8,EPI_ISL_1009681,a/chicken/korea/h541/2020,2020-12-29,2020.99,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2020-53,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-29,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009682.galliformes.south_korea.1.2020-12-29,H5N8,EPI_ISL_1009682,a/chicken/korea/h544/2020,2020-12-29,2020.99,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,a,2020-53,3775,2.3.4.4b,Asia / Korea / GG / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-12-29,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009683.anseriformes.south_korea.1.2020-12-29,H5N8,EPI_ISL_1009683,a/duck/korea/h542/2020,2020-12-29,2020.99,2020-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollanam-do,kr.cn,34.8733358026855,126.897223705092,a,2020-53,3775,2.3.4.4b,Asia / Korea / JN / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-12-29,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009684.anseriformes.south_korea.16.2020-12-30,H5N8,EPI_ISL_1009684,a/duck/korea/h548/2020,2020-12-30,2020.99,2020-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollabuk-do,kr.cb,35.7159281817874,127.140659781938,a,2020-53,3775,2.3.4.4b,Asia / Korea / JB / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2020-12-30,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009685.anseriformes.south_korea.1.2020-12-30,H5N8,EPI_ISL_1009685,a/duck/korea/h549/2020,2020-12-30,2020.99,2020-12,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollabuk-do,kr.cb,35.7159281817874,127.140659781938,a,2020-53,3775,2.3.4.4b,Asia / Korea / JB / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-12-30,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009686.galliformes.south_korea.1.2020-12-31,H5N8,EPI_ISL_1009686,a/chicken/korea/h550/2020,2020-12-31,2021,2020-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,a,2020-53,3775,2.3.4.4b,Asia / Korea / GG / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-12-31,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009687.galliformes.south_korea.1.2020-12-31,H5N8,EPI_ISL_1009687,a/quail/korea/h551/2020,2020-12-31,2021,2020-12,galliformes_wild,galliformes,Phasianidae,synoicus/coturnix sp.,old world quail sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeongsangbuk-do,kr.kb,36.3474789243827,128.748576389097,a,2020-53,3775,2.3.4.4b,Asia / Korea / GB / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-12-31,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009688.galliformes.south_korea.1.2021-01-01,H5N8,EPI_ISL_1009688,a/chicken/korea/h001/2021,2021-01-01,2021,2021-01,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollanam-do,kr.cn,34.8733358026855,126.897223705092,a,2021-53,3775,2.3.4.4b,Asia / Korea / JN / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-01,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009689.galliformes.south_korea.1.2021-01-03,H5N8,EPI_ISL_1009689,a/chicken/korea/h002/2021,2021-01-03,2021.01,2021-01,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2021-53,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-03,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009690.galliformes.south_korea.1.2021-01-04,H5N8,EPI_ISL_1009690,a/chicken/korea/h008/2021,2021-01-04,2021.01,2021-01,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2021-01,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-04,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009691.anseriformes.south_korea.1.2021-01-04,H5N8,EPI_ISL_1009691,a/duck/korea/h009/2021,2021-01-04,2021.01,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollabuk-do,kr.cb,35.7159281817874,127.140659781938,a,2021-01,3775,2.3.4.4b,Asia / Korea / JB / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-04,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009692.anseriformes.south_korea.1.2021-01-05,H5N8,EPI_ISL_1009692,a/duck/korea/h010/2021,2021-01-05,2021.01,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongbuk-do,kr.gb,36.737850075983,127.830446360213,a,2021-01,3775,2.3.4.4b,Asia / Korea / CB / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-05,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009693.galliformes.south_korea.1.2021-01-08,H5N8,EPI_ISL_1009693,a/chicken/korea/h022/2021,2021-01-08,2021.02,2021-01,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,a,2021-01,3775,2.3.4.4b,Asia / Korea / GG / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-08,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009694.anseriformes.south_korea.1.2021-01-09,H5N8,EPI_ISL_1009694,a/duck/korea/h025/2021,2021-01-09,2021.02,2021-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeongsangnam-do,kr.kn,35.3225325644814,128.261669154089,a,2021-01,3775,2.3.4.4b,Asia / Korea / GN / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-09,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009695.anseriformes.south_korea.10.2020-11-03,H5N8,EPI_ISL_1009695,a/spot-billed_duck/korea/wa612/2020,2020-11-03,2020.84,2020-11,anseriformes_wild,anseriformes,Anatidae,anas zonorhyncha,eastern spot-billed duck,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2020-45,3775,2.3.4.4b,Asia / Korea / CN / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,2020-11-03,ns,ns,profile002
H5N8.2.3.4.4b.EPI_ISL_1009696.anseriformes.south_korea.10.2020-11-10,H5N8,EPI_ISL_1009696,a/mandarin_duck/korea/wb80/2020,2020-11-10,2020.86,2020-11,anseriformes_wild,anseriformes,Anatidae,aix galericulata,mandarin duck,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,a,2020-46,3775,2.3.4.4b,Asia / Korea / GG / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,2020-11-10,ns,ns,profile002
