tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,...1,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number
H5N6.NA.EPI_ISL_340832.environment.china.NA.2018-04-02,H5N6,EPI_ISL_340832,A/Env/Guangdong/zhanjiang/C18277135/2018-04-02/NA,2018-04-02,2018.25,2018-04,2018,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,A,2018-14,494,2344h,NA,NA,NA,NA,NA,NA,2018-04-02,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_340823.environment.china.NA.2018-04-02,H5N6,EPI_ISL_340823,A/Env/Guangdong/zhanjiang/C18277136/2018-04-02/NA,2018-04-02,2018.25,2018-04,2018,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,A,2018-14,494,2344h,NA,NA,NA,NA,NA,NA,2018-04-02,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_4031401.anseriformes.china.NA.2019-03-01,H5N6,EPI_ISL_4031401,A/Duck/China/B6_NA/2019,2019-03-01,2019.16,2019-03,2019,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,NA,NA,NA,NA,A,2019-09,3697,2344h,NA,NA,NA,NA,NA,NA,2019-03-01,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_707469.anseriformes.china.NA.2017-12-29,H5N6,EPI_ISL_707469,A/duck/Hainan/12.29_HKPL002-C/2017,2017-12-29,2017.99,2017-12,2017,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hainan,cn.ha,19.1951323393038,109.744444609968,A,2017-52,497,2344h,NA,NA,NA,NA,NA,NA,2017-12-29,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_340812.environment.china.NA.2017-12-04,H5N6,EPI_ISL_340812,A/Env/Guangdong/Dongguan/C172863577/2017-12-04/NA,2017-12-04,2017.92,2017-12,2017,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,A,2017-49,494,2344h,NA,NA,NA,NA,NA,NA,2017-12-04,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_340815.environment.china.NA.2017-11-27,H5N6,EPI_ISL_340815,A/Env/Guangdong/C172752326/FSH/2017-11-27/NA,2017-11-27,2017.9,2017-11,2017,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,A,2017-48,494,2344h,NA,NA,NA,NA,NA,NA,2017-11-27,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_340814.environment.china.NA.2017-11-27,H5N6,EPI_ISL_340814,A/Env/Guangdong/C172752325/FSH/2017-11-27/NA,2017-11-27,2017.9,2017-11,2017,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,A,2017-48,494,2344h,NA,NA,NA,NA,NA,NA,2017-11-27,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_6795233.anseriformes.china.NA.2018-03-01,H5N6,EPI_ISL_6795233,A/duck/China/FJ18107/2018,2018-03-01,2018.16,2018-03,2018,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,NA,NA,NA,NA,A,2018-09,3697,2344h,NA,NA,NA,NA,NA,NA,2018-03-01,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_6795230.anseriformes.china.NA.2018-02-01,H5N6,EPI_ISL_6795230,A/duck/China/FJ1808/2018,2018-02-01,2018.08,2018-02,2018,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,NA,NA,NA,NA,A,2018-05,3697,2344h,NA,NA,NA,NA,NA,NA,2018-02-01,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_6795229.anseriformes.china.NA.2018-01-01,H5N6,EPI_ISL_6795229,A/duck/China/FJ1807/2018,2018-01-01,2018,2018-01,2018,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,NA,NA,NA,NA,A,2018-01,3697,2344h,NA,NA,NA,NA,NA,NA,2018-01-01,n6,FALSE,n6,profileNA
NA.NA.EPI_ISL_707373.galliformes.china.NA.2018-03-21,NA,EPI_ISL_707373,A/chicken/Yunnan/03.21_DQRT008-C/2018,2018-03-21,2018.22,2018-03,2018,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,yunnan,cn.yn,24.9645779206387,101.495556215566,A,2018-12,520,2344h,NA,NA,NA,NA,NA,NA,2018-03-21,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_372817.anseriformes.china.NA.2016-04-16,H5N6,EPI_ISL_372817,A/goose/China/GS42-6.seq/2016,2016-04-16,2016.29,2016-04,2016,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,NA,NA,NA,NA,A,2016-15,3697,2344h,NA,NA,NA,NA,NA,NA,2016-04-16,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_340811.environment.china.NA.2017-12-05,H5N6,EPI_ISL_340811,A/Env/Guangdong/Foshan/C172750528/2017-12-05/NA,2017-12-05,2017.93,2017-12,2017,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,A,2017-49,494,2344h,NA,NA,NA,NA,NA,NA,2017-12-05,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_340799.environment.china.NA.2017-11-21,H5N6,EPI_ISL_340799,A/Env/Guangdong/Huizhou/C17280804/2017-11-21/NA,2017-11-21,2017.89,2017-11,2017,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,A,2017-47,494,2344h,NA,NA,NA,NA,NA,NA,2017-11-21,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_337280.unknown.china.NA.2017-11-17,H5N6,EPI_ISL_337280,A/Guangxi/13486/2017,2017-11-17,2017.88,2017-11,2017,unknown,unknown,unknown,NA,unknown,FALSE,wild,unknown,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,A,2017-46,495,2344h,NA,NA,NA,NA,NA,NA,2017-11-17,n6,FALSE,n6,profileNA
H7N6.NA.EPI_ISL_314050.environment.china.NA.2017-12-06,H7N6,EPI_ISL_314050,A/Environment/Fujian/43658/2017,2017-12-06,2017.93,2017-12,2017,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,china,chn,36.6848135465548,103.513718494908,fujian,cn.fj,26.075276028757,117.983759853528,A,2017-49,492,2344h,NA,NA,NA,NA,NA,NA,2017-12-06,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_283970.struthioniformes.china.NA.2017-06-28,H5N6,EPI_ISL_283970,A/Ostrich/Guangxi/GX-1/_/NA,2017-06-28,2017.49,2017-06,2017,Aves,struthioniformes,struthionidae,struthio camelus,common ostrich,FALSE,wild,other,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,A,2017-26,495,2344h,NA,NA,NA,NA,NA,NA,2017-06-28,n6,FALSE,n6,profileNA
H5N6.2344h.EPI_ISL_3770721.unknown.china.53_39_67_39_9_10_26_9.2021-02-27,H5N6,EPI_ISL_3770721,A/GX-hechi/01/2021,2021-02-27,2021.16,2021-02,2021,unknown,unknown,unknown,homo sapiens,unknown,FALSE,wild,unknown,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,A,2021-08,495,2344h,Asia / China / Guangxi Zhuang Autonomous Region / NA / NA,53_39_67_39_9_10_26_9,NA,287,minor,#f0ffff,2021-02-27,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_16209049.anseriformes.cambodia.15_10_7_8_9_10_6_9.2020-09-12,H5N6,EPI_ISL_16209049,A/Duck/Cambodia/e10T241C18/2020,2020-09-12,2020.7,2020-09,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,cambodia,khm,12.7097809911859,104.914484966688,NA,NA,NA,NA,A,2020-37,3772,2344h,Asia / Cambodia / NA / NA / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2020-09-12,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_13295138.anseriformes.cambodia.15_10_7_8_9_10_6_9.2020-09-12,H5N6,EPI_ISL_13295138,A/duck/Cambodia/e10T241C18/2020,2020-09-12,2020.7,2020-09,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,cambodia,khm,12.7097809911859,104.914484966688,takêv,kh.ta,10.94029429079,104.816210680991,A,2020-37,3772,2344h,Asia / Cambodia / Takeo / NA / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2020-09-12,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_9572754.anseriformes.vietnam.15_10_7_8_9_10_6_9.2020-09-29,H5N6,EPI_ISL_9572754,A/Muscovy_duck/Vietnam/HN6606/2020,2020-09-29,2020.74,2020-09,2020,Aves,anseriformes,anatidae,cairina moschata,muscovy duck,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2020-40,3893,2344h,Asia / Vietnam / NA / NA / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2020-09-29,n6,FALSE,n6,profile010
H5N6.NA.EPI_ISL_18119972.anseriformes.vietnam.NA.2021-01-29,H5N6,EPI_ISL_18119972,A/Muscovy_duck/Vietnam/CRIP-HN6890/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,cairina moschata,muscovy duck,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2021-04,3893,2344h,NA,NA,NA,NA,NA,NA,2021-01-29,n6,FALSE,n6,profile010
H5N6.NA.EPI_ISL_18119970.anseriformes.vietnam.NA.2021-01-29,H5N6,EPI_ISL_18119970,A/Muscovy_duck/Vietnam/CRIP-HN6884/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,cairina moschata,muscovy duck,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2021-04,3893,2344h,NA,NA,NA,NA,NA,NA,2021-01-29,n6,FALSE,n6,profile010
H5N6.NA.EPI_ISL_18119968.anseriformes.vietnam.NA.2021-01-29,H5N6,EPI_ISL_18119968,A/Muscovy_duck/Vietnam/CRIP-HN6881/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,cairina moschata,muscovy duck,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2021-04,3893,2344h,NA,NA,NA,NA,NA,NA,2021-01-29,n6,FALSE,n6,profile010
H5N6.NA.EPI_ISL_18119939.anseriformes.vietnam.NA.2021-01-29,H5N6,EPI_ISL_18119939,A/duck/Vietnam/CRIP-HN6898/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2021-04,3893,2344h,NA,NA,NA,NA,NA,NA,2021-01-29,n6,FALSE,n6,profile010
H5N6.NA.EPI_ISL_18119938.anseriformes.vietnam.NA.2021-01-29,H5N6,EPI_ISL_18119938,A/duck/Vietnam/CRIP-HN6897/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2021-04,3893,2344h,NA,NA,NA,NA,NA,NA,2021-01-29,n6,FALSE,n6,profile010
H5N6.NA.EPI_ISL_18119937.anseriformes.vietnam.NA.2021-01-29,H5N6,EPI_ISL_18119937,A/duck/Vietnam/CRIP-HN6896/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2021-04,3893,2344h,NA,NA,NA,NA,NA,NA,2021-01-29,n6,FALSE,n6,profile010
H5N6.NA.EPI_ISL_18119935.anseriformes.vietnam.NA.2021-01-29,H5N6,EPI_ISL_18119935,A/duck/Vietnam/CRIP-HN6893/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2021-04,3893,2344h,NA,NA,NA,NA,NA,NA,2021-01-29,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_17809482.anseriformes.vietnam.15_10_7_8_9_10_6_9.2021-01-29,H5N6,EPI_ISL_17809482,A/duck/Vietnam/HN6898/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,hà nội,vn.hi,20.9988301004726,105.700157913931,A,2021-04,3893,2344h,Asia / Vietnam / Thu Do Ha Noi / Gia Lam / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2021-01-29,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_17809481.anseriformes.vietnam.15_10_7_8_9_10_6_9.2021-01-29,H5N6,EPI_ISL_17809481,A/duck/Vietnam/HN6897/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,hà nội,vn.hi,20.9988301004726,105.700157913931,A,2021-04,3893,2344h,Asia / Vietnam / Thu Do Ha Noi / Gia Lam / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2021-01-29,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_17809480.anseriformes.vietnam.15_10_7_8_9_10_6_9.2021-01-29,H5N6,EPI_ISL_17809480,A/duck/Vietnam/HN6896/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,hà nội,vn.hi,20.9988301004726,105.700157913931,A,2021-04,3893,2344h,Asia / Vietnam / Thu Do Ha Noi / Gia Lam / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2021-01-29,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_17809478.anseriformes.vietnam.15_10_7_8_9_10_6_9.2021-01-29,H5N6,EPI_ISL_17809478,A/duck/Vietnam/HN6893/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,hà nội,vn.hi,20.9988301004726,105.700157913931,A,2021-04,3893,2344h,Asia / Vietnam / Thu Do Ha Noi / Gia Lam / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2021-01-29,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_17809477.anseriformes.vietnam.15_10_7_8_9_10_6_9.2021-01-29,H5N6,EPI_ISL_17809477,A/Muscovy_duck/Vietnam/HN6890/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,cairina moschata,muscovy duck,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,hà nội,vn.hi,20.9988301004726,105.700157913931,A,2021-04,3893,2344h,Asia / Vietnam / Thu Do Ha Noi / Gia Lam / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2021-01-29,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_17809476.anseriformes.vietnam.15_10_7_8_9_10_6_9.2021-01-29,H5N6,EPI_ISL_17809476,A/Muscovy_duck/Vietnam/HN6884/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,cairina moschata,muscovy duck,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,hà nội,vn.hi,20.9988301004726,105.700157913931,A,2021-04,3893,2344h,Asia / Vietnam / Thu Do Ha Noi / Gia Lam / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2021-01-29,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_17809475.anseriformes.vietnam.15_10_7_8_9_10_6_9.2021-01-29,H5N6,EPI_ISL_17809475,A/Muscovy_duck/Vietnam/HN6881/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,cairina moschata,muscovy duck,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,hà nội,vn.hi,20.9988301004726,105.700157913931,A,2021-04,3893,2344h,Asia / Vietnam / Thu Do Ha Noi / Gia Lam / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2021-01-29,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_9572770.anseriformes.vietnam.15_10_7_8_9_10_6_9.2020-09-29,H5N6,EPI_ISL_9572770,A/Muscovy_duck/Vietnam/HN6608/2020,2020-09-29,2020.74,2020-09,2020,Aves,anseriformes,anatidae,cairina moschata,muscovy duck,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2020-40,3893,2344h,Asia / Vietnam / NA / NA / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2020-09-29,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_9572759.anseriformes.vietnam.15_10_7_8_9_10_6_9.2020-09-29,H5N6,EPI_ISL_9572759,A/Muscovy_duck/Vietnam/HN6607/2020,2020-09-29,2020.74,2020-09,2020,Aves,anseriformes,anatidae,cairina moschata,muscovy duck,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2020-40,3893,2344h,Asia / Vietnam / NA / NA / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2020-09-29,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_9572745.anseriformes.vietnam.15_10_7_8_9_10_6_9.2020-09-29,H5N6,EPI_ISL_9572745,A/Muscovy_duck/Vietnam/HN6609/2020,2020-09-29,2020.74,2020-09,2020,Aves,anseriformes,anatidae,cairina moschata,muscovy duck,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2020-40,3893,2344h,Asia / Vietnam / NA / NA / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2020-09-29,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_9572741.anseriformes.vietnam.15_10_7_8_9_10_6_9.2020-09-29,H5N6,EPI_ISL_9572741,A/duck/Vietnam/HN6611/2020,2020-09-29,2020.74,2020-09,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2020-40,3893,2344h,Asia / Vietnam / NA / NA / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2020-09-29,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_9572739.anseriformes.vietnam.15_10_7_8_9_10_6_9.2020-09-29,H5N6,EPI_ISL_9572739,A/Muscovy_duck/Vietnam/HN6610/2020,2020-09-29,2020.74,2020-09,2020,Aves,anseriformes,anatidae,cairina moschata,muscovy duck,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2020-40,3893,2344h,Asia / Vietnam / NA / NA / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2020-09-29,n6,FALSE,n6,profile010
H5N6.NA.EPI_ISL_5159426.unknown.china.NA.2021-09-11,H5N6,EPI_ISL_5159426,A/Hunan/10117/2021,2021-09-11,2021.69,2021-09,2021,unknown,unknown,unknown,NA,unknown,FALSE,wild,unknown,eastern asia,china,chn,36.6848135465548,103.513718494908,hunan,cn.hn,27.5978523947888,111.713471439142,A,2021-36,503,2344h,NA,NA,NA,NA,NA,NA,2021-09-11,n6,FALSE,n6,profile010
H5N6.NA.EPI_ISL_4568642.unknown.china.NA.2021-08-07,H5N6,EPI_ISL_4568642,A/Hunan/09285/2021,2021-08-07,2021.6,2021-08,2021,unknown,unknown,unknown,NA,unknown,FALSE,wild,unknown,eastern asia,china,chn,36.6848135465548,103.513718494908,hunan,cn.hn,27.5978523947888,111.713471439142,A,2021-31,503,2344h,NA,NA,NA,NA,NA,NA,2021-08-07,n6,FALSE,n6,profile010
H5N6.NA.EPI_ISL_18119936.anseriformes.vietnam.NA.2021-01-29,H5N6,EPI_ISL_18119936,A/duck/Vietnam/CRIP-HN6894/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2021-04,3893,2344h,NA,NA,NA,NA,NA,NA,2021-01-29,n6,FALSE,n6,profile010
H5N6.2344h.EPI_ISL_17809479.anseriformes.vietnam.15_10_7_8_9_10_6_9.2021-01-29,H5N6,EPI_ISL_17809479,A/duck/Vietnam/HN6894/2021,2021-01-29,2021.08,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,hà nội,vn.hi,20.9988301004726,105.700157913931,A,2021-04,3893,2344h,Asia / Vietnam / Thu Do Ha Noi / Gia Lam / NA,15_10_7_8_9_10_6_9,H5N6/2020/R7_Asia,59,major,#f0ffff,2021-01-29,n6,FALSE,n6,profile010
H5N6.NA.EPI_ISL_4568643.unknown.china.NA.2021-09-03,H5N6,EPI_ISL_4568643,A/Hunan/09911/2021,2021-09-03,2021.67,2021-09,2021,unknown,unknown,unknown,NA,unknown,FALSE,wild,unknown,eastern asia,china,chn,36.6848135465548,103.513718494908,hunan,cn.hn,27.5978523947888,111.713471439142,A,2021-35,503,2344h,NA,NA,NA,NA,NA,NA,2021-09-03,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_15613574.unknown.china.NA.2021-08-19,H5N6,EPI_ISL_15613574,A/Guangdong/1/2021,2021-08-19,2021.63,2021-08,2021,unknown,unknown,unknown,NA,unknown,FALSE,wild,unknown,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,A,2021-33,494,2344h,NA,NA,NA,NA,NA,NA,2021-08-19,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_5234711.anseriformes.laos.NA.2021-03-17,H5N6,EPI_ISL_5234711,A/duck/Laos/NL-2175410/2021,2021-03-17,2021.21,2021-03,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,laos,lao,18.4826189425148,103.803936160825,NA,NA,NA,NA,A,2021-11,3777,2344h,NA,NA,NA,NA,NA,NA,2021-03-17,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_5234724.anseriformes.laos.NA.2021-03-17,H5N6,EPI_ISL_5234724,A/duck/Laos/NL-2175411/2021,2021-03-17,2021.21,2021-03,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,laos,lao,18.4826189425148,103.803936160825,NA,NA,NA,NA,A,2021-11,3777,2344h,NA,NA,NA,NA,NA,NA,2021-03-17,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_5234816.anseriformes.laos.NA.2021-03-17,H5N6,EPI_ISL_5234816,A/duck/Laos/NL-2175412/2021,2021-03-17,2021.21,2021-03,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,laos,lao,18.4826189425148,103.803936160825,NA,NA,NA,NA,A,2021-11,3777,2344h,NA,NA,NA,NA,NA,NA,2021-03-17,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_18388372.galliformes.laos.NA.2021-04-20,H5N6,EPI_ISL_18388372,A/chicken/Laos/WKU-716/2021,2021-04-20,2021.3,2021-04,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,south-eastern asia,laos,lao,18.4826189425148,103.803936160825,NA,NA,NA,NA,A,2021-16,3777,2344h,NA,NA,NA,NA,NA,NA,2021-04-20,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_368368.unknown.china.NA.2018-11-06,H5N6,EPI_ISL_368368,A/China/Original/2018,2018-11-06,2018.85,2018-11,2018,unknown,unknown,unknown,NA,unknown,FALSE,wild,unknown,eastern asia,china,chn,36.6848135465548,103.513718494908,NA,NA,NA,NA,A,2018-45,3697,2344h,NA,NA,NA,NA,NA,NA,2018-11-06,n6,FALSE,n6,profileNA
H5N6.NA.EPI_ISL_337275.unknown.china.NA.2018-11-06,H5N6,EPI_ISL_337275,A/Jiangsu/32888/2018,2018-11-06,2018.85,2018-11,2018,unknown,unknown,unknown,NA,unknown,FALSE,wild,unknown,eastern asia,china,chn,36.6848135465548,103.513718494908,jiangsu,cn.js,32.9645721858222,119.470797338049,A,2018-45,504,2344h,NA,NA,NA,NA,NA,NA,2018-11-06,n6,FALSE,n6,profileNA
