tipnames	collection_regionname	collection_countryname	host_simplifiedhost	lat	long
H5N1|2344b|EPI_ISL_16748957|passeriformes|belgium|1_1_2_1_1_1_1_1|2022-10-10	western europe	belgium	other-bird	51.0391095671615	4.2420548599892
H5N1|2344b|EPI_ISL_16809297|galliformes|belgium|1_1_2_1_1_1_1_1|2023-01-19	western europe	belgium	galliformes-domestic	51.0391095671615	4.2420548599892
H5N1|2344b|EPI_ISL_16811039|falconiformes|netherlands|1_1_2_1_1_1_1_1|2022-12-31	western europe	netherlands	other-bird	53.1100430768808	5.84863928632393
H5N1|2344b|EPI_ISL_16833158|galliformes|luxembourg|1_1_2_1_1_1_1_1|2023-01-25	western europe	luxembourg	galliformes-domestic	49.7760118665671	6.09452944491721
H5N1|2344b|EPI_ISL_16896360|charadriiformes|sweden|1_1_2_1_1_1_1_1|2022-12-20	northern europe	sweden	charadriiformes-wild	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_16896602|accipitriformes|sweden|1_1_2_1_1_1_1_1|2022-12-28	northern europe	sweden	other-bird	59.0743595934023	16.6929745153277
H5N1|2344b|EPI_ISL_16896603|anseriformes|sweden|1_1_2_1_1_1_1_1|2023-01-12	northern europe	sweden	anseriformes-wild	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_16896605|charadriiformes|sweden|1_1_2_1_1_1_1_1|2023-01-19	northern europe	sweden	charadriiformes-wild	59.4623673036598	18.1712252623315
H5N1|2344b|EPI_ISL_16905051|anseriformes|croatia|1_1_2_1_1_1_1_1|2023-01-13	southern europe	croatia	anseriformes-wild	45.2017672550564	13.8949438737022
H5N1|2344b|EPI_ISL_16937297|galliformes|czechia|1_1_2_1_1_1_1_1|2022-12-30	eastern europe	czechia	galliformes-domestic	49.5901077813144	13.2328532454248
H5N1|2344b|EPI_ISL_16937298|galliformes|czechia|1_1_2_1_1_1_1_1|2022-12-10	eastern europe	czechia	galliformes-domestic	49.9969098943343	14.5545810187162
H5N1|2344b|EPI_ISL_16937306|anseriformes|czechia|1_1_2_1_1_1_1_1|2023-01-16	eastern europe	czechia	anseriformes-wild	50.5294097303953	13.8509106160886
H5N1|2344b|EPI_ISL_16937307|anseriformes|czechia|1_1_2_1_1_1_1_1|2023-01-18	eastern europe	czechia	anseriformes-domestic	50.3852537596798	15.8661896036913
H5N1|2344b|EPI_ISL_16937308|anseriformes|czechia|1_1_2_1_1_1_1_1|2023-01-16	eastern europe	czechia	anseriformes-wild	49.8368899304208	17.9578982609586
H5N1|2344b|EPI_ISL_16937311|environment|czechia|1_1_2_1_1_1_1_1|2023-01-23	eastern europe	czechia	environment	50.3852537596798	15.8661896036913
H5N1|2344b|EPI_ISL_16969355|anseriformes|sweden|1_1_2_1_1_1_1_1|2023-01-10	northern europe	sweden	anseriformes-wild	56.9527544067021	12.8455535105187
H5N1|2344b|EPI_ISL_16969357|anseriformes|sweden|1_1_2_1_1_1_1_1|2023-01-21	northern europe	sweden	anseriformes-wild	56.2754954629495	15.2029498652564
H5N1|2344b|EPI_ISL_16969359|anseriformes|sweden|1_1_2_1_1_1_1_1|2023-02-02	northern europe	sweden	anseriformes-wild	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_16984878|anseriformes|belgium|1_1_2_1_1_1_1_1|2022-08-29	western europe	belgium	anseriformes-wild	51.0391095671615	4.2420548599892
H5N1|2344b|EPI_ISL_16997751|anseriformes|czechia|1_1_2_1_1_1_1_1|2023-01-25	eastern europe	czechia	anseriformes-domestic	49.9969098943343	14.5545810187162
H5N1|2344b|EPI_ISL_16997758|anseriformes|czechia|1_1_2_1_1_1_1_1|2023-02-02	eastern europe	czechia	anseriformes-wild	49.9969098943343	14.5545810187162
H5N1|2344b|EPI_ISL_16997759|anseriformes|czechia|1_1_2_1_1_1_1_1|2023-02-06	eastern europe	czechia	anseriformes-wild	50.3852537596798	15.8661896036913
H5N1|2344b|EPI_ISL_17005631|pelecaniformes|luxembourg|1_1_2_1_1_1_1_1|2023-02-13	western europe	luxembourg	other-bird	49.9300394358161	5.99508360642885
H5N1|2344b|EPI_ISL_17008431|ciconiiformes|netherlands|1_1_2_1_1_1_1_1|2023-02-06	western europe	netherlands	other-bird	51.9374604216783	4.46477045234472
H5N1|2344b|EPI_ISL_17015362|galliformes|czechia|1_1_2_1_1_1_1_1|2023-02-16	eastern europe	czechia	galliformes-domestic	49.4071187835784	15.6903483593844
H5N1|2344b|EPI_ISL_17033243|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2023-02-03	western europe	netherlands	charadriiformes-wild	52.5811544669078	4.87272777813315
H5N1|2344b|EPI_ISL_17033244|falconiformes|netherlands|1_1_2_1_1_1_1_1|2023-02-06	western europe	netherlands	other-bird	51.5616727876811	5.19541346074046
H5N1|2344b|EPI_ISL_17072114|carnivora|belgium|1_1_2_1_1_1_1_1|2023-02-09	western europe	belgium	mammal	51.0391095671615	4.2420548599892
H5N1|2344b|EPI_ISL_17072173|galliformes|belgium|1_1_2_1_1_1_1_1|2023-02-03	western europe	belgium	galliformes-domestic	51.0391095671615	4.2420548599892
H5N1|2344b|EPI_ISL_17072341|strigiformes|united_kingdom|1_1_2_1_1_1_1_1|2023-01-28	northern europe	united kingdom	other-bird	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_17164988|galliformes|czechia|1_1_2_1_1_1_1_1|2022-12-15	eastern europe	czechia	galliformes-domestic	49.4071187835784	15.6903483593844
H5N1|2344b|EPI_ISL_17164989|galliformes|czechia|1_1_2_1_1_1_1_1|2022-12-23	eastern europe	czechia	galliformes-domestic	49.8368899304208	17.9578982609586
H5N1|2344b|EPI_ISL_17164994|pelecaniformes|czechia|1_1_2_1_1_1_1_1|2023-02-21	eastern europe	czechia	other-bird	49.0792008172895	16.6634176148425
H5N1|2344b|EPI_ISL_17165499|anseriformes|italy|1_1_2_1_1_1_1_1|2023-02-02	eastern europe	romania	anseriformes-wild	45.8353861913577	24.9959408037042
H5N1|2344b|EPI_ISL_17165501|anseriformes|italy|1_1_2_1_1_1_1_1|2022-11-17	eastern europe	romania	anseriformes-wild	45.8353861913577	24.9959408037042
H5N1|2344b|EPI_ISL_17165505|anseriformes|italy|1_1_2_1_1_1_1_1|2023-01-09	eastern europe	romania	anseriformes-wild	45.8353861913577	24.9959408037042
H5N1|2344b|EPI_ISL_17179652|galliformes|switzerland|1_1_2_1_1_1_1_1|2022-11-16	western europe	switzerland	galliformes-domestic	47.4172300708239	8.6560269709525
H5N1|2344b|EPI_ISL_17179653|anseriformes|switzerland|1_1_2_1_1_1_1_1|2022-11-22	western europe	switzerland	anseriformes-wild	46.297506661182	8.80881324795031
H5N1|2344b|EPI_ISL_17179654|pelecaniformes|switzerland|1_1_2_1_1_1_1_1|2023-01-17	western europe	switzerland	other-bird	47.5660634165622	7.61505502444881
H5N1|2344b|EPI_ISL_17180382|charadriiformes|switzerland|1_1_2_1_1_1_1_1|2023-01-25	western europe	switzerland	charadriiformes-wild	47.0687806956016	8.11763004926504
H5N1|2344b|EPI_ISL_17181724|anseriformes|switzerland|1_1_2_1_1_1_1_1|2023-02-03	western europe	switzerland	anseriformes-wild	47.4172300708239	8.6560269709525
H5N1|2344b|EPI_ISL_17233426|carnivora|france|1_1_2_1_1_1_1_1|2022-11-07	western europe	france	mammal	43.7028957316864	2.13543482835379
H5N1|2344b|EPI_ISL_17246921|carnivora|belgium|1_1_2_1_1_1_1_1|2023-03-02	western europe	belgium	mammal	51.0391095671615	4.2420548599892
H5N1|2344b|EPI_ISL_17257532|carnivora|united_kingdom|1_1_2_1_1_1_1_1|2022-11-18	northern europe	united kingdom	mammal	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_17267157|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2023-03-03	western europe	netherlands	charadriiformes-wild	52.5811544669078	4.87272777813315
H5N1|2344b|EPI_ISL_17277617|anseriformes|sweden|1_1_2_1_1_1_1_1|2023-02-19	northern europe	sweden	anseriformes-wild	59.4623673036598	18.1712252623315
H5N1|2344b|EPI_ISL_17277694|anseriformes|sweden|1_1_2_1_1_1_1_1|2023-03-13	northern europe	sweden	anseriformes-wild	56.2754954629495	15.2029498652564
H5N1|2344b|EPI_ISL_17360132|anseriformes|united_kingdom|1_1_2_1_1_1_1_1|2023-02-28	northern europe	united kingdom	anseriformes-wild	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_17360133|anseriformes|united_kingdom|1_1_2_1_1_1_1_1|2023-03-06	northern europe	united kingdom	anseriformes-wild	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_17465836|anseriformes|united_kingdom|1_1_2_1_1_1_1_1|2023-03-17	northern europe	united kingdom	anseriformes-wild	56.7931587491509	-4.20419908814114
H5N1|2344b|EPI_ISL_17470103|galliformes|czechia|1_1_2_1_1_1_1_1|2023-03-02	eastern europe	czechia	galliformes-domestic	49.9006406346158	16.1892997029385
H5N1|2344b|EPI_ISL_17470104|galliformes|czechia|1_1_2_1_1_1_1_1|2023-03-22	eastern europe	czechia	galliformes-domestic	49.9969098943343	14.5545810187162
H5N1|2344b|EPI_ISL_17512128|anseriformes|austria|1_1_2_1_1_1_1_1|2022-12-28	western europe	austria	anseriformes-wild	48.2089421257604	16.3790253882177
H5N1|2344b|EPI_ISL_17514134|charadriiformes|austria|1_1_2_1_1_1_1_1|2023-03-14	western europe	austria	charadriiformes-wild	46.7756065980659	13.9191072983427
H5N1|2344b|EPI_ISL_17514135|anseriformes|austria|1_1_2_1_1_1_1_1|2023-01-17	western europe	austria	anseriformes-wild	48.2718646696418	15.7529218938467
H5N1|2344b|EPI_ISL_17514139|anseriformes|austria|1_1_2_1_1_1_1_1|2023-01-18	western europe	austria	anseriformes-wild	48.1371934331394	13.9653618911462
H5N1|2344b|EPI_ISL_17514140|anseriformes|austria|1_1_2_1_1_1_1_1|2023-02-08	western europe	austria	anseriformes-wild	48.1371934331394	13.9653618911462
H5N1|2344b|EPI_ISL_17514166|anseriformes|austria|1_1_2_1_1_1_1_1|2023-01-31	western europe	austria	anseriformes-wild	47.3885937043155	13.0848644916096
H5N1|2344b|EPI_ISL_17514168|anseriformes|austria|1_1_2_1_1_1_1_1|2023-02-16	western europe	austria	anseriformes-wild	48.2718646696418	15.7529218938467
H5N1|2344b|EPI_ISL_17514171|charadriiformes|austria|1_1_2_1_1_1_1_1|2023-01-20	western europe	austria	charadriiformes-wild	48.2089421257604	16.3790253882177
H5N1|2344b|EPI_ISL_17514175|charadriiformes|austria|1_1_2_1_1_1_1_1|2023-02-07	western europe	austria	charadriiformes-wild	48.2089421257604	16.3790253882177
H5N1|2344b|EPI_ISL_17514178|charadriiformes|austria|1_1_2_1_1_1_1_1|2023-03-20	western europe	austria	charadriiformes-wild	48.2089421257604	16.3790253882177
H5N1|2344b|EPI_ISL_17529372|anseriformes|egypt|1_1_2_1_1_1_1_1|2021-12-15	northern africa	egypt	anseriformes-wild	26.5331366423868	29.7934978487062
H5N1|2344b|EPI_ISL_17564740|anseriformes|united_kingdom|1_1_2_1_1_1_1_1|2023-04-11	northern europe	united kingdom	anseriformes-domestic	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_17583227|carnivora|netherlands|1_1_2_1_1_1_1_1|2022-01-16	western europe	netherlands	mammal	52.2573048104135	5.56251311224367
H5N1|2344b|EPI_ISL_17584752|galliformes|france|1_1_2_1_1_1_1_1|2021-11-28	western europe	france	galliformes-domestic	46.5103009447381	2.5780749353201
H5N1|2344b|EPI_ISL_17584807|anseriformes|czechia|1_1_2_1_1_1_1_1|2022-12-01	eastern europe	czechia	anseriformes-domestic	49.0928166218663	14.4391547985202
H5N1|2344b|EPI_ISL_17584808|galliformes|czechia|1_1_2_1_1_1_1_1|2023-03-27	eastern europe	czechia	galliformes-domestic	49.5901077813144	13.2328532454248
H5N1|2344b|EPI_ISL_17584809|galliformes|czechia|1_1_2_1_1_1_1_1|2023-04-04	eastern europe	czechia	galliformes-domestic	49.9969098943343	14.5545810187162
H5N1|2344b|EPI_ISL_17672261|anseriformes|sweden|1_1_2_1_1_1_1_1|2023-03-28	northern europe	sweden	anseriformes-wild	57.1855292476939	16.1305148015024
H5N1|2344b|EPI_ISL_17672262|anseriformes|sweden|1_1_2_1_1_1_1_1|2023-03-28	northern europe	sweden	anseriformes-wild	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_17672781|carnivora|netherlands|1_1_2_1_1_1_1_1|2023	western europe	netherlands	mammal	52.2573048104135	5.56251311224367
H5N1|2344b|EPI_ISL_17672782|carnivora|netherlands|1_1_2_1_1_1_1_1|2023	western europe	netherlands	mammal	52.2573048104135	5.56251311224367
H5N1|2344b|EPI_ISL_17672783|carnivora|netherlands|1_1_2_1_1_1_1_1|2023	western europe	netherlands	mammal	52.2573048104135	5.56251311224367
H5N1|2344b|EPI_ISL_17672824|strigiformes|sweden|1_1_2_1_1_1_1_1|2023-04-04	northern europe	sweden	other-bird	60.9480775654018	14.3747945686103
H5N1|2344b|EPI_ISL_17672841|ciconiiformes|sweden|1_1_2_1_1_1_1_1|2023-04-07	northern europe	sweden	other-bird	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_17673144|accipitriformes|sweden|1_1_2_1_1_1_1_1|2023-04-25	northern europe	sweden	other-bird	57.1855292476939	16.1305148015024
H5N1|2344b|EPI_ISL_17679786|galliformes|italy|1_1_2_1_1_1_1_1|2022-11-03	southern europe	italy	galliformes-domestic	46.1535400957968	13.0594621283728
H5N1|2344b|EPI_ISL_17679793|anseriformes|slovenia|1_1_2_1_1_1_1_1|2023-01-31	southern europe	slovenia	anseriformes-wild	46.124137393352	14.813678667363
H5N1|2344b|EPI_ISL_17679798|pelecaniformes|france|1_1_2_1_1_1_1_1|2022-12-19	western europe	france	other-bird	45.5190780558984	4.54715006428513
H5N1|2344b|EPI_ISL_17679805|galliformes|france|1_1_2_1_1_1_1_1|2023-02-07	western europe	france	galliformes-domestic	45.5190780558984	4.54715006428513
H5N1|2344b|EPI_ISL_17679809|accipitriformes|france|1_1_2_1_1_1_1_1|2023-01-03	western europe	france	other-bird	45.5190780558984	4.54715006428513
H5N1|2344b|EPI_ISL_17679812|galliformes|france|1_1_2_1_1_1_1_1|2023-02-07	western europe	france	galliformes-domestic	45.5190780558984	4.54715006428513
H5N1|2344b|EPI_ISL_17679815|galliformes|slovakia|1_1_2_1_1_1_1_1|2023-01-12	eastern europe	slovakia	galliformes-domestic	48.7152910172137	19.4731651408513
H5N1|2344b|EPI_ISL_17710023|galliformes|united_kingdom|1_1_2_1_1_1_1_1|2023-04-22	northern europe	united kingdom	galliformes-domestic	52.3299411115892	-3.76558183366802
H5N1|2344b|EPI_ISL_17710025|galliformes|united_kingdom|1_1_2_1_1_1_1_1|2023-04-26	northern europe	united kingdom	galliformes-wild	52.3299411115892	-3.76558183366802
H5N1|2344b|EPI_ISL_17716081|anseriformes|austria|1_1_2_1_1_1_1_1|2023-01-10	western europe	austria	anseriformes-wild	48.2718646696418	15.7529218938467
H5N1|2344b|EPI_ISL_17716083|pelecaniformes|austria|1_1_2_1_1_1_1_1|2023-01-20	western europe	austria	other-bird	47.1966656601666	11.5020908076905
H5N1|2344b|EPI_ISL_17716087|anseriformes|austria|1_1_2_1_1_1_1_1|2023-03-02	western europe	austria	anseriformes-wild	48.2718646696418	15.7529218938467
H5N1|2344b|EPI_ISL_17716808|galliformes|czechia|1_1_2_1_1_1_1_1|2023-05-12	eastern europe	czechia	galliformes-domestic	49.9969098943343	14.5545810187162
H5N1|2344b|EPI_ISL_17774061|accipitriformes|belgium|1_1_2_1_1_1_1_1|2023-03-15	western europe	belgium	other-bird	50.3127973408239	5.0143267931739
H5N1|2344b|EPI_ISL_17774571|carnivora|belgium|1_1_2_1_1_1_1_1|2023-04-24	western europe	belgium	mammal	50.836410161922	4.36741993523331
H5N1|2344b|EPI_ISL_17786288|anseriformes|croatia|1_1_2_1_1_1_1_1|2022-01-11	southern europe	croatia	anseriformes-wild	45.2017672550564	13.8949438737022
H5N1|2344b|EPI_ISL_17787588|strigiformes|sweden|1_1_2_1_1_1_1_1|2023-01-30	northern europe	sweden	other-bird	58.2955067014075	12.8595382920252
H5N1|2344b|EPI_ISL_17791548|anseriformes|united_kingdom|1_1_2_1_1_1_1_1|2023-05-17	northern europe	united kingdom	anseriformes-domestic	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_17791550|anseriformes|united_kingdom|1_1_2_1_1_1_1_1|2023-05-17	northern europe	united kingdom	anseriformes-domestic	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_17880908|carnivora|germany|1_1_2_1_1_1_1_1|2023-01-31	western europe	germany	mammal	52.7642105761026	9.16783937293005
H5N1|2344b|EPI_ISL_17880911|carnivora|germany|1_1_2_1_1_1_1_1|2023-02-09	western europe	germany	mammal	52.7642105761026	9.16783937293005
H5N1|2344b|EPI_ISL_17951052|carnivora|poland|1_1_2_1_1_1_1_1|2023-06-22	eastern europe	poland	mammal	51.2170859712694	22.9017240742201
H5N1|2344b|EPI_ISL_17951055|carnivora|poland|1_1_2_1_1_1_1_1|2023-06-20	eastern europe	poland	mammal	54.1541828653429	17.9878737941344
H5N1|2344b|EPI_ISL_17959737|environment|poland|1_1_2_1_1_1_1_1|2023-06-09	eastern europe	poland	environment	49.8592808837545	20.2703636933942
H5N1|2344b|EPI_ISL_18001826|anseriformes|iceland|1_1_2_1_1_1_1_1|2022-04-25	northern europe	iceland	anseriformes-wild	64.9850461261102	-18.587320734043
H5N1|2344b|EPI_ISL_18001844|charadriiformes|iceland|1_1_2_1_1_1_1_1|2022-07-03	northern europe	iceland	charadriiformes-wild	64.9850461261102	-18.587320734043
H5N1|2344b|EPI_ISL_18006941|anseriformes|germany|1_1_2_1_1_1_1_1|2022-04-08	western europe	germany	anseriformes-wild	53.5463325421189	10.020950289547
H5N1|2344b|EPI_ISL_18011232|accipitriformes|finland|1_1_2_1_1_1_1_1|2023-06-28	northern europe	finland	other-bird	64.2398144022788	26.1623842060791
H5N1|2344b|EPI_ISL_18032446|anseriformes|poland|1_1_2_1_1_1_1_1|2022-12-15	eastern europe	poland	anseriformes-domestic	51.2170859712694	22.9017240742201
H5N1|2344b|EPI_ISL_18033152|anseriformes|poland|1_1_2_1_1_1_1_1|2022-12-22	eastern europe	poland	anseriformes-domestic	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18033155|galliformes|poland|1_1_2_1_1_1_1_1|2023-01-02	eastern europe	poland	galliformes-domestic	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18033168|anseriformes|poland|1_1_2_1_1_1_1_1|2023-01-16	eastern europe	poland	anseriformes-domestic	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18033182|anseriformes|poland|1_1_2_1_1_1_1_1|2023-02-03	eastern europe	poland	anseriformes-domestic	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18033184|galliformes|poland|1_1_2_1_1_1_1_1|2023-02-06	eastern europe	poland	galliformes-domestic	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18033201|anseriformes|poland|1_1_2_1_1_1_1_1|2023-03-21	eastern europe	poland	anseriformes-domestic	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18033202|anseriformes|poland|1_1_2_1_1_1_1_1|2023-03-21	eastern europe	poland	anseriformes-domestic	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18033403|galliformes|poland|1_1_2_1_1_1_1_1|2023-01-07	eastern europe	poland	galliformes-domestic	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18033408|carnivora|poland|1_1_2_1_1_1_1_1|2023-06-17	eastern europe	poland	mammal	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18033410|carnivora|poland|1_1_2_1_1_1_1_1|2023-01-01	eastern europe	poland	mammal	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18033414|carnivora|poland|1_1_2_1_1_1_1_1|2023-07-06	eastern europe	poland	mammal	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18033422|galliformes|poland|1_1_2_1_1_1_1_1|2023-06-29	eastern europe	poland	galliformes-domestic	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18058693|charadriiformes|austria|1_1_2_1_1_1_1_1|2023-01-19	western europe	austria	charadriiformes-wild	48.2089421257604	16.3790253882177
H5N1|2344b|EPI_ISL_18075704|ciconiiformes|spain|1_1_2_1_1_1_1_1|2023-03-16	southern europe	spain	other-bird	40.1894641959532	-3.70568864248137
H5N1|2344b|EPI_ISL_18075727|ciconiiformes|spain|1_1_2_1_1_1_1_1|2023-02-10	southern europe	spain	other-bird	40.1894641959532	-3.70568864248137
H5N1|2344b|EPI_ISL_18075816|accipitriformes|spain|1_1_2_1_1_1_1_1|2022-06-09	southern europe	spain	other-bird	40.1894641959532	-3.70568864248137
H5N1|2344b|EPI_ISL_18161073|suliformes|sweden|1_1_2_1_1_1_1_1|2023-07-17	northern europe	sweden	other-bird	58.2955067014075	12.8595382920252
H5N1|2344b|EPI_ISL_18245743|anseriformes|poland|1_1_2_1_1_1_1_1|2022-01-18	eastern europe	poland	anseriformes-wild	50.6464354073182	17.8991653911422
H5N1|2344b|EPI_ISL_18271511|anseriformes|denmark|1_1_2_1_1_1_1_1|2023-07-27	northern europe	denmark	anseriformes-wild	55.2791973821106	11.7026524381832
H5N1|2344b|EPI_ISL_18271512|anseriformes|denmark|1_1_2_1_1_1_1_1|2023-08-05	northern europe	denmark	anseriformes-wild	55.2791973821106	11.7026524381832
H5N1|2344b|EPI_ISL_18321753|accipitriformes|finland|1_1_2_1_1_1_1_1|2023-07-18	northern europe	finland	other-bird	64.2398144022788	26.1623842060791
H5N1|2344b|EPI_ISL_18321755|charadriiformes|finland|1_1_2_1_1_1_1_1|2023-07-20	northern europe	finland	charadriiformes-wild	64.2398144022788	26.1623842060791
H5N1|2344b|EPI_ISL_18345368|anseriformes|belgium|1_1_2_1_1_1_1_1|2022-10-24	western europe	belgium	anseriformes-wild	50.3127973408239	5.0143267931739
H5N1|2344b|EPI_ISL_18361502|galliformes|denmark|1_1_2_1_1_1_1_1|2022-09-12	northern europe	denmark	galliformes-wild	55.2791973821106	11.7026524381832
H5N1|2344b|EPI_ISL_18362120|anseriformes|croatia|1_1_2_1_1_1_1_1|2023-01-09	southern europe	croatia	anseriformes-wild	46.0941050136215	16.8104817428003
H5N1|2344b|EPI_ISL_18420062|anseriformes|croatia|1_1_2_1_1_1_1_1|2022-02-09	southern europe	croatia	anseriformes-wild	45.1789051758503	18.8780624838969
H5N1|2344b|EPI_ISL_18432788|galliformes|germany|1_1_2_1_1_1_1_1|2023-05-22	western europe	germany	galliformes-domestic	48.9386109033625	11.4278546586472
H5N1|2344b|EPI_ISL_18445711|accipitriformes|france|1_1_2_1_1_1_1_1|2022-05-20	western europe	france	other-bird	46.5103009447381	2.5780749353201
H5N1|2344b|EPI_ISL_18445734|charadriiformes|france|1_1_2_1_1_1_1_1|2022-06-10	western europe	france	charadriiformes-wild	46.5103009447381	2.5780749353201
H5N1|2344b|EPI_ISL_18458068|anseriformes|poland|1_1_2_1_1_1_1_1|2021-11-17	eastern europe	poland	anseriformes-wild	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18458074|anseriformes|austria|1_1_2_1_1_1_1_1|2021-12-09	western europe	austria	anseriformes-wild	47.5942901543001	14.1261824377155
H5N1|2344b|EPI_ISL_18458691|anseriformes|germany|1_1_2_1_1_1_1_1|2023-01-19	western europe	germany	anseriformes-wild	51.0533277435649	10.373650933319
H5N1|2344b|EPI_ISL_18514132|anseriformes|sweden|1_1_2_1_1_1_1_1|2023-11-14	northern europe	sweden	anseriformes-wild	57.1855292476939	16.1305148015024
H5N1|2344b|EPI_ISL_18514134|anseriformes|sweden|1_1_2_1_1_1_1_1|2023-11-02	northern europe	sweden	anseriformes-wild	57.5128828372686	18.541723046906
H5N1|2344b|EPI_ISL_18514137|anseriformes|sweden|1_1_2_1_1_1_1_1|2023-10-30	northern europe	sweden	anseriformes-wild	59.4623673036598	18.1712252623315
H5N1|2344b|EPI_ISL_18514426|falconiformes|sweden|1_1_2_1_1_1_1_1|2023-06-23	northern europe	sweden	other-bird	59.8005794263335	16.315085578774
H5N1|2344b|EPI_ISL_18530057|galliformes|denmark|1_1_2_1_1_1_1_1|2023-09-26	northern europe	denmark	galliformes-domestic	55.2791973821106	11.7026524381832
H5N1|2344b|EPI_ISL_18536647|galliformes|netherlands|1_1_2_1_1_1_1_1|2023-11-13	western europe	netherlands	galliformes-domestic	52.5811544669078	4.87272777813315
H5N1|2344b|EPI_ISL_18593865|galliformes|netherlands|1_1_2_1_1_1_1_1|2023-11-24	western europe	netherlands	galliformes-domestic	51.9374604216783	4.46477045234472
H5N1|2344b|EPI_ISL_18593867|galliformes|netherlands|1_1_2_1_1_1_1_1|2023-12-01	western europe	netherlands	galliformes-domestic	52.0617180422494	5.94466833784019
H5N1|2344b|EPI_ISL_18594303|carnivora|denmark|1_1_2_1_1_1_1_1|2023-04-29	northern europe	denmark	mammal	55.6927940341108	12.9056439513904
H5N1|2344b|EPI_ISL_18612173|anseriformes|slovenia|1_1_2_1_1_1_1_1|2023-02-27	southern europe	slovenia	anseriformes-wild	46.124137393352	14.813678667363
H5N1|2344b|EPI_ISL_18612230|passeriformes|slovenia|1_1_2_1_1_1_1_1|2023-03-03	southern europe	slovenia	other-bird	46.124137393352	14.813678667363
H5N1|2344b|EPI_ISL_18652553|anseriformes|NA|1_1_2_1_1_1_1_1|2022-10-12	NA	NA	anseriformes-wild	NA	NA
H5N1|2344b|EPI_ISL_18660625|anseriformes|netherlands|1_1_2_1_1_1_1_1|2023-11-09	western europe	netherlands	anseriformes-wild	52.5811544669078	4.87272777813315
H5N1|2344b|EPI_ISL_18660629|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2023-11-12	western europe	netherlands	charadriiformes-wild	53.2180813959811	6.7445168668343
H5N1|2344b|EPI_ISL_18660932|anseriformes|sweden|1_1_2_1_1_1_1_1|2023-11-25	northern europe	sweden	anseriformes-wild	56.2754954629495	15.2029498652564
H5N1|2344b|EPI_ISL_18668523|falconiformes|united_kingdom|1_1_2_1_1_1_1_1|2023-11-21	northern europe	united kingdom	other-bird	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_18673081|anseriformes|netherlands|1_1_2_1_1_1_1_1|2023-12-05	western europe	netherlands	anseriformes-wild	52.2573048104135	5.56251311224367
H5N1|2344b|EPI_ISL_18745079|falconiformes|germany|1_1_2_1_1_1_1_1|2023-11-27	western europe	germany	other-bird	51.0533277435649	10.373650933319
H5N1|2344b|EPI_ISL_18746298|anseriformes|netherlands|1_1_2_1_1_1_1_1|2023-12-21	western europe	netherlands	anseriformes-wild	52.5811544669078	4.87272777813315
H5N1|2344b|EPI_ISL_18750016|charadriiformes|france|1_1_2_1_1_1_1_1|2022-11	western europe	france	charadriiformes-wild	46.5103009447381	2.5780749353201
H5N1|2344b|EPI_ISL_18750109|carnivora|france|1_1_2_1_1_1_1_1|2022-11	western europe	france	mammal	46.5103009447381	2.5780749353201
H5N1|2344b|EPI_ISL_18787914|anseriformes|poland|1_1_2_1_1_1_1_1|2023-12-20	eastern europe	poland	anseriformes-domestic	53.0715649767005	18.4900760187441
H5N1|2344b|EPI_ISL_18787916|galliformes|poland|1_1_2_1_1_1_1_1|2023-12-26	eastern europe	poland	galliformes-domestic	52.3411657327183	21.0998506797105
H5N1|2344b|EPI_ISL_18787918|galliformes|poland|1_1_2_1_1_1_1_1|2023-12-26	eastern europe	poland	galliformes-domestic	51.089571343361	16.4122527738925
