tipnames	collection_regionname	collection_countryname	collection_original	host_simplifiedhost	lat	long
H5N1|2344b|EPI_ISL_17885915|pelecaniformes|NA|4_3_1_1_2_1_1_3|2023-01-24	NA	NA	NA	other	NA	NA
H5N1|2344b|EPI_ISL_17468386|unknown|chile|4_3_1_1_2_1_1_3|2023-03-24	south america	chile	South America / Chile / Region de Antofagasta / NA / NA	unknown	-23.5276504572593	-69.1155261199782
H5N1|2344b|EPI_ISL_15004405|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-11	northern america	united states	North America / United States / Minnesota / Otter Tail County / NA	galliformes-domestic	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_16271824|galliformes|united_states|4_3_1_1_2_1_1_3|2022-11-24	northern america	united states	North America / United States / Nebraska / Dixon County / NA	galliformes-domestic	41.5381860818162	-99.7937041398577
H5N1|2344b|EPI_ISL_16297354|galliformes|united_states|4_3_1_1_2_1_1_3|2022-10-11	northern america	united states	North America / United States / Alaska / Matanuska-Susitna Borough / NA	galliformes-domestic	63.9513927980493	-152.396756538795
H5N1|2344b|EPI_ISL_17964980|galliformes|united_states|4_3_1_1_2_1_1_3|2023-05-23	northern america	united states	North America / United States / California / Sonoma County / NA	galliformes-domestic	37.1829246180653	-119.469343089956
H5N1|2344b|EPI_ISL_18665592|mammal|canada|4_3_1_1_2_1_1_3|2023-04-20	northern america	canada	NA	mammal	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18665549|accipitriformes|canada|4_3_1_1_2_1_1_3|2022-12-30	northern america	canada	NA	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_17964878|accipitriformes|united_states|4_3_1_1_2_1_1_3|2023-02-14	northern america	united states	North America / United States / California / Sonoma County / NA	other	37.1829246180653	-119.469343089956
H5N1|2344b|EPI_ISL_17964929|accipitriformes|united_states|4_3_1_1_2_1_1_3|2023-04-03	northern america	united states	North America / United States / Montana / Silver Bow County / NA	other	47.052996209617	-109.633323124771
H5N1|2344b|EPI_ISL_18690645|accipitriformes|united_states|4_3_1_1_2_1_1_3|2022-11-22	northern america	united states	NA	other	44.75294654392	-103.651025114044
H5N1|2344b|EPI_ISL_16271861|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-11-14	northern america	united states	North America / United States / California / Fresno County / NA	anseriformes-domestic	37.1829246180653	-119.469343089956
H5N1|2344b|EPI_ISL_17549523|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-11-14	northern america	united states	North America / United States / California / NA / NA	anseriformes-wild	37.1829246180653	-119.469343089956
H5N1|2344b|EPI_ISL_16243915|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-05-16	northern america	united states	North America / United States / Idaho / Canyon County / NA	anseriformes-wild	44.3508979602385	-114.612704502938
H5N1|2344b|EPI_ISL_17964856|charadriiformes|united_states|4_3_1_1_2_1_1_3|2023-02-14	northern america	united states	North America / United States / California / San Francisco County / NA	charadriiformes-wild	37.1829246180653	-119.469343089956
H5N1|2344b|EPI_ISL_16297078|galliformes|united_states|4_3_1_1_2_1_1_3|2022-11-01	northern america	united states	North America / United States / Oregon / Yamhill County / NA	galliformes-domestic	43.9359843262991	-120.560036934188
H5N1|2344b|EPI_ISL_17964933|falconiformes|united_states|4_3_1_1_2_1_1_3|2023-03-30	northern america	united states	North America / United States / California / San Mateo County / NA	other	37.1829246180653	-119.469343089956
H5N1|2344b|EPI_ISL_16297333|galliformes|united_states|4_3_1_1_2_1_1_3|2022-10-17	northern america	united states	North America / United States / Florida / Indian River County / NA	galliformes-domestic	28.6269382846284	-82.4431243811826
H5N1|2344b|EPI_ISL_17851870|galliformes|united_states|4_3_1_1_2_1_1_3|2022-09-01	northern america	united states	NA	galliformes-domestic	40.470536265191	-82.6389467524245
H5N1|2344b|EPI_ISL_17471577|passeriformes|united_states|4_3_1_1_2_1_1_3|2022-12-13	northern america	united states	North America / United States / Kansas / NA / NA	other	38.4941000350806	-98.3790702772394
H5N1|2344b|EPI_ISL_17424631|accipitriformes|united_states|4_3_1_1_2_1_1_3|2022-12-22	northern america	united states	North America / United States / Kentucky / NA / NA	other	37.5351692427679	-85.3002873072653
H5N1|2344b|EPI_ISL_17373075|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-12-05	northern america	united states	North America / United States / Louisiana / NA / NA	anseriformes-wild	31.0706065513525	-91.9998874220998
H5N1|2344b|EPI_ISL_17424636|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-09-15	northern america	united states	North America / United States / Minnesota / NA / NA	anseriformes-wild	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_17478907|passeriformes|canada|4_3_1_1_2_1_1_3|2022-12-26	northern america	canada	NA	other	46.3920118566273	-63.2427334714874
H5N1|2344b|EPI_ISL_18311023|mammal|united_states|4_3_1_1_2_1_1_3|2023-08-19	northern america	united states	NA	mammal	47.3842770612086	-120.446939948668
H5N1|2344b|EPI_ISL_17964959|accipitriformes|united_states|4_3_1_1_2_1_1_3|2023-05-02	northern america	united states	North America / United States / Colorado / NA / NA	other	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_17964974|accipitriformes|united_states|4_3_1_1_2_1_1_3|2023-04-16	northern america	united states	North America / United States / Montana / Cascade County / NA	other	47.052996209617	-109.633323124771
H5N1|2344b|EPI_ISL_17885876|galliformes|chile|4_3_1_1_2_1_1_3|2023-03-08	south america	chile	NA	galliformes-domestic	-36.6455443686508	-71.9757909721378
H5N1|2344b|EPI_ISL_18497946|anseriformes|peru|4_3_1_1_2_1_1_3|2023-09-26	south america	peru	NA	anseriformes-domestic	-6.35291743430401	-79.8242308836425
H5N1|2344b|EPI_ISL_18665493|anseriformes|canada|4_3_1_1_2_1_1_3|2022-11-13	northern america	canada	NA	anseriformes-wild	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_17373141|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-12-05	northern america	united states	North America / United States / Kansas / NA / NA	anseriformes-wild	38.4941000350806	-98.3790702772394
H5N1|2344b|EPI_ISL_17690225|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-09-23	northern america	united states	North America / United States / Louisiana / NA / NA	anseriformes-wild	31.0706065513525	-91.9998874220998
H5N1|2344b|EPI_ISL_17373074|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-12-01	northern america	united states	North America / United States / North Carolina / NA / NA	anseriformes-wild	35.5562842108177	-79.3865256785998
H5N1|2344b|EPI_ISL_18939722|charadriiformes|chile|4_3_1_1_2_1_1_3|2023-02-12	south america	chile	NA	charadriiformes-wild	-34.4357789812144	-71.0464648196043
H5N1|2344b|EPI_ISL_17885951|charadriiformes|chile|4_3_1_1_2_1_1_3|2023-01-18	south america	chile	NA	charadriiformes-wild	-20.1723893841755	-69.3557535441909
H5N1|2344b|EPI_ISL_17885967|charadriiformes|NA|4_3_1_1_2_1_1_3|2023-03-06	NA	NA	NA	charadriiformes-wild	NA	NA
H5N1|2344b|EPI_ISL_18698507|galliformes|argentina|4_3_1_1_2_1_1_3|2023-03-31	south america	argentina	NA	galliformes-domestic	-36.6626557465889	-60.5480821834678
H5N1|2344b|EPI_ISL_18698732|galliformes|argentina|4_3_1_1_2_1_1_3|2023-05-03	south america	argentina	NA	galliformes-domestic	-24.8937176371018	-59.949649967252
H5N1|2344b|EPI_ISL_18698512|galliformes|argentina|4_3_1_1_2_1_1_3|2023-04-19	south america	argentina	NA	galliformes-domestic	-34.6107738098794	-68.5833000873727
H5N1|2344b|EPI_ISL_18698529|galliformes|argentina|4_3_1_1_2_1_1_3|2023-07-26	south america	argentina	NA	galliformes-domestic	-24.2949333512188	-64.8055879616535
H5N1|2344b|EPI_ISL_18698506|galliformes|argentina|4_3_1_1_2_1_1_3|2023-03-27	south america	argentina	NA	galliformes-domestic	-30.6720306872131	-60.9357621538365
H5N1|2344b|EPI_ISL_18698480|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-22	south america	argentina	NA	galliformes-domestic	-33.7527938244466	-66.0339496041068
H5N1|2344b|EPI_ISL_17885970|galliformes|chile|4_3_1_1_2_1_1_3|2022-12-17	south america	chile	NA	galliformes-domestic	-23.5276504572593	-69.1155261199782
H5N1|2344b|EPI_ISL_17353510|galliformes|colombia|4_3_1_1_2_1_1_3|2022-11-26	south america	colombia	South America / Colombia / Departamento de Cordoba / NA / NA	galliformes-domestic	8.35147117483191	-75.7978121726542
H5N1|2344b|EPI_ISL_17353507|galliformes|ecuador|4_3_1_1_2_1_1_3|2022-11-08	south america	ecuador	South America / Colombia / Departamento de Bolivar / NA / NA	galliformes-domestic	-1.58721983309051	-79.1068925338894
H5N1|2344b|EPI_ISL_16297328|galliformes|united_states|4_3_1_1_2_1_1_3|2022-10-18	northern america	united states	North America / United States / Colorado / Jefferson County / NA	galliformes-domestic	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_18133213|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-22	northern america	united states	NA	galliformes-domestic	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_16271831|galliformes|united_states|4_3_1_1_2_1_1_3|2022-11-22	northern america	united states	North America / United States / South Dakota / Beadle County / NA	galliformes-domestic	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_17964960|galliformes|united_states|4_3_1_1_2_1_1_3|2023-04-28	northern america	united states	North America / United States / Utah / NA / NA	galliformes-domestic	39.3065823475906	-111.670337174242
H5N1|2344b|EPI_ISL_18132992|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-26	northern america	united states	NA	galliformes-domestic	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_16297368|galliformes|united_states|4_3_1_1_2_1_1_3|2022-10-10	northern america	united states	North America / United States / Wyoming / Fremont County / NA	galliformes-domestic	42.9963520424722	-107.550931583206
H5N1|2344b|EPI_ISL_16023371|carnivora|canada|4_3_1_1_2_1_1_3|2022-06-10	northern america	canada	North America / Canada / Alberta / NA / NA	mammal	54.9859148218572	-114.405475342745
H5N1|2344b|EPI_ISL_17885976|carnivora|chile|4_3_1_1_2_1_1_3|2023-03-01	south america	chile	NA	mammal	-18.4968307906384	-69.6296363253853
H5N1|2344b|EPI_ISL_18265430|carnivora|peru|4_3_1_1_2_1_1_3|2023-01-23	south america	peru	NA	mammal	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_17424646|carnivora|united_states|4_3_1_1_2_1_1_3|2023-01-27	northern america	united states	North America / United States / Kansas / NA / NA	mammal	38.4941000350806	-98.3790702772394
H5N1|2344b|EPI_ISL_18698516|unknown_avian|argentina|4_3_1_1_2_1_1_3|2023-04-21	south america	argentina	NA	other	-36.6626557465889	-60.5480821834678
H5N1|2344b|EPI_ISL_18665560|falconiformes|canada|4_3_1_1_2_1_1_3|2023-01-09	northern america	canada	NA	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_17885915|pelecaniformes|chile|4_3_1_1_2_1_1_3|2023-01-24	south america	chile	NA	other	-34.4357789812144	-71.0464648196043
H5N1|2344b|EPI_ISL_17885983|pelecaniformes|chile|4_3_1_1_2_1_1_3|2023-01-23	south america	chile	NA	other	-32.7895224923796	-71.3992840580514
H5N1|2344b|EPI_ISL_17777525|suliformes|peru|4_3_1_1_2_1_1_3|2023-04-03	south america	peru	South America / Peru / Departamento de Lima / Magdalena / NA	other	-12.0179113235961	-76.9049187829412
H5N1|2344b|EPI_ISL_18371666|suliformes|peru|4_3_1_1_2_1_1_3|2022-12	south america	peru	NA	other	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_17964897|strigiformes|united_states|4_3_1_1_2_1_1_3|2023-03-07	northern america	united states	North America / United States / Colorado / NA / NA	other	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_18133236|cathartiformes|united_states|4_3_1_1_2_1_1_3|2022-04-26	northern america	united states	NA	other	39.0551372724782	-76.7907951867475
H5N1|2344b|EPI_ISL_18133176|unknown_avian|united_states|4_3_1_1_2_1_1_3|2022-04-28	northern america	united states	NA	other	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_17964945|accipitriformes|united_states|4_3_1_1_2_1_1_3|2023-04-13	northern america	united states	North America / United States / New York / Columbia County / NA	other	42.9905358128524	-75.6520434129946
H5N1|2344b|EPI_ISL_17964920|strigiformes|united_states|4_3_1_1_2_1_1_3|2023-03-23	northern america	united states	North America / United States / Washington / Benton County / NA	other	47.3842770612086	-120.446939948668
