tipnames	collection_regionname	collection_countryname	collection_original	host_simplifiedhost	lat	long
H5N1|2344b|EPI_ISL_17821064|charadriiformes|netherlands|1_1_4_1_4_1_1_4|2023-05-24	western europe	netherlands	Europe / Netherlands / Bliek / NA / NA	charadriiformes-wild	51.9374604216783	4.46477045234472
H5N1|2344b|EPI_ISL_14163712|charadriiformes|netherlands|1_1_4_1_4_1_1_4|2022-07-07	western europe	netherlands	Europe / Netherlands / Noordburen, Waddenkust / NA / NA	charadriiformes-wild	53.1100430768808	5.84863928632393
H5N1|2344b|EPI_ISL_17267153|charadriiformes|netherlands|1_1_4_1_4_1_1_4|2023-03-09	western europe	netherlands	Europe / Netherlands / Arnhem, Rijnuiterwaarden / NA / NA	charadriiformes-wild	52.0617180422494	5.94466833784019
H5N1|2344b|EPI_ISL_15579535|charadriiformes|netherlands|1_1_4_1_4_1_1_4|2022-09-21	western europe	netherlands	Europe / Netherlands / Hippolytushoef, Normerven / NA / NA	charadriiformes-wild	52.5811544669078	4.87272777813315
H5N1|2344b|EPI_ISL_17208162|charadriiformes|netherlands|1_1_4_1_4_1_1_4|2023-02-28	western europe	netherlands	Europe / Netherlands / Utrecht, Leo fallplantsoen / NA / NA	charadriiformes-wild	52.083727924893	5.16763788059654
H5N1|2344b|EPI_ISL_18373694|charadriiformes|netherlands|1_1_4_1_4_1_1_4|2023-08-25	western europe	netherlands	NA	charadriiformes-wild	52.2573048104135	5.56251311224367
H5N1|2344b|EPI_ISL_18033232|charadriiformes|poland|1_1_4_1_4_1_1_4|2023	eastern europe	poland	NA	charadriiformes-wild	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18255395|charadriiformes|sweden|1_1_4_1_4_1_1_4|2023-07-20	northern europe	sweden	NA	charadriiformes-wild	57.5128828372686	18.541723046906
H5N1|2344b|EPI_ISL_18257885|charadriiformes|sweden|1_1_4_1_4_1_1_4|2023-06-16	northern europe	sweden	NA	charadriiformes-wild	57.1855292476939	16.1305148015024
H5N1|2344b|EPI_ISL_17786646|charadriiformes|sweden|1_1_4_1_4_1_1_4|2023-05-08	northern europe	sweden	NA	charadriiformes-wild	59.4623673036598	18.1712252623315
H5N1|2344b|EPI_ISL_18612226|charadriiformes|slovenia|1_1_4_1_4_1_1_4|2023-03-17	southern europe	slovenia	NA	charadriiformes-wild	46.124137393352	14.813678667363
H5N1|2344b|EPI_ISL_17786646|charadriiformes|sweden|1_1_4_1_4_1_1_4|2023-05-08	northern europe	sweden	NA	charadriiformes-wild	62.374013544985	16.2835241791686
H5N1|2344b|EPI_ISL_15585855|galliformes|united_kingdom|1_1_4_1_4_1_1_4|2022-09-07	northern europe	united kingdom	NA	galliformes-domestic	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_18112331|galliformes|jersey|1_1_4_1_4_1_1_4|2023-07-17	northern europe	jersey	NA	galliformes-domestic	49.2138286332854	-2.13245261248515
H5N1|2344b|EPI_ISL_17601100|galliformes|belgium|1_1_4_1_4_1_1_4|2023-02-17	western europe	belgium	Europe / Belgium / Province de Hainaut / Callenelle / NA	galliformes-domestic	50.3127973408239	5.0143267931739
H5N1|2344b|EPI_ISL_18347730|carnivora|belgium|1_1_4_1_4_1_1_4|2023-05-17	western europe	belgium	NA	mammal	50.64017310615	4.66939027974939
H5N1|2344b|EPI_ISL_17880914|carnivora|germany|1_1_4_1_4_1_1_4|2023-03-29	western europe	germany	Europe / Germany / Lower Saxony / NA / NA	mammal	52.7642105761026	9.16783937293005
H5N1|2344b|EPI_ISL_18131279|carnivora|finland|1_1_4_1_4_1_1_4|2023-08-04	northern europe	finland	NA	mammal	64.2398144022788	26.1623842060791
H5N1|2344b|EPI_ISL_18226743|carnivora|united_kingdom|1_1_4_1_4_1_1_4|2023-07-26	northern europe	united kingdom	NA	mammal	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_17774308|carnivora|belgium|1_1_4_1_4_1_1_4|2023-04-14	western europe	belgium	Europe / Belgium / Provincie Antwerpen / Deurne / NA	mammal	51.0391095671615	4.2420548599892
H5N1|2344b|EPI_ISL_18321752|podicipediformes|finland|1_1_4_1_4_1_1_4|2023-07-18	northern europe	finland	NA	other	64.2398144022788	26.1623842060791
H5N1|2344b|EPI_ISL_18010493|falconiformes|united_kingdom|1_1_4_1_4_1_1_4|2023-06-02	northern europe	united kingdom	NA	other	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_18127714|NA|gambia|1_1_4_1_4_1_1_4|2023-04-01	western africa	gambia	NA	other	13.4527938239197	-15.3731969085987
H5N1|2344b|EPI_ISL_18048778|strigiformes|belgium|1_1_4_1_4_1_1_4|2023-05-29	western europe	belgium	NA	other	51.0391095671615	4.2420548599892
