tipnames	virus_subtype	collection_regionname	collection_countryname	cluster_number	host_simplifiedhost	lat	long
H5N8|2344b|EPI_ISL_1399237|anseriformes|czechia|3_2_3_1_3_2_1_2|2021-02-19	H5N8	eastern europe	czechia	profile0002	anseriformes-wild	49.9969098943343	14.5545810187162
H5N8|2344b|EPI_ISL_1399239|anseriformes|czechia|3_2_3_1_3_2_1_2|2021-02-23	H5N8	eastern europe	czechia	profile0002	anseriformes-wild	49.7786245115919	17.190355445158
H5N8|2344b|EPI_ISL_1399242|anseriformes|czechia|3_2_3_1_3_2_1_2|2021-03-04	H5N8	eastern europe	czechia	profile0002	anseriformes-wild	49.2395239668424	17.7694110590927
H5N8|2344b|EPI_ISL_1420637|anseriformes|latvia|3_2_3_1_3_2_1_2|2021-02-04	H5N8	northern europe	latvia	profile0002	anseriformes-wild	56.9214336659281	21.9832067017723
H5N5|2344b|EPI_ISL_1665249|galliformes|italy|2_1_1_1_1_4_1_1|2021-02-23	H5N5	southern europe	italy	profile0001	galliformes-domestic	41.979336323661	12.7721450906831
H5N5|2344b|EPI_ISL_1665250|galliformes|slovakia|2_1_1_1_1_4_1_1|2021-01-22	H5N5	eastern europe	slovakia	profile0001	galliformes-domestic	48.353088568306	17.5311650577738
H5N8|2344b|EPI_ISL_1665256|anseriformes|slovakia|3_2_3_1_3_2_1_2|2021-01-08	H5N8	eastern europe	slovakia	profile0002	anseriformes-wild	48.7020478211848	21.2707899575187
H5N8|2344b|EPI_ISL_1665257|anseriformes|austria|3_2_3_1_3_2_1_2|2021-02-04	H5N8	western europe	austria	profile0002	anseriformes-wild	48.2718646696418	15.7529218938467
H5N5|2344b|EPI_ISL_1665258|anseriformes|austria|2_1_1_1_1_4_1_1|2021-02-10	H5N5	western europe	austria	profile0001	anseriformes-wild	47.2699907298467	15.014733244016
H5N8|2344b|EPI_ISL_1665259|anseriformes|austria|3_2_3_1_3_2_1_2|2021-02-01	H5N8	western europe	austria	profile0002	anseriformes-wild	48.2089421257604	16.3790253882177
H5N5|2344b|EPI_ISL_1665262|anseriformes|slovakia|2_1_1_1_1_4_1_1|2021-01-15	H5N5	eastern europe	slovakia	profile0001	anseriformes-wild	48.3180982690165	17.1756481471461
H5N8|2344b|EPI_ISL_1665266|anseriformes|slovenia|3_2_3_1_3_2_1_2|2020-12-10	H5N8	southern europe	slovenia	profile0002	anseriformes-wild	46.124137393352	14.813678667363
H5N5|2344b|EPI_ISL_1665267|anseriformes|slovenia|3_2_2_1_3_5_1_2|2020-12-24	H5N5	southern europe	slovenia	profile0002	anseriformes-wild	46.124137393352	14.813678667363
H5N4|2344b|EPI_ISL_2173364|falconiformes|netherlands|1_1_11_1_1_11_1_7|2021-03-10	H5N4	western europe	netherlands	profile0007	other-bird	51.9374604216783	4.46477045234472
H5N8|2344b|EPI_ISL_2177398|galliformes|netherlands|3_2_3_1_3_2_1_2|2021-04-07	H5N8	western europe	netherlands	profile0002	galliformes-domestic	52.5811544669078	4.87272777813315
H5N3|2344b|EPI_ISL_2234807|charadriiformes|ireland|1_1_2_1_10_8_1_1|2021-01-01	H5N3	northern europe	ireland	profile0001	charadriiformes-wild	53.1625189533631	-8.16313556364258
H5N4|2344b|EPI_ISL_2234809|charadriiformes|switzerland|1_1_2_1_1_11_1_7|2021-02-01	H5N4	western europe	switzerland	profile0007	charadriiformes-wild	46.8020016321822	8.22737507663364
H5N8|2344b|EPI_ISL_2234810|charadriiformes|italy|3_2_3_1_3_2_1_2|2021-01-28	H5N8	southern europe	italy	profile0002	charadriiformes-wild	42.7080607219025	12.208345049127
H5N8|2344b|EPI_ISL_2234811|anseriformes|france|3_2_3_1_3_2_1_2|2021-01-07	H5N8	western europe	france	profile0002	anseriformes-wild	45.5190780558984	4.54715006428513
H5N5|2344b|EPI_ISL_2234821|anseriformes|italy|2_1_6_1_1_4_1_1|2021-01-08	H5N5	southern europe	italy	profile0001	anseriformes-wild	41.979336323661	12.7721450906831
H5N3|2344b|EPI_ISL_2234831|falconiformes|united_kingdom|1_1_2_1_10_8_1_1|2021-01-25	H5N3	northern europe	united kingdom	profile0001	other-bird	54.0438440515314	-2.78687513666638
H5N8|2344b|EPI_ISL_2301187|accipitriformes|sweden|3_1_2_1_3_2_1_2|2021-03-14	H5N8	northern europe	sweden	profile0002	other-bird	58.2955067014075	12.8595382920252
H5N8|2344b|EPI_ISL_2574053|strigiformes|sweden|3_2_2_1_1_2_1_2|2021-04-06	H5N8	northern europe	sweden	profile0002	other-bird	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_2652003|accipitriformes|sweden|2_1_1_1_1_1_1_1|2021-05-25	H5N1	northern europe	sweden	profile0001	other-bird	59.4623673036598	18.1712252623315
H5N8|2344b|EPI_ISL_3001273|accipitriformes|sweden|3_1_2_1_3_2_1_2|2021-05-21	H5N8	northern europe	sweden	profile0002	other-bird	60.042931435791	17.6839136610447
H5N1|2344b|EPI_ISL_3005950|anseriformes|sweden|2_1_1_1_1_1_1_1|2021-05-11	H5N1	northern europe	sweden	profile0001	anseriformes-wild	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_3098710|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-06-17	H5N8	northern europe	sweden	profile0002	anseriformes-wild	57.5128828372686	18.541723046906
H5N4|2344b|EPI_ISL_3098719|falconiformes|sweden|1_1_2_1_1_11_1_7|2021-03-02	H5N4	northern europe	sweden	profile0007	other-bird	56.2754954629495	15.2029498652564
H5N8|2344b|EPI_ISL_3127850|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-03-29	H5N8	northern europe	sweden	profile0002	anseriformes-wild	60.9480775654018	14.3747945686103
H5N8|2344b|EPI_ISL_3128522|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-04-06	H5N8	northern europe	sweden	profile0002	anseriformes-wild	58.2955067014075	12.8595382920252
H5N8|2344b|EPI_ISL_3128523|pelecaniformes|greece|3_2_3_1_3_2_1_2|2021-03-22	H5N8	southern europe	greece	profile0002	other-bird	40.9283505289806	23.8878976832222
H5N8|2344b|EPI_ISL_3128526|galliformes|kosovo|3_2_3_1_3_2_1_2|2021-05-31	H5N8	southern europe	kosovo	profile0002	galliformes-domestic	42.912769066854	20.7913344545068
H5N8|2344b|EPI_ISL_3128532|galliformes|kosovo|3_2_3_1_3_2_1_2|2021-06-01	H5N8	southern europe	kosovo	profile0002	galliformes-domestic	42.2389795413595	20.7297102658013
H5N8|2344b|EPI_ISL_3128534|galliformes|albania|3_2_3_1_3_2_1_2|2021-06-04	H5N8	southern europe	albania	profile0002	galliformes-domestic	41.1330587421492	20.0646630993931
H5N1|2344b|EPI_ISL_3135897|galliformes|hungary|2_1_1_1_1_1_1_1|2021-04-13	H5N1	eastern europe	hungary	profile0001	galliformes-domestic	47.471917329119	21.459705583994
H5N5|2344b|EPI_ISL_3135926|accipitriformes|hungary|2_1_1_1_1_4_1_1|2021-03-08	H5N5	eastern europe	hungary	profile0001	other-bird	46.4517874466981	17.6018744925749
H5N8|2344b|EPI_ISL_3135931|anseriformes|hungary|3_2_3_1_3_2_1_2|2021-03-08	H5N8	eastern europe	hungary	profile0002	anseriformes-wild	46.4291346697431	20.2330085562192
H5N5|2344b|EPI_ISL_3143954|anseriformes|sweden|3_2_2_1_1_5_1_2|2021-07-06	H5N5	northern europe	sweden	profile0002	anseriformes-wild	57.1855292476939	16.1305148015024
H5N8|2344b|EPI_ISL_5049590|galliformes|luxembourg|3_2_3_1_3_2_1_2|2021-09-03	H5N8	western europe	luxembourg	profile0002	galliformes-domestic	49.6868212553332	6.34949296820615
H5N5|2344b|EPI_ISL_5061617|galliformes|germany|3_2_2_1_3_5_1_2|2020-11-09	H5N5	western europe	germany	profile0002	galliformes-domestic	53.7551744161606	12.5509509363277
H5N8|2344b|EPI_ISL_5061890|anseriformes|germany|3_2_3_1_3_2_1_2|2020-11-18	H5N8	western europe	germany	profile0002	anseriformes-domestic	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_5098142|anseriformes|germany|3_2_3_1_3_2_1_2|2021-01-18	H5N8	western europe	germany	profile0002	anseriformes-wild	49.9110600051883	7.45203480158582
H5N8|2344b|EPI_ISL_5098159|anseriformes|germany|3_2_3_1_3_2_1_2|2021-02-16	H5N8	western europe	germany	profile0002	anseriformes-domestic	52.4686720071996	13.4043192497063
H5N8|2344b|EPI_ISL_5102130|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-01	H5N8	western europe	germany	profile0002	galliformes-domestic	51.4777551092159	7.5539349720828
H5N8|2344b|EPI_ISL_5102136|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-02	H5N8	western europe	germany	profile0002	galliformes-domestic	48.9386109033625	11.4278546586472
H5N8|2344b|EPI_ISL_5123584|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-19	H5N8	western europe	germany	profile0002	galliformes-domestic	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5126214|strigiformes|germany|3_2_3_1_3_2_1_2|2021-03-10	H5N8	western europe	germany	profile0002	other-bird	52.0090264158216	11.7027467770331
H5N8|2344b|EPI_ISL_5143300|anseriformes|germany|3_2_3_1_1_2_1_2|2021-03-10	H5N8	western europe	germany	profile0002	anseriformes-domestic	53.7551744161606	12.5509509363277
H5N8|2344b|EPI_ISL_5143586|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-24	H5N8	western europe	germany	profile0002	galliformes-domestic	51.0528694457593	13.3447264729352
H5N8|2344b|EPI_ISL_5143820|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-22	H5N8	western europe	germany	profile0002	galliformes-domestic	48.5335196122676	9.04442576424602
H5N1|2344b|EPI_ISL_5941469|anseriformes|netherlands|1_1_2_1_1_1_1_1|2021-11-03	H5N1	western europe	netherlands	profile0001	anseriformes-wild	52.5266976905946	5.60009163363913
H5N1|2344b|EPI_ISL_6101848|galliformes|netherlands|2_1_1_1_1_1_1_1|2021-11-07	H5N1	western europe	netherlands	profile0001	galliformes-domestic	52.0617180422494	5.94466833784019
H5N1|2344b|EPI_ISL_6507374|anseriformes|croatia|2_1_1_1_1_1_1_1|2021-11-12	H5N1	southern europe	croatia	profile0001	anseriformes-wild	45.36574481307	16.4240036541494
H5N1|2344b|EPI_ISL_6760999|charadriiformes|netherlands|1_1_2_1_1_1_1_1|2021-10-27	H5N1	western europe	netherlands	profile0001	charadriiformes-wild	53.1100430768808	5.84863928632393
H5N1|2344b|EPI_ISL_6761005|galliformes|netherlands|14_1_1_1_1_1_1_1|2021-11-05	H5N1	western europe	netherlands	profile0001	galliformes-domestic	53.1100430768808	5.84863928632393
H5N1|2344b|EPI_ISL_6761008|anseriformes|netherlands|14_1_1_1_1_1_1_1|2021-10-30	H5N1	western europe	netherlands	profile0001	anseriformes-wild	52.5811544669078	4.87272777813315
H5N1|2344b|EPI_ISL_6761022|anseriformes|netherlands|1_1_1_1_1_1_1_1|2021-11-09	H5N1	western europe	netherlands	profile0001	anseriformes-wild	52.083727924893	5.16763788059654
H5N1|2344b|EPI_ISL_6761024|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-13	H5N1	western europe	netherlands	profile0001	anseriformes-wild	51.5616727876811	5.19541346074046
H5N1|2344b|EPI_ISL_7055384|anseriformes|sweden|2_1_1_1_1_1_1_1|2021-11-17	H5N1	northern europe	sweden	profile0001	anseriformes-wild	57.1855292476939	16.1305148015024
H5N1|2344b|EPI_ISL_7683077|anseriformes|netherlands|1_1_2_1_1_1_1_1|2021-11-24	H5N1	western europe	netherlands	profile0001	anseriformes-wild	52.0617180422494	5.94466833784019
H5N1|2344b|EPI_ISL_7748188|anseriformes|germany|2_1_2_1_1_1_1_1|2021-10-14	H5N1	western europe	germany	profile0001	anseriformes-wild	54.1814850326718	9.81577342948134
H5N1|2344b|EPI_ISL_7753152|anseriformes|germany|2_1_2_1_1_1_1_1|2021-10-14	H5N1	western europe	germany	profile0001	anseriformes-wild	54.1814850326718	9.81577342948134
H5N1|2344b|EPI_ISL_7753211|anseriformes|germany|1_1_2_1_1_1_1_1|2021-10-14	H5N1	western europe	germany	profile0001	anseriformes-wild	54.1814850326718	9.81577342948134
H5N1|2344b|EPI_ISL_7753329|ciconiiformes|germany|2_1_1_1_1_1_1_1|2021-10-20	H5N1	western europe	germany	profile0001	other-bird	53.7551744161606	12.5509509363277
H5N1|2344b|EPI_ISL_7952115|anseriformes|netherlands|1_1_2_1_10_1_1_5|2021-11-24	H5N1	western europe	netherlands	profile0005	anseriformes-wild	51.9374604216783	4.46477045234472
H5N1|2344b|EPI_ISL_7952117|galliformes|netherlands|2_1_1_1_1_1_1_1|2021-12-16	H5N1	western europe	netherlands	profile0001	galliformes-domestic	52.4448999895994	6.44900146928843
H5N1|2344b|EPI_ISL_7952124|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-30	H5N1	western europe	netherlands	profile0001	anseriformes-wild	52.083727924893	5.16763788059654
H5N4|2344b|EPI_ISL_5099372|charadriiformes|germany|1_1_11_1_1_11_1_7|2021-02-17	H5N4	western europe	germany	profile0007	charadriiformes-wild	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_5058090|charadriiformes|germany|3_2_3_1_3_2_1_2|2020-11-02	H5N8	western europe	germany	profile0002	charadriiformes-wild	53.5463325421189	10.020950289547
H5N8|2344b|EPI_ISL_1719912|anseriformes|lithuania|3_2_3_1_3_2_1_2|2021-03-19	H5N8	northern europe	lithuania	profile0002	anseriformes-wild	54.8294557942269	25.2490386107757
H5N8|2344b|EPI_ISL_5115763|galliformes|germany|1_1_12_1_1_2_1_5|2021-03-02	H5N8	western europe	germany	profile0005	galliformes-domestic	51.4777551092159	7.5539349720828
H5N8|2344b|EPI_ISL_5099368|galliformes|germany|3_2_3_1_3_2_1_2|2021-02-19	H5N8	western europe	germany	profile0002	galliformes-domestic	53.7551744161606	12.5509509363277
H5N1|2344b|EPI_ISL_7753407|anseriformes|germany|2_1_1_1_1_1_1_1|2021-10-25	H5N1	western europe	germany	profile0001	anseriformes-wild	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_1240717|accipitriformes|sweden|3_2_3_1_3_2_1_2|2021-02-21	H5N8	northern europe	sweden	profile0002	other-bird	57.1855292476939	16.1305148015024
H5N8|2344b|EPI_ISL_5115614|galliformes|germany|3_2_3_1_3_2_1_2|2021-02-26	H5N8	western europe	germany	profile0002	galliformes-domestic	52.5015246825321	13.4019638192194
H5N8|2344b|EPI_ISL_5099463|galliformes|germany|3_2_3_1_1_2_1_2|2021-02-26	H5N8	western europe	germany	profile0002	galliformes-domestic	53.7551744161606	12.5509509363277
H5N8|2344b|EPI_ISL_1240998|anseriformes|russia|3_2_1_1_3_2_1_2|2020-08-29	H5N8	central asia	russia	profile0002	anseriformes-wild	55.2762232202593	79.7845914423443
H5N8|2344b|EPI_ISL_1719914|anseriformes|bulgaria|3_2_3_1_3_2_1_2|2021-02-04	H5N8	eastern europe	bulgaria	profile0002	anseriformes-domestic	43.4863324718956	24.6106292568625
H5N1|2344b|EPI_ISL_7626514|anseriformes|czechia|2_1_1_1_1_1_1_1|2021-11-29	H5N1	eastern europe	czechia	profile0001	anseriformes-wild	49.5901077813144	13.2328532454248
H5N3|2344b|EPI_ISL_1048239|accipitriformes|netherlands|1_1_2_1_10_8_1_1|2021-01-04	H5N3	western europe	netherlands	profile0001	other-bird	52.0617180422494	5.94466833784019
H5N8|2344b|EPI_ISL_7597827|podicipediformes|belgium|3_2_3_1_3_2_1_2|2020-11-24	H5N8	western europe	belgium	profile0002	other-bird	51.0391095671615	4.2420548599892
H5N1|2344b|EPI_ISL_5463801|galliformes|russia|1_1_2_1_1_1_1_1|2021-09-30	H5N1	eastern europe	russia	profile0001	galliformes-domestic	51.5994582882348	46.8369479833559
H5N1|2344b|EPI_ISL_5463800|galliformes|russia|1_1_2_1_1_1_1_1|2021-09-30	H5N1	eastern europe	russia	profile0001	galliformes-domestic	51.5994582882348	46.8369479833559
H5N1|2344b|EPI_ISL_5463794|galliformes|russia|2_1_1_1_1_1_1_1|2021-10-06	H5N1	central asia	russia	profile0001	galliformes-domestic	57.6472366156513	69.1218349161945
H5N8|2344b|EPI_ISL_1093423|galliformes|sweden|3_1_2_1_3_2_1_2|2021-02-16	H5N8	northern europe	sweden	profile0002	galliformes-domestic	58.2955067014075	12.8595382920252
H5N8|2344b|EPI_ISL_1236901|anseriformes|sweden|3_1_2_1_3_2_1_2|2021-02-27	H5N8	northern europe	sweden	profile0002	anseriformes-wild	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_5463803|anseriformes|russia|1_1_2_1_1_1_1_1|2021-09-30	H5N1	eastern europe	russia	profile0001	anseriformes-wild	51.5994582882348	46.8369479833559
H5N1|2344b|EPI_ISL_5463802|anseriformes|russia|1_1_2_1_1_1_1_1|2021-09-30	H5N1	eastern europe	russia	profile0001	anseriformes-wild	51.5994582882348	46.8369479833559
H5N1|2344b|EPI_ISL_5463799|anseriformes|russia|1_1_2_1_1_1_1_1|2021-09-30	H5N1	eastern europe	russia	profile0001	anseriformes-wild	51.5994582882348	46.8369479833559
H5N1|2344b|EPI_ISL_5463798|anseriformes|russia|1_1_2_1_1_1_1_1|2021-09-30	H5N1	eastern europe	russia	profile0001	anseriformes-wild	51.5994582882348	46.8369479833559
H5N1|2344b|EPI_ISL_5463797|anseriformes|russia|1_1_2_1_1_1_1_1|2021-09-30	H5N1	eastern europe	russia	profile0001	anseriformes-wild	51.5994582882348	46.8369479833559
H5N1|2344b|EPI_ISL_8377056|pelecaniformes|france|2_1_1_1_1_1_1_1|2021-12-15	H5N1	western europe	france	profile0001	other-bird	43.7028957316864	2.13543482835379
H5N1|2344b|EPI_ISL_8377254|pelecaniformes|france|14_6_1_1_1_1_1_5|2021-12-03	H5N1	western europe	france	profile0005	other-bird	45.5190780558984	4.54715006428513
H5N1|2344b|EPI_ISL_8377417|galliformes|france|1_1_2_1_1_1_1_1|2021-11-25	H5N1	western europe	france	profile0001	galliformes-domestic	49.9664542920368	2.77424482433678
H5N1|2344b|EPI_ISL_8377418|anseriformes|france|1_1_2_1_1_1_1_1|2021-11-25	H5N1	western europe	france	profile0001	anseriformes-wild	48.1809640203121	-2.84316283208676
H5N1|2344b|EPI_ISL_9261744|anseriformes|netherlands|2_1_2_1_1_1_1_1|2022-01-11	H5N1	western europe	netherlands	profile0001	anseriformes-wild	52.5811544669078	4.87272777813315
H5N1|2344b|EPI_ISL_9261751|anseriformes|netherlands|2_1_1_1_1_1_1_1|2022-01-14	H5N1	western europe	netherlands	profile0001	anseriformes-wild	52.5811544669078	4.87272777813315
H5N1|2344b|EPI_ISL_10261376|columbiformes|germany|2_1_1_1_10_1_1_1|2022-01-24	H5N1	western europe	germany	profile0001	other-bird	51.4777551092159	7.5539349720828
H5N1|2344b|EPI_ISL_10347326|strigiformes|germany|2_1_1_1_10_1_1_1|2021-12-28	H5N1	western europe	germany	profile0001	other-bird	52.7642105761026	9.16783937293005
H5N1|2344b|EPI_ISL_10724257|charadriiformes|netherlands|2_1_1_1_10_1_1_1|2021-12-23	H5N1	western europe	netherlands	profile0001	charadriiformes-wild	53.1100430768808	5.84863928632393
H5N1|2344b|EPI_ISL_12325210|galliformes|czechia|1_1_3_1_9_1_1_1|2022-02-09	H5N1	eastern europe	czechia	profile0001	galliformes-domestic	49.9969098943343	14.5545810187162
H5N5|2344b|EPI_ISL_12980521|galliformes|sweden|3_1_2_1_5_5_1_2|2022-01-21	H5N5	northern europe	sweden	profile0002	galliformes-domestic	57.1855292476939	16.1305148015024
H5N1|2344b|EPI_ISL_13026236|pelecaniformes|luxembourg|2_1_1_1_1_1_1_1|2021-12-14	H5N1	western europe	luxembourg	profile0001	other-bird	49.6868212553332	6.34949296820615
H5N1|2344b|EPI_ISL_13026246|anseriformes|luxembourg|1_1_2_1_1_1_1_1|2022-02-04	H5N1	western europe	luxembourg	profile0001	anseriformes-wild	49.9300394358161	5.99508360642885
H5N1|2344b|EPI_ISL_13369401|anseriformes|united_kingdom|1_1_2_1_1_1_1_1|2021-11-03	H5N1	northern europe	united kingdom	profile0001	anseriformes-wild	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_13955204|galliformes|czechia|14_6_1_1_1_1_1_5|2022-04-13	H5N1	eastern europe	czechia	profile0005	galliformes-domestic	49.5901077813144	13.2328532454248
H5N1|2344b|EPI_ISL_14811896|suliformes|sweden|2_1_1_1_1_1_1_1|2022-06-20	H5N1	northern europe	sweden	profile0001	other-bird	58.2955067014075	12.8595382920252
H5N1|2344b|EPI_ISL_14811929|suliformes|sweden|2_1_1_1_1_1_1_1|2022-06-15	H5N1	northern europe	sweden	profile0001	other-bird	56.9527544067021	12.8455535105187
H5N1|2344b|EPI_ISL_15069398|charadriiformes|netherlands|1_1_4_1_4_1_1_4|2022-08-10	H5N1	western europe	netherlands	profile0004	charadriiformes-wild	51.4517197034959	3.83526799798383
H5N1|2344b|EPI_ISL_15581789|anseriformes|netherlands|2_1_2_1_1_1_1_1|2022-10-12	H5N1	western europe	netherlands	profile0001	anseriformes-wild	52.0617180422494	5.94466833784019
H5N1|2344b|EPI_ISL_15585857|galliformes|united_kingdom|1_1_2_1_9_1_1_1|2022-09-18	H5N1	northern europe	united kingdom	profile0001	galliformes-domestic	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_15585906|galliformes|united_kingdom|1_1_2_1_1_1_1_1|2022-08-26	H5N1	northern europe	united kingdom	profile0001	galliformes-wild	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_15925880|anseriformes|netherlands|14_1_3_1_1_1_1_1|2022-11-09	H5N1	western europe	netherlands	profile0001	anseriformes-wild	52.0617180422494	5.94466833784019
H5N1|2344b|EPI_ISL_15925883|anseriformes|netherlands|14_1_3_1_1_1_1_1|2022-11-01	H5N1	western europe	netherlands	profile0001	anseriformes-wild	51.9374604216783	4.46477045234472
H5N1|2344b|EPI_ISL_15925884|suliformes|netherlands|2_1_18_1_1_1_1_1|2022-11-11	H5N1	western europe	netherlands	profile0001	other-bird	52.5811544669078	4.87272777813315
H5N1|2344b|EPI_ISL_16056568|anseriformes|netherlands|14_1_3_1_1_1_1_1|2022-11-04	H5N1	western europe	netherlands	profile0001	anseriformes-wild	52.5811544669078	4.87272777813315
H5N2|2344b|EPI_ISL_16253342|anseriformes|netherlands|10_6_2_1_1_15_1_1|2022-11-23	H5N2	western europe	netherlands	profile0001	anseriformes-wild	51.9374604216783	4.46477045234472
H5N1|2344b|EPI_ISL_8799314|charadriiformes|netherlands|2_1_1_1_10_1_1_1|2021-12-17	H5N1	western europe	netherlands	profile0001	charadriiformes-wild	52.0617180422494	5.94466833784019
H5N1|2344b|EPI_ISL_8799317|charadriiformes|netherlands|1_1_1_1_1_1_1_1|2021-12-24	H5N1	western europe	netherlands	profile0001	charadriiformes-wild	52.0617180422494	5.94466833784019
H5N1|2344b|EPI_ISL_8799552|primates|united_kingdom|2_1_1_1_1_1_1_1|2021-12-26	H5N1	northern europe	united kingdom	profile0001	human	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_9012572|galliformes|united_kingdom|14_1_1_1_1_1_1_1|2021-10-27	H5N1	northern europe	united kingdom	profile0001	galliformes-wild	52.3299411115892	-3.76558183366802
H5N1|2344b|EPI_ISL_9012577|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-12-27	H5N1	western europe	netherlands	profile0001	anseriformes-wild	52.2573048104135	5.56251311224367
H5N1|2344b|EPI_ISL_9221430|accipitriformes|netherlands|14_1_1_1_1_1_1_1|2021-12-27	H5N1	western europe	netherlands	profile0001	other-bird	51.9374604216783	4.46477045234472
H5N1|2344b|EPI_ISL_9377021|anseriformes|france|14_1_1_1_9_1_1_1|2021-12-23	H5N1	western europe	france	profile0001	anseriformes-wild	43.7028957316864	2.13543482835379
H5N5|2344b|EPI_ISL_10364607|anseriformes|czechia|2_1_1_1_1_4_1_1|2021-02-24	H5N5	eastern europe	czechia	profile0001	anseriformes-wild	49.2395239668424	17.7694110590927
H5N2|2344b|EPI_ISL_10434072|anseriformes|germany|10_1_2_1_1_15_1_1|2022-01-29	H5N2	western europe	germany	profile0001	anseriformes-wild	48.5335196122676	9.04442576424602
H5N2|2344b|EPI_ISL_10434073|anseriformes|germany|10_1_2_1_1_15_1_1|2022-01-30	H5N2	western europe	germany	profile0001	anseriformes-wild	48.5335196122676	9.04442576424602
H5N1|2344b|EPI_ISL_11007527|galliformes|moldova|14_6_1_1_1_1_1_5|2022-01-03	H5N1	eastern europe	moldova	profile0005	galliformes-domestic	47.1963760840058	28.4773270677686
H5N1|2344b|EPI_ISL_11007529|anseriformes|slovenia|2_1_1_1_1_1_1_1|2021-12-26	H5N1	southern europe	slovenia	profile0001	anseriformes-wild	46.124137393352	14.813678667363
H5N1|2344b|EPI_ISL_11007538|galliformes|bulgaria|14_6_1_1_1_1_1_5|2021-11-15	H5N1	eastern europe	bulgaria	profile0005	galliformes-domestic	42.7584172195881	25.2179149681535
H5N1|2344b|EPI_ISL_11007722|galliformes|bulgaria|14_6_1_1_1_1_1_5|2021-11-23	H5N1	eastern europe	bulgaria	profile0005	galliformes-wild	42.7584172195881	25.2179149681535
H5N1|2344b|EPI_ISL_11327090|galliformes|czechia|2_1_1_1_1_1_1_1|2022-01-03	H5N1	eastern europe	czechia	profile0001	galliformes-domestic	50.5294097303953	13.8509106160886
H5N3|2344b|EPI_ISL_11392591|falconiformes|united_kingdom|1_1_2_1_10_8_1_1|2021-01-22	H5N3	northern europe	united kingdom	profile0001	other-bird	54.0438440515314	-2.78687513666638
H5N8|2344b|EPI_ISL_11396552|charadriiformes|united_kingdom|1_1_6_1_10_27_1_2|2021-01-19	H5N8	northern europe	united kingdom	profile0002	charadriiformes-wild	56.7931587491509	-4.20419908814114
H5N1|2344b|EPI_ISL_11560325|charadriiformes|netherlands|1_1_18_1_1_1_1_1|2022-03-15	H5N1	western europe	netherlands	profile0001	charadriiformes-wild	52.5811544669078	4.87272777813315
H5N1|2344b|EPI_ISL_11798569|anseriformes|denmark|2_1_1_1_1_1_1_1|2021-10-30	H5N1	northern europe	denmark	profile0001	anseriformes-wild	56.2490598335433	9.39675377639095
H5N1|2344b|EPI_ISL_11798570|galliformes|denmark|2_1_1_1_1_1_1_1|2021-11-02	H5N1	northern europe	denmark	profile0001	galliformes-domestic	55.2791973821106	11.7026524381832
H5N1|2344b|EPI_ISL_11798572|anseriformes|denmark|1_1_1_1_1_1_1_1|2021-10-13	H5N1	northern europe	denmark	profile0001	anseriformes-wild	55.3568797999445	9.45020901930698
H5N1|2344b|EPI_ISL_11798579|anseriformes|denmark|1_1_2_1_1_1_1_1|2021-11-01	H5N1	northern europe	denmark	profile0001	anseriformes-wild	57.0522607274982	9.67257639647962
H5N1|2344b|EPI_ISL_12150661|anseriformes|czechia|2_1_1_1_1_1_1_1|2022-01-29	H5N1	eastern europe	czechia	profile0001	anseriformes-wild	49.2395239668424	17.7694110590927
H5N1|2344b|EPI_ISL_12150666|anseriformes|czechia|2_1_1_1_1_1_1_1|2021-12-18	H5N1	eastern europe	czechia	profile0001	anseriformes-wild	49.0928166218663	14.4391547985202
H5N1|2344b|EPI_ISL_12223734|pelecaniformes|czechia|11_1_3_1_9_1_1_5|2021-12-18	H5N1	eastern europe	czechia	profile0005	other-bird	50.7015712481419	14.9927241891218
H5N1|2344b|EPI_ISL_12514622|passeriformes|netherlands|1_1_2_1_1_1_1_1|2022-04-14	H5N1	western europe	netherlands	profile0001	other-bird	52.0617180422494	5.94466833784019
