tipnames	virus_subtype	collection_date	collection_datedecimal	collection_datemonth	collection_dateyear	collection_regionname	collection_countryname	collection_countrylat	collection_countrylong	cluster_number	profile	cluster_profileclass	host_order	host_isbird	host_simplifiedhost	tiplocation_lon	tiplocation_lat
H5N8.NA.EPI_ISL_4069778.anseriformes.egypt.NA.2019-02-27	H5N8	2019-02-27	2019.16	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_337151.galliformes.russia.NA.2018-08-03	H5N8	2018-08-03	2018.59	2018-08	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	47.9391032499845	56.6045677212014
H5N8.NA.EPI_ISL_320955.galliformes.russia.NA.2018-07-20	H5N8	2018-07-20	2018.55	2018-07	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	47.1015243656298	55.5042638073887
H5N8.NA.EPI_ISL_320954.galliformes.russia.NA.2018-07-20	H5N8	2018-07-20	2018.55	2018-07	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	47.1015243656298	55.5042638073887
H5N8.NA.EPI_ISL_320953.galliformes.russia.NA.2018-07-20	H5N8	2018-07-20	2018.55	2018-07	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	47.1015243656298	55.5042638073887
H5N8.NA.EPI_ISL_320685.galliformes.russia.NA.2018-07-04	H5N8	2018-07-04	2018.5	2018-07	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	50.463224992645	53.2832960533743
H5N8.NA.EPI_ISL_320684.anseriformes.russia.NA.2018-07-04	H5N8	2018-07-04	2018.5	2018-07	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	50.463224992645	53.2832960533743
H5N8.NA.EPI_ISL_320683.anseriformes.russia.NA.2018-07-04	H5N8	2018-07-04	2018.5	2018-07	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	50.463224992645	53.2832960533743
H5N8.NA.EPI_ISL_320682.galliformes.russia.NA.2018-06-26	H5N8	2018-06-26	2018.48	2018-06	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	36.1279987852197	51.70509261598
H5N8.NA.EPI_ISL_320681.galliformes.russia.NA.2018-06-26	H5N8	2018-06-26	2018.48	2018-06	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	36.1279987852197	51.70509261598
H5N8.NA.EPI_ISL_320679.galliformes.russia.NA.2018-07-16	H5N8	2018-07-16	2018.54	2018-07	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	47.1015243656298	55.5042638073887
H5N8.NA.EPI_ISL_320678.galliformes.russia.NA.2018-07-16	H5N8	2018-07-16	2018.54	2018-07	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	47.1015243656298	55.5042638073887
H5N8.NA.EPI_ISL_320674.galliformes.russia.NA.2018-07-09	H5N8	2018-07-09	2018.52	2018-07	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	41.3470662241277	47.725861660493
H5N8.NA.EPI_ISL_320664.galliformes.russia.NA.2018-06-20	H5N8	2018-06-20	2018.47	2018-06	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	36.4889624990651	52.7922225034035
H5N8.NA.EPI_ISL_320663.galliformes.russia.NA.2018-06-15	H5N8	2018-06-15	2018.45	2018-06	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	44.6624109807356	53.1887157945579
H5N8.NA.EPI_ISL_320662.galliformes.russia.NA.2018-06-15	H5N8	2018-06-15	2018.45	2018-06	2018	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	44.6624109807356	53.1887157945579
H5N1.NA.EPI_ISL_14973339.suliformes.south_africa.NA.2021-09-14	H5N1	2021-09-14	2021.7	2021-09	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	NA	NA	suliformes	TRUE	other	25.1981253246192	-28.9709136281448
H5N8.NA.EPI_ISL_9594310.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594309.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594308.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594307.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594305.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594303.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594301.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594298.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594297.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594296.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594295.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594294.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594293.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594292.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_14770047.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594311.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_9594299.galliformes.egypt.NA.2018-02-05	H5N8	2018-02-05	2018.1	2018-02	2018	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_14883809.galliformes.egypt.NA.2021-03-03	H5N8	2021-03-03	2021.17	2021-03	2021	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4070608.galliformes.egypt.NA.2019-02-13	H5N8	2019-02-13	2019.12	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4070932.anseriformes.egypt.NA.2019-02-21	H5N8	2019-02-21	2019.14	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4069762.anseriformes.egypt.NA.2019-02-21	H5N8	2019-02-21	2019.14	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4069758.anseriformes.egypt.NA.2019-02-21	H5N8	2019-02-21	2019.14	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4069756.galliformes.egypt.NA.2019-02-13	H5N8	2019-02-13	2019.12	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4069750.anseriformes.egypt.NA.2019-02-21	H5N8	2019-02-21	2019.14	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4069736.anseriformes.egypt.NA.2019-02-13	H5N8	2019-02-13	2019.12	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4069678.galliformes.egypt.NA.2019-02-13	H5N8	2019-02-13	2019.12	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4069652.galliformes.egypt.NA.2019-02-13	H5N8	2019-02-13	2019.12	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	29.7934978487062	26.5331366423868
H5N8.NA.EPI_ISL_4069651.anseriformes.egypt.NA.2019-02-21	H5N8	2019-02-21	2019.14	2019-02	2019	northern africa	egypt	26.5331366423868	29.7934978487062	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	29.7934978487062	26.5331366423868
H5N1.NA.EPI_ISL_17885996.anseriformes.united_states.NA.2022-06-23	H5N1	2022-06-23	2022.47	2022-06	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	-71.808843036148	42.2600509271849
H5N1.NA.EPI_ISL_17885992.anseriformes.united_states.NA.2022-06-23	H5N1	2022-06-23	2022.47	2022-06	2022	northern america	united states	44.75294654392	-103.651025114044	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	-71.808843036148	42.2600509271849
H5N1.2344b.EPI_ISL_16641786.charadriiformes.france.2_1_1_1_1_1_1_1.2022-06-14	H5N1	2022-06-14	2022.45	2022-06	2022	western europe	france	46.5103009447381	2.5780749353201	profile001	2_1_1_1_1_1_1_1	dominant	charadriiformes	TRUE	charadriiformes-wild	4.54715006428513	45.5190780558984
H5N1.2344b.EPI_ISL_16641785.charadriiformes.france.2_1_1_1_1_1_1_1.2022-06-14	H5N1	2022-06-14	2022.45	2022-06	2022	western europe	france	46.5103009447381	2.5780749353201	profile001	2_1_1_1_1_1_1_1	dominant	charadriiformes	TRUE	charadriiformes-wild	4.54715006428513	45.5190780558984
H5N1.2344b.EPI_ISL_16641784.charadriiformes.france.2_1_1_1_1_1_1_1.2022-06-12	H5N1	2022-06-12	2022.44	2022-06	2022	western europe	france	46.5103009447381	2.5780749353201	profile001	2_1_1_1_1_1_1_1	dominant	charadriiformes	TRUE	charadriiformes-wild	4.54715006428513	45.5190780558984
H5N1.2344b.EPI_ISL_5449305.anseriformes.denmark.2_1_1_1_1_1_1_1.2021-03-01	H5N1	2021-03-01	2021.16	2021-03	2021	northern europe	denmark	55.9512996898935	10.0707816763207	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	11.7026524381832	55.2791973821106
H5N1.2344b.EPI_ISL_956412.anseriformes.italy.2_1_1_1_1_1_1_1.2020-11-23	H5N1	2020-11-23	2020.89	2020-11	2020	southern europe	italy	42.7080607219025	12.208345049127	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	13.0594621283728	46.1535400957968
H5N1.NA.EPI_ISL_17212547.anseriformes.united_kingdom.NA.2020-12-03	H5N1	2020-12-03	2020.92	2020-12	2020	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_11798566.anseriformes.denmark.2_1_1_1_1_1_1_1.2021-04-18	H5N1	2021-04-18	2021.29	2021-04	2021	northern europe	denmark	55.9512996898935	10.0707816763207	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	9.39675377639095	56.2490598335433
H5N1.NA.EPI_ISL_7987339.galliformes.italy.NA.2021-10-11	H5N1	2021-10-11	2021.78	2021-10	2021	southern europe	italy	42.7080607219025	12.208345049127	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	12.208345049127	42.7080607219025
H5N1.2344b.EPI_ISL_2174084.charadriiformes.netherlands.2_1_1_1_1_1_1_1.2021-03-17	H5N1	2021-03-17	2021.21	2021-03	2021	western europe	netherlands	52.2573048104135	5.56251311224367	profile001	2_1_1_1_1_1_1_1	dominant	charadriiformes	TRUE	charadriiformes-wild	5.84863928632393	53.1100430768808
H5N1.2344b.EPI_ISL_1139102.anseriformes.netherlands.2_1_1_1_1_1_1_1.2020-11-10	H5N1	2020-11-10	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	4.87272777813315	52.5811544669078
H5N1.2344b.EPI_ISL_1139101.anseriformes.netherlands.2_1_1_1_1_1_1_1.2020-11-09	H5N1	2020-11-09	2020.86	2020-11	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	4.87272777813315	52.5811544669078
H5N1.2344b.EPI_ISL_1048241.anseriformes.netherlands.2_1_1_1_1_1_1_1.2021-01-14	H5N1	2021-01-14	2021.04	2021-01	2021	western europe	netherlands	52.2573048104135	5.56251311224367	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	4.87272777813315	52.5811544669078
H5N1.2344b.EPI_ISL_711055.galliformes.netherlands.2_1_1_1_1_1_1_1.2020-12-14	H5N1	2020-12-14	2020.95	2020-12	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	5.84863928632393	53.1100430768808
H5N1.2344b.EPI_ISL_683592.anseriformes.italy.2_1_1_1_1_1_1_1.2020-11-21	H5N1	2020-11-21	2020.89	2020-11	2020	southern europe	italy	42.7080607219025	12.208345049127	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	11.8428083995249	45.6595758067318
H5N1.2344b.EPI_ISL_632314.anseriformes.netherlands.2_1_1_1_1_1_1_1.2020-10-28	H5N1	2020-10-28	2020.82	2020-10	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	4.87272777813315	52.5811544669078
H5N1.2344b.EPI_ISL_603135.anseriformes.netherlands.2_1_1_1_1_1_1_1.2020-10-16	H5N1	2020-10-16	2020.79	2020-10	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	5.56251311224367	52.2573048104135
H5N1.2344b.EPI_ISL_603134.anseriformes.netherlands.2_1_1_1_1_1_1_1.2020-10-16	H5N1	2020-10-16	2020.79	2020-10	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	5.56251311224367	52.2573048104135
H5N1.2344b.EPI_ISL_603133.anseriformes.netherlands.2_1_1_1_1_1_1_1.2020-10-16	H5N1	2020-10-16	2020.79	2020-10	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	5.56251311224367	52.2573048104135
H5N1.2344b.EPI_ISL_7778755.accipitriformes.estonia.2_1_1_1_1_1_1_1.2021-05-16	H5N1	2021-05-16	2021.37	2021-05	2021	northern europe	estonia	58.6717397518952	25.5522615433491	profile001	2_1_1_1_1_1_1_1	dominant	accipitriformes	TRUE	other	25.5522615433491	58.6717397518952
H5N1.NA.EPI_ISL_5146696.accipitriformes.germany.NA.2021-04-28	H5N1	2021-04-28	2021.32	2021-04	2021	western europe	germany	51.0533277435649	10.373650933319	profile001	NA	NA	accipitriformes	TRUE	other	9.16783937293005	52.7642105761026
H5N1.2344b.EPI_ISL_5146291.anseriformes.germany.2_1_1_1_1_1_1_1.2021-04-14	H5N1	2021-04-14	2021.28	2021-04	2021	western europe	germany	51.0533277435649	10.373650933319	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	9.16783937293005	52.7642105761026
H5N1.2344b.EPI_ISL_5099451.galliformes.germany.2_1_1_1_1_1_1_1.2021-02-23	H5N1	2021-02-23	2021.15	2021-02	2021	western europe	germany	51.0533277435649	10.373650933319	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	9.16783937293005	52.7642105761026
H5N1.NA.EPI_ISL_18112322.galliformes.united_kingdom.NA.2021-02-10	H5N1	2021-02-10	2021.11	2021-02	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	NA	NA	galliformes	TRUE	galliformes-wild	-4.20419908814114	56.7931587491509
H5N1.2344b.EPI_ISL_2652003.accipitriformes.sweden.2_1_1_1_1_1_1_1.2021-05-25	H5N1	2021-05-25	2021.39	2021-05	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	2_1_1_1_1_1_1_1	dominant	accipitriformes	TRUE	other	18.1712252623315	59.4623673036598
H5N1.NA.EPI_ISL_15852845.galliformes.south_africa.NA.2022-02-01	H5N1	2022-02-01	2022.08	2022-02	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	NA	NA	galliformes	TRUE	galliformes-domestic	25.1981253246192	-28.9709136281448
H5N1.NA.EPI_ISL_15839274.anseriformes.south_africa.NA.2021-10-21	H5N1	2021-10-21	2021.8	2021-10	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	NA	NA	anseriformes	TRUE	anseriformes-wild	25.1981253246192	-28.9709136281448
H5N1.2344b.EPI_ISL_13370925.galliformes.united_kingdom.2_1_1_1_1_1_1_1.2022-05-05	H5N1	2022-05-05	2022.34	2022-05	2022	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370708.anseriformes.united_kingdom.1_1_2_1_1_1_1_1.2022-02-25	H5N1	2022-02-25	2022.15	2022-02	2022	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370695.galliformes.united_kingdom.2_1_1_1_1_1_1_1.2022-01-20	H5N1	2022-01-20	2022.05	2022-01	2022	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370604.galliformes.united_kingdom.1_1_2_1_1_1_1_1.2021-12-13	H5N1	2021-12-13	2021.95	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370515.galliformes.united_kingdom.1_1_2_1_1_1_1_1.2021-12-04	H5N1	2021-12-04	2021.92	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370511.galliformes.united_kingdom.2_1_1_1_1_1_1_1.2021-12-02	H5N1	2021-12-02	2021.92	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	-3.76558183366802	52.3299411115892
H5N1.2344b.EPI_ISL_13370507.galliformes.united_kingdom.1_1_2_1_1_1_1_1.2021-12-02	H5N1	2021-12-02	2021.92	2021-12	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13370248.anseriformes.united_kingdom.1_1_2_1_1_1_1_1.2021-11-23	H5N1	2021-11-23	2021.89	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-domestic	-3.76558183366802	52.3299411115892
H5N1.2344b.EPI_ISL_13369784.galliformes.united_kingdom.1_1_2_1_1_1_1_1.2021-11-28	H5N1	2021-11-28	2021.91	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13369772.galliformes.united_kingdom.1_1_2_1_1_1_1_1.2021-11-22	H5N1	2021-11-22	2021.89	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13369762.anseriformes.united_kingdom.1_1_2_1_1_1_1_1.2021-11-17	H5N1	2021-11-17	2021.88	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13369754.anseriformes.united_kingdom.1_1_2_1_1_1_1_1.2021-11-13	H5N1	2021-11-13	2021.87	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13369753.anseriformes.united_kingdom.1_1_2_1_1_1_1_1.2021-11-12	H5N1	2021-11-12	2021.86	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-4.20419908814114	56.7931587491509
H5N1.2344b.EPI_ISL_13369747.anseriformes.united_kingdom.1_1_2_1_1_1_1_1.2021-11-12	H5N1	2021-11-12	2021.86	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_13369400.charadriiformes.united_kingdom.1_1_2_1_1_1_1_1.2021-11-02	H5N1	2021-11-02	2021.84	2021-11	2021	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	1_1_2_1_1_1_1_1	dominant	charadriiformes	TRUE	charadriiformes-wild	-3.76558183366802	52.3299411115892
H5N1.2344b.EPI_ISL_11561593.charadriiformes.united_kingdom.2_1_1_1_1_1_1_1.2022-02-03	H5N1	2022-02-03	2022.09	2022-02	2022	northern europe	united kingdom	54.0438440515314	-2.78687513666638	profile001	2_1_1_1_1_1_1_1	dominant	charadriiformes	TRUE	charadriiformes-wild	-2.78687513666638	54.0438440515314
H5N1.2344b.EPI_ISL_7635907.accipitriformes.sweden.2_1_1_1_1_1_1_1.2021-11-26	H5N1	2021-11-26	2021.9	2021-11	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	2_1_1_1_1_1_1_1	dominant	accipitriformes	TRUE	other	13.595146733816	55.9474024317265
H5N1.2344b.EPI_ISL_7053817.anseriformes.sweden.1_1_2_1_1_1_1_1.2021-11-01	H5N1	2021-11-01	2021.83	2021-11	2021	northern europe	sweden	62.374013544985	16.2835241791686	profile001	1_1_2_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	13.595146733816	55.9474024317265
H5N1.2344b.EPI_ISL_5463803.anseriformes.russia.1_1_2_1_1_1_1_1.2021-09-30	H5N1	2021-09-30	2021.75	2021-09	2021	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	1_1_2_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	46.8369479833559	51.5994582882348
H5N1.2344b.EPI_ISL_5463802.anseriformes.russia.1_1_2_1_1_1_1_1.2021-09-30	H5N1	2021-09-30	2021.75	2021-09	2021	eastern europe	russia	66.0376616061812	95.7970903417469	profile001	1_1_2_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	46.8369479833559	51.5994582882348
