tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,...1,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number
H5N1.2344b.EPI_ISL_12691034.anseriformes.united_states.5_1_1_1_2_1_1_1.2022-03-28,H5N1,EPI_ISL_12691034,a/domestic_goose/north_dakota/22-009337-001-original/2022,2022-03-28,2022.24,2022-03,2022,Aves,anseriformes,anatidae,anser sp. (domestic type),domestic goose sp. (domestic type),TRUE,domestic,anseriformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north dakota,us.nd,47.4503665532251,-100.466131733191,a,2022-13,3437,2344b,North America / United States / North Dakota / Kidder / NA,5_1_1_1_2_1_1_1,H5N1/2022/R5_NAmerica,4,major,#cca966,2022-03-28,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_12691035.galliformes.united_states.5_1_1_1_2_1_1_1.2022-03-28,H5N1,EPI_ISL_12691035,a/chicken/north_dakota/22-009337-002-original/2022,2022-03-28,2022.24,2022-03,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north dakota,us.nd,47.4503665532251,-100.466131733191,a,2022-13,3437,2344b,North America / United States / North Dakota / Kidder / NA,5_1_1_1_2_1_1_1,H5N1/2022/R5_NAmerica,4,major,#cca966,2022-03-28,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13052412.galliformes.france.2_1_1_1_1_1_1_1.2022-03-28,H5N1,EPI_ISL_13052412,a/turkey/maine/22-009605-001-original/2022,2022-03-28,2022.24,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,a,2022-13,934,2344b,North America / United States / Maine / Lincoln County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-03-28,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13052413.galliformes.france.2_1_1_1_1_1_1_1.2022-03-28,H5N1,EPI_ISL_13052413,a/chicken/maine/22-009605-002-original/2022,2022-03-28,2022.24,2022-03,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,a,2022-13,934,2344b,North America / United States / Maine / Lincoln County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-03-28,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13052414.galliformes.united_states.4_1_1_1_2_1_1_1.2022-03-30,H5N1,EPI_ISL_13052414,a/chicken/north_dakota/22-009677-001-original/2022,2022-03-30,2022.24,2022-03,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north dakota,us.nd,47.4503665532251,-100.466131733191,a,2022-13,3437,2344b,North America / United States / North Dakota / Dickey County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-03-30,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13052415.galliformes.united_states.4_1_1_1_2_1_1_1.2022-03-30,H5N1,EPI_ISL_13052415,a/turkey/south_dakota/22-009688-001-original/2022,2022-03-30,2022.24,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,a,2022-13,3444,2344b,North America / United States / South Dakota / McPherson County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-03-30,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13117168.galliformes.canada.8_1_1_1_2_1_1_1.2022-05-05,H5N1,EPI_ISL_13117168,a/chicken/bc/fav-0348-os/2022,2022-05-05,2022.34,2022-05,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,canada,can,60.4247452861293,-96.5129185126773,british columbia,ca.bc,54.5586208852996,-124.37263203826,a,2022-18,435,2344b,North America / Canada / British Columbia / NA / NA,8_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,4,major,#b533cc,2022-05-05,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13117288.galliformes.canada.8_1_1_1_2_1_1_1.2022-05-12,H5N1,EPI_ISL_13117288,a/chicken/bc/fav-0402-os/2022,2022-05-12,2022.36,2022-05,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,canada,can,60.4247452861293,-96.5129185126773,british columbia,ca.bc,54.5586208852996,-124.37263203826,a,2022-19,435,2344b,North America / Canada / British Columbia / NA / NA,8_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,4,major,#b533cc,2022-05-12,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13117289.galliformes.canada.8_1_1_1_2_1_1_1.2022-03-05,H5N1,EPI_ISL_13117289,a/chicken/bc/fav-0369-os/2022,2022-03-05,2022.17,2022-03,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,canada,can,60.4247452861293,-96.5129185126773,british columbia,ca.bc,54.5586208852996,-124.37263203826,a,2022-09,435,2344b,North America / Canada / British Columbia / NA / NA,8_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,4,major,#b533cc,2022-03-05,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13117290.galliformes.canada.4_1_1_1_2_1_1_1.2022-05-14,H5N1,EPI_ISL_13117290,a/chicken/bc/fav-0460-os/2022,2022-05-14,2022.36,2022-05,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,canada,can,60.4247452861293,-96.5129185126773,british columbia,ca.bc,54.5586208852996,-124.37263203826,a,2022-19,435,2344b,North America / Canada / British Columbia / NA / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-05-14,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13117299.galliformes.canada.4_1_1_1_2_1_1_1.2022-05-18,H5N1,EPI_ISL_13117299,a/chicken/bc/fav-0488-os/2022,2022-05-18,2022.38,2022-05,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,canada,can,60.4247452861293,-96.5129185126773,british columbia,ca.bc,54.5586208852996,-124.37263203826,a,2022-20,435,2344b,North America / Canada / British Columbia / NA / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-05-18,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285237.galliformes.united_states.2_1_1_1_2_1_1_1.2022-04-01,H5N1,EPI_ISL_13285237,a/turkey/south_dakota/22-009980-001-original/2022,2022-04-01,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,a,2022-13,3444,2344b,North America / United States / South Dakota / Lake County / NA,2_1_1_1_2_1_1_1,H5N1/2022/R6_NAmerica,87,major,#cc4d33,2022-04-01,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285238.galliformes.united_states.2_1_1_1_2_1_1_1.2022-04-01,H5N1,EPI_ISL_13285238,a/turkey/south_dakota/22-009980-002-original/2022,2022-04-01,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,a,2022-13,3444,2344b,North America / United States / South Dakota / Lake County / NA,2_1_1_1_2_1_1_1,H5N1/2022/R6_NAmerica,87,major,#cc4d33,2022-04-01,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285239.galliformes.united_states.2_1_1_1_1_1_1_1.2022-03-31,H5N1,EPI_ISL_13285239,a/turkey/north_carolina/22-009981-001-original/2022,2022-03-31,2022.24,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north carolina,us.nc,35.5562842108177,-79.3865256785998,a,2022-13,3436,2344b,North America / United States / North Carolina / Johnston County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-03-31,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285240.galliformes.united_states.2_1_1_1_1_1_1_1.2022-03-31,H5N1,EPI_ISL_13285240,a/turkey/north_carolina/22-009981-004-original/2022,2022-03-31,2022.24,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north carolina,us.nc,35.5562842108177,-79.3865256785998,a,2022-13,3436,2344b,North America / United States / North Carolina / Johnston County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-03-31,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285241.galliformes.united_states.2_1_1_1_1_1_1_1.2022-03-31,H5N1,EPI_ISL_13285241,a/turkey/north_carolina/22-009982-001-original/2022,2022-03-31,2022.24,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north carolina,us.nc,35.5562842108177,-79.3865256785998,a,2022-13,3436,2344b,North America / United States / North Carolina / Johnston County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-03-31,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285242.galliformes.united_states.2_1_1_1_1_1_1_1.2022-03-31,H5N1,EPI_ISL_13285242,a/turkey/north_carolina/22-009982-002-original/2022,2022-03-31,2022.24,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north carolina,us.nc,35.5562842108177,-79.3865256785998,a,2022-13,3436,2344b,North America / United States / North Carolina / Johnston County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-03-31,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285243.galliformes.united_states.2_1_1_1_1_1_1_1.2022-03-31,H5N1,EPI_ISL_13285243,a/turkey/north_carolina/22-009983-007-original/2022,2022-03-31,2022.24,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north carolina,us.nc,35.5562842108177,-79.3865256785998,a,2022-13,3436,2344b,North America / United States / North Carolina / Wayne County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-03-31,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285244.galliformes.united_states.2_1_1_1_1_1_1_1.2022-03-31,H5N1,EPI_ISL_13285244,a/turkey/north_carolina/22-009983-008-original/2022,2022-03-31,2022.24,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north carolina,us.nc,35.5562842108177,-79.3865256785998,a,2022-13,3436,2344b,North America / United States / North Carolina / Wayne County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-03-31,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285245.galliformes.united_states.2_1_1_1_1_1_1_1.2022-03-29,H5N1,EPI_ISL_13285245,a/pheasant/texas/22-009984-001-original/2022,2022-03-29,2022.24,2022-03,2022,Aves,galliformes,phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,TRUE,wild,galliformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,texas,us.tx,31.4721370523578,-99.3297472206491,a,2022-13,3446,2344b,North America / United States / Texas / Erath County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-03-29,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285246.galliformes.united_states.2_1_1_1_1_1_1_1.2022-04-01,H5N1,EPI_ISL_13285246,a/chicken/iowa/22-009985-001-original/2022,2022-04-01,2022.25,2022-04,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,a,2022-13,3418,2344b,North America / United States / Iowa / Humboldt County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-04-01,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285536.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-02,H5N1,EPI_ISL_13285536,a/turkey/iowa/22-009986-001-original/2022,2022-04-02,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,a,2022-13,3418,2344b,North America / United States / Iowa / Sac County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-02,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285537.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-02,H5N1,EPI_ISL_13285537,a/turkey/iowa/22-009986-002-original/2022,2022-04-02,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,a,2022-13,3418,2344b,North America / United States / Iowa / Sac County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-02,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285538.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-01,H5N1,EPI_ISL_13285538,a/turkey/minnesota/22-009996-001-original/2022,2022-04-01,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-13,3426,2344b,North America / United States / Minnesota / Le Sueur County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-01,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285539.galliformes.united_states.2_1_1_1_1_1_1_1.2022-04-02,H5N1,EPI_ISL_13285539,a/turkey/minnesota/22-009997-001-original/2022,2022-04-02,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-13,3426,2344b,North America / United States / Minnesota / Dodge County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-04-02,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285540.galliformes.united_states.2_1_1_1_1_1_1_1.2022-04-02,H5N1,EPI_ISL_13285540,a/turkey/minnesota/22-009997-002-original/2022,2022-04-02,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-13,3426,2344b,North America / United States / Minnesota / Dodge County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-04-02,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285541.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-02,H5N1,EPI_ISL_13285541,a/turkey/minnesota/22-009998-001-original/2022,2022-04-02,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-13,3426,2344b,North America / United States / Minnesota / Kandiyohi County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-02,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285542.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-02,H5N1,EPI_ISL_13285542,a/turkey/minnesota/22-009999-001-original/2022,2022-04-02,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-13,3426,2344b,North America / United States / Minnesota / Becker County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-02,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285543.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-03,H5N1,EPI_ISL_13285543,a/turkey/minnesota/22-010000-001-original/2022,2022-04-03,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-13,3426,2344b,North America / United States / Minnesota / Kandiyohi County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-03,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285548.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-02,H5N1,EPI_ISL_13285548,a/turkey/minnesota/22-009999-002-original/2022,2022-04-02,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-13,3426,2344b,North America / United States / Minnesota / Becker County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-02,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285549.galliformes.united_states.2_1_1_1_1_1_1_1.2022-03-29,H5N1,EPI_ISL_13285549,a/pheasant/texas/22-010008-001-original/2022,2022-03-29,2022.24,2022-03,2022,Aves,galliformes,phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,TRUE,wild,galliformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,texas,us.tx,31.4721370523578,-99.3297472206491,a,2022-13,3446,2344b,North America / United States / Texas / Erath County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-03-29,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285550.galliformes.united_states.2_1_1_1_1_1_1_1.2022-03-29,H5N1,EPI_ISL_13285550,a/pheasant/texas/22-010008-002-original/2022,2022-03-29,2022.24,2022-03,2022,Aves,galliformes,phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,TRUE,wild,galliformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,texas,us.tx,31.4721370523578,-99.3297472206491,a,2022-13,3446,2344b,North America / United States / Texas / Erath County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-03-29,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285551.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-02,H5N1,EPI_ISL_13285551,a/turkey/south_dakota/22-010013-001-original/2022,2022-04-02,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,a,2022-13,3444,2344b,North America / United States / South Dakota / McPherson County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-02,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285552.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-02,H5N1,EPI_ISL_13285552,a/turkey/south_dakota/22-010013-002-original/2022,2022-04-02,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,a,2022-13,3444,2344b,North America / United States / South Dakota / McPherson County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-02,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285553.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-02,H5N1,EPI_ISL_13285553,a/turkey/north_dakota/22-010015-001-original/2022,2022-04-02,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north dakota,us.nd,47.4503665532251,-100.466131733191,a,2022-13,3437,2344b,North America / United States / North Dakota / LaMoure County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-02,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285554.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-02,H5N1,EPI_ISL_13285554,a/turkey/north_dakota/22-010015-002-original/2022,2022-04-02,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north dakota,us.nd,47.4503665532251,-100.466131733191,a,2022-13,3437,2344b,North America / United States / North Dakota / LaMoure County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-02,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285555.galliformes.united_states.5_3_1_1_2_1_1_4.2022-04-03,H5N1,EPI_ISL_13285555,a/turkey/minnesota/22-010085-001-original/2022,2022-04-03,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-13,3426,2344b,North America / United States / Minnesota / Morrison County / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,dominant,#bacc99,2022-04-03,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285556.galliformes.united_states.5_3_1_1_2_1_1_4.2022-04-03,H5N1,EPI_ISL_13285556,a/turkey/minnesota/22-010085-002-original/2022,2022-04-03,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-13,3426,2344b,North America / United States / Minnesota / Morrison County / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,dominant,#bacc99,2022-04-03,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285557.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-03,H5N1,EPI_ISL_13285557,a/turkey/minnesota/22-010092-002-original/2022,2022-04-03,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-13,3426,2344b,North America / United States / Minnesota / Kandiyohi County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-03,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285558.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-03,H5N1,EPI_ISL_13285558,a/turkey/minnesota/22-010092-003-original/2022,2022-04-03,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-13,3426,2344b,North America / United States / Minnesota / Kandiyohi County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-03,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285559.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-02,H5N1,EPI_ISL_13285559,a/turkey/iowa/22-010094-001-original/2022,2022-04-02,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,a,2022-13,3418,2344b,North America / United States / Iowa / Hamilton County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-02,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_13285560.galliformes.united_states.4_1_1_1_2_1_1_1.2022-04-02,H5N1,EPI_ISL_13285560,a/turkey/iowa/22-010094-002-original/2022,2022-04-02,2022.25,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,a,2022-13,3418,2344b,North America / United States / Iowa / Hamilton County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,major,#66c6cc,2022-04-02,ha,FALSE,ha,profile001
